Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	PC3	distance	Gd7	Time	Toll10B	Toll9
Region185	chr2L	1517079	1517344	.	266	Time	Down	-2.12124760117917	-0.441555817097256	-0.893480310742245	2.34370859767268	0.0909706970227879	-2.16923859662088	-0.578423299983164	0.70165597207294
Region186	chr2L	1517660	1518466	.	807	Time	Down	-2.55271207262285	0.552361610096396	-1.85612425223257	3.20415972038671	0.529973380243464	-2.33878372122476	-1.82710774174499	1.88830240093361
Region187	chr2L	1525084	1525528	.	445	Time	Down	-2.34221071180311	-0.53448584904371	-0.0959750151266621	2.40433719449702	0.518158086853664	-2.40160997974276	-0.4245495589593	-0.0953701921892443
Region188	chr2L	1556712	1557004	.	293	Time	Up	1.83385810362422	0.875997914223784	-1.60461313797384	2.58943839712608	-0.915105665576204	1.98661902645602	-0.40531398814546	1.8152751876097
Region196	chr2L	1679686	1680314	.	629	Gd7	Up	-1.82915798461887	1.35705508241039	1.19967220293804	2.57422431499142	2.39228099263584	-1.41474089026916	-1.69131807754112	-0.82352117890361
Region199	chr2L	1723682	1723924	.	243	Gd7	Up	0.833518325876715	2.16771690194444	1.48905378508552	2.75880962399101	2.04818036322533	1.3684056088625	-1.35763941441887	-0.833956697516106
Region209	chr2L	1886347	1887109	.	763	Toll10B	Down	0.102983923133763	3.05804026885798	-1.43412810318225	3.37919212101327	1.53537295091668	0.871003982442725	-3.00409155048568	2.20683805021025
Region210	chr2L	1909758	1910157	.	400	Gd7	Up	0.516693401011692	1.99578427278387	0.912565688892621	2.25452945660165	1.75636710958566	1.01459639030599	-1.43354063668974	-0.331151090141533
Region212	chr2L	1958057	1958770	.	714	Time	Down	-2.40165220418714	0.640353445078598	-0.42996312778009	2.52246984833345	1.25943334573707	-2.16135639440564	-1.57444475173963	0.5416956361376
Region220	chr2L	2013757	2014279	.	523	Toll9	Up	-0.813579945200159	0.832225227215162	-1.81099162754368	2.15271963596715	0.0436423152599119	-0.585568247717081	-1.41105158761997	1.95274504019621
Region224	chr2L	2130235	2130650	.	416	Time	Up	2.13603885145091	-0.110098436191505	1.21559535987098	2.46017392057948	-0.349506725974413	2.04477400233063	1.14524157071251	-1.16018339094327
Region231	chr2L	2172213	2172892	.	680	Toll9	Up	-1.32541293979255	1.49179969564468	-2.34665897059026	3.08042109412769	0.48087869990626	-0.915472457002418	-2.30546253676985	2.63668656557696
Region232	chr2L	2175334	2175820	.	487	Toll10B	Down	0.880176114108925	1.86317086728275	-0.225282339046423	2.07288875842995	0.926763129429529	1.32507987303773	-1.3948229866978	0.735445177604923
Region234	chr2L	2181426	2182501	.	1076	Time	Up	2.15133811381353	1.61237654957865	0.30105222366906	2.70529966158169	0.478684693041453	2.49341650746283	-0.583644914066401	0.184830779372542
Region235	chr2L	2182760	2183435	.	676	Time	Up	2.66887227745159	1.89629589208216	-0.0740083688824558	3.27479687650119	0.287704218545466	3.06391429432149	-0.716244375735688	0.632125131798938
Region238	chr2L	2200219	2200575	.	357	Time	Up	2.51450064880855	0.0867052154181423	0.721644141830367	2.61744179967337	-0.60910546661944	2.45783208695683	1.01572072641816	-0.624492145350418
Region249	chr2L	2447939	2448844	.	906	Gd7	Up	0.349982337328714	2.77641001386108	2.45109781192417	3.72005654327049	3.19734065547641	1.06224061589194	-1.90657803859901	-1.60522928238181
Region250	chr2L	2449494	2450213	.	720	Gd7	Up	0.439411327188647	2.96939200743411	0.86798868318571	3.12470407597483	2.5004293677756	1.18805656804056	-2.35236202481453	-0.0272994303017325
Region253	chr2L	2456350	2458314	.	1965	Time	Down	-3.59121730603374	1.06828538833772	-0.126217620499059	3.7488673353183	2.22973286468081	-3.20040467006754	-2.35489534961108	0.342350182481204
Region254	chr2L	2460885	2462662	.	1778	Gd7	Up	0.149479700178633	4.39053956640174	1.36334118510498	4.59976967378891	3.94504084160425	1.27349860400888	-3.65279287362405	-0.126668969981361
Region259	chr2L	2577620	2579055	.	1436	Time	Down	-3.19260099648467	-0.908981286000971	-1.23165774823483	3.54061137515003	0.0100075018556933	-3.32649663064033	-0.627629103208323	0.881288492471835
Region275	chr2L	2814805	2815303	.	499	Time	Down	-3.30705178890185	-0.26576764097578	0.428460263823826	3.34526563536361	1.38749699343925	-3.26263032692952	-0.933056536378491	-0.545910268161705
Region279	chr2L	2867537	2867800	.	264	Toll10B	Up	0.590613561680868	-2.21300989631271	0.913060069594366	2.46574854174286	-1.45014405309144	0.0120042438061335	2.40255432150896	-1.46446408175328
Region296	chr2L	3005377	3005799	.	423	Toll9	Up	-1.32408542880719	-1.23875900121058	-2.60339744532101	3.17260214085595	-1.71089946063361	-1.61262114217025	0.11603807747675	2.14805357552327
Region297	chr2L	3006933	3007287	.	355	Time	Down	-2.49750488899823	-1.13166483373654	-0.208625056438851	2.74985824737569	0.0745195639976019	-2.70486101434269	0.0350522802983361	-0.150740493875762
Region304	chr2L	3071281	3072922	.	1642	Time	Down	-3.24693822976419	-0.326954617921957	-1.27463819039002	3.50345682240918	0.449872374403528	-3.23077163296794	-1.18314324029354	1.07850522758027
Region305	chr2L	3078582	3079025	.	444	Toll9	Up	-1.37087000263464	-0.0861420835536614	-3.91998540202466	4.15367193875117	-1.49159015459964	-1.37194471935564	-1.19834363568249	3.72543664824202
Region306	chr2L	3079451	3079883	.	433	Toll9	Up	-0.878663166367585	-0.518199427749069	-1.93694613753692	2.18914137199263	-1.01257031769222	-0.993905364012562	-0.238247964473991	1.708878945718
Region308	chr2L	3082765	3084011	.	1247	Time	Down	-2.7731727480755	-0.539547377404333	-1.69144845730287	3.292809795121	-0.118907570776274	-2.82956125137176	-0.891193238227141	1.43137595005913
Region316	chr2L	3301857	3303813	.	1957	Time	Up	2.40490921685024	1.11283309224957	-0.55884526951285	2.70819014615921	-0.440863353716303	2.60572873409393	-0.201116966884151	0.882874315835284
Region317	chr2L	3376512	3377270	.	759	Toll9	Down	0.821008744101315	-0.241128272566423	2.21741470628189	2.37678904856045	0.606137893569032	0.74613750665763	0.957415472511897	-2.18462647647107
Region327	chr2L	3541076	3542320	.	1245	Toll9	Up	-0.269671165577436	2.31202299566362	-2.44933818956201	3.37896884224584	0.610235684867845	0.313967237045195	-2.66635835255766	2.97630395074165
Region331	chr2L	3594182	3594571	.	390	Time	Up	1.60604303958862	1.28383426293957	0.701726340107205	2.17256174045961	0.660523923902676	1.88485011407351	-0.416279833007198	-0.299668607699137
Region332	chr2L	3600629	3600997	.	369	Gd7	Up	0.987098645346241	4.00497598338385	2.09981433023424	4.62854367858648	3.68178869165279	1.98957716012923	-2.84384692342584	-0.924024466265373
Region333	chr2L	3601208	3601519	.	312	Gd7	Up	0.397584029197906	1.43568326474468	1.41793845348499	2.0566499349215	1.64017205787627	0.759657649806915	-0.874615227858208	-0.970900052518693
Region334	chr2L	3602347	3603352	.	1006	Toll9	Up	-0.629069618403722	1.26321598123126	-1.84476610602636	2.32262893850488	0.275262604867096	-0.297395064632165	-1.73742083592922	2.10485615743963
Region336	chr2L	3608451	3609569	.	1119	Time	Down	-1.28846014820048	-2.2578092918397	-0.184456637666402	2.60611906922874	-1.26390702898043	-1.82310906174579	1.51781882776198	-0.454913815769447
Region337	chr2L	3610286	3611416	.	1131	Time	Down	-3.03333245943092	-0.756789411881236	-0.159447337573597	3.13037689054083	0.604422741881125	-3.12696208988546	-0.498158791173148	-0.107072052912521
Region339	chr2L	3614124	3615802	.	1679	Time	Down	-3.3478834767045	-1.29130655087139	0.0905989343079151	3.58942955757766	0.45859086126535	-3.56593486724845	-0.0858290578300041	-0.497742109833943
Region341	chr2L	3624569	3624876	.	308	Gd7	Up	0.19896071396889	2.48827972740433	1.38419585253772	2.85431594706981	2.49962480372408	0.836022048528996	-1.90890193953007	-0.658459529994084
Region343	chr2L	3655901	3656164	.	264	Toll9	Down	0.540044142850104	0.101178529747574	3.10527952482278	3.15351323104759	1.43260691461708	0.567388090458289	0.712134096449423	-2.95248246748903
Region347	chr2L	3770068	3770494	.	427	Toll10B	Down	0.0843678907886754	2.92333453824581	-0.698462690113559	3.00680110632174	1.81574123891154	0.823228122273076	-2.74748463888008	1.46187345885616
Region349	chr2L	3775513	3776696	.	1184	Time	Up	2.30928397610003	2.13037638453348	-0.142701929452488	3.14510093045037	0.578370995086248	2.77554628343933	-1.07785087256739	0.754631454039742
Region350	chr2L	3778505	3779014	.	510	Toll10B	Down	0.976627223521571	2.27636077340382	0.459342731920322	2.51924886618673	1.54695733622764	1.52806039369638	-1.60005973058009	0.189423250965621
Region357	chr2L	3820000	3820723	.	724	Toll9	Up	1.69489078355821	1.51866714040291	-3.23339228429012	3.95396387384065	-1.20128000463476	2.0060783397803	-1.35350775511801	3.55409705043432
Region359	chr2L	3822312	3823129	.	818	Time	Down	-1.92102995358445	-0.531272434375132	-1.0605765113355	2.25774866149714	-0.144699537200454	-1.99959438664058	-0.453412744210411	0.842101483327678
Region360	chr2L	3823439	3824061	.	623	Time	Up	2.15357690400409	0.357171626543658	-1.72937145834707	2.7849938407855	-1.50256617655371	2.16256297463292	0.16148542645204	1.80154876725148
Region363	chr2L	3829272	3829764	.	493	Gd7	Up	-0.65758213303463	2.19407875000799	1.59855688120653	2.79316664833585	2.74152682157872	-0.0658813919082639	-1.92673924029516	-0.960130304955123
Region364	chr2L	3833708	3834374	.	667	Time	Down	-2.47288576163738	-1.66574984932457	0.0600072961443957	2.9821950684394	-0.202041775901783	-2.81567414211179	0.579398594541676	-0.552855331338325
Region367	chr2L	3853226	3853697	.	472	Toll9	Up	-0.292951437833968	0.823824693840166	-2.27376986088758	2.43609052610747	-0.413848605365614	-0.0872258770260171	-1.2949060860245	2.40577717018968
Region368	chr2L	3854314	3854920	.	607	Toll9	Up	-0.224559455233271	0.233615659547826	-2.67238295391554	2.69195725777713	-1.09039620994812	-0.174210932755231	-0.811769353321108	2.63179418104435
Region369	chr2L	3861122	3862131	.	1010	Gd7	Up	0.278782386391898	4.02710728021344	0.911461089332886	4.13836610061004	3.38729202373439	1.30294564121512	-3.36196534466635	0.212885708252664
Region382	chr2L	4222421	4222982	.	562	Time	Up	2.44890851845073	1.92342202587203	-0.605163230176906	3.17221180826696	0.129047275032419	2.85483954783857	-0.926716436821526	1.1467355598636
Region386	chr2L	4286906	4287708	.	803	Toll10B	Down	-1.19148087738981	1.92368071395159	-0.951771557205371	2.45480004634187	1.4610358858203	-0.667041960264725	-2.37646830802416	1.41254482424424
Region392	chr2L	4346663	4347308	.	646	Gd7	Down	1.98219098736934	-1.03712499813665	-0.749949853094172	2.35947751723218	-1.98542544053595	1.64716046495895	1.54667133531111	0.479593236626253
Region393	chr2L	4350944	4351524	.	581	Gd7	Down	2.74955531912066	-1.69782802564135	-1.82275607633326	3.71013667825968	-3.34777623731866	2.21378509114899	2.22912117543392	1.348794550891
Region397	chr2L	4366565	4367038	.	474	Time	Down	-2.4696682587925	-0.234826587488799	-1.515588625075	2.90713152697561	0.0747898589365409	-2.45724910040902	-1.01771460729914	1.3498403655485
Region398	chr2L	4367830	4369436	.	1607	Toll10B	Down	-1.07718120497804	1.51688206074071	-0.860719542416247	2.04989967199669	1.15302338541757	-0.65977311213029	-1.94745124999342	1.21738521778238
Region399	chr2L	4369964	4371076	.	1113	Toll9	Up	0.167661248528562	-0.300516335371041	-2.74128832393313	2.7628032932178	-1.69102504193285	0.0682761406995277	-0.19281820645568	2.56152051450337
Region401	chr2L	4372816	4373462	.	647	Toll10B	Up	0.773912558533111	-1.88114151749623	0.103910364309898	2.03676984976563	-1.68733934728361	0.268862598555739	2.01594993328355	-0.592538879092223
Region402	chr2L	4375063	4375631	.	569	Toll9	Up	0.917877891402254	1.54707497394039	-1.72662864674235	2.49342882037347	-0.0912893690714058	1.27147908707661	-1.38390392394976	2.09649580853796
Region404	chr2L	4379057	4379997	.	941	Gd7	Down	-0.0992829992969214	-1.13090570927941	-1.87556111384119	2.19238097259199	-1.76659561751557	-0.396322917174705	0.623960038152609	1.49921398091442
Region412	chr2L	4574485	4575152	.	668	Toll10B	Down	-0.544980026891814	3.36372402575289	-1.80062516992308	3.85407492839706	1.84801951793496	0.320225276907486	-3.59741612894965	2.62998726063579
Region414	chr2L	4594801	4595338	.	538	Toll10B	Down	-0.192522447096396	2.35787295521115	-1.48933102872865	2.7954850524884	1.10133184535244	0.406263101703805	-2.49349345300438	2.06578388036363
Region415	chr2L	4596936	4598066	.	1131	Toll10B	Down	0.781609747860607	3.74424849670609	-1.24784014281944	4.02335874923778	1.86685704853063	1.70342856929643	-3.33127497105176	2.22507336659684
Region421	chr2L	4823736	4824287	.	552	Toll10B	Down	-3.32788997763037	1.64941942375486	-2.36476643202036	4.40313029749095	1.42020344982482	-2.81149514908769	-3.21214901779003	2.65920191286958
Region426	chr2L	4889347	4889920	.	574	Time	Down	-2.7436862559419	-1.10457109907381	-0.892992495731031	3.08955129126958	-0.151255771919646	-2.94025098582032	-0.214880831697984	0.510888162938588
Region428	chr2L	4901985	4902849	.	865	Time	Down	-1.91055766030059	0.570721733108236	0.438815043541675	2.04169354027822	1.44547366708581	-1.69886990234949	-1.15745545778204	-0.30437767354455
Region445	chr2L	5202675	5203003	.	329	Time	Down	-2.21833673208269	-0.936402554848547	-0.0831498568883304	2.40931141622139	0.170060974062405	-2.38432728889675	-0.0113914209153729	-0.213716777265616
Region446	chr2L	5233594	5234242	.	649	Toll9	Up	0.237988379139721	0.31597738315909	-2.03905852067555	2.07707482436555	-0.897628851732293	0.297990532245866	-0.588524012181188	2.05284833136254
Region448	chr2L	5239352	5240344	.	993	Toll9	Up	2.38893288492568	-0.295626481909648	-3.04054343908915	3.87805360335229	-2.75983168272732	2.21533203877524	0.58876777166334	2.8924492966738
Region449	chr2L	5276995	5277644	.	650	Time	Down	-3.08617067205425	-1.5739539059769	-0.460437363089717	3.49482229598541	-0.143500581481843	-3.38846856759638	0.163087829205925	-0.0384743434551006
Region451	chr2L	5297005	5297220	.	216	Toll10B	Down	0.278194761387868	2.52420623131126	-0.0717658914431281	2.54050384109705	1.75310952815783	0.912695919372858	-2.19195351949085	0.754535043045001
Region458	chr2L	5381337	5381832	.	496	Gd7	Down	-0.0822386717807152	-2.1041074512302	-1.73462761198658	2.72817967108564	-2.43636931204264	-0.627319040922565	1.53810741837099	1.10157258315267
Region459	chr2L	5391803	5392449	.	647	Toll9	Up	0.943572860463267	-0.605290806544036	-3.73732959873349	3.90183793013741	-2.74925923374193	0.734476293634768	0.185647066193544	3.4528887002122
Region462	chr2L	5410212	5410846	.	635	Time	Down	-2.22598546236094	0.110719598090199	-1.93743920611936	2.95312390282763	0.0199604970939677	-2.13609540980132	-1.31910549989785	1.85367878241068
Region468	chr2L	5464561	5465070	.	510	Toll9	Up	0.0324573059600907	1.344132180278	-2.297249360734	2.66178500637483	-0.167959637596313	0.360035264205106	-1.64658398172529	2.57467701310505
Region469	chr2L	5473909	5474529	.	621	Time	Down	-3.77635922791888	-1.2553233144958	0.0816132304480722	3.98037515337298	0.658683411415116	-3.97108828560124	-0.282862496357128	-0.487395054025067
Region477	chr2L	5614968	5615404	.	437	Toll9	Up	-0.0549847573208094	-0.191680920682636	-2.87804995648766	2.88494999106223	-1.58623986610465	-0.120074188883458	-0.402215107338738	2.71836968935677
Region478	chr2L	5658520	5658812	.	293	Toll10B	Up	-0.67031196313393	-2.20186711518515	1.32714885497799	2.65685170909549	-0.708665068383944	-1.20171312750658	1.99336000750825	-1.88370265704115
Region480	chr2L	5789331	5789617	.	287	Time	Down	-3.10877774936501	-1.73141372455652	-0.033191833129187	3.55856632343928	-0.0355759036693653	-3.44783838346391	0.379316637725262	-0.492691712579596
Region485	chr2L	5877524	5878050	.	527	Toll10B	Down	-1.1526313380423	1.75809176760227	-1.38416038047161	2.51701124820994	1.09997867407697	-0.674440636842581	-2.29523959094137	1.78495999086838
Region488	chr2L	5891805	5892165	.	361	Gd7	Up	-1.48162601927435	2.65406035696184	1.79213496180907	3.52859742117538	3.52852953841422	-0.744028346908526	-2.61858828595599	-1.03794109868715
Region489	chr2L	5902868	5903261	.	394	Toll9	Down	1.18584248712222	-0.765774797339769	2.15427548808924	2.57556524341495	0.0269469996517141	0.964601675858669	1.558493820892	-2.25840715060984
Region493	chr2L	5955801	5956293	.	493	Gd7	Up	-1.46675250979167	0.775230806397721	2.00942811611027	2.60579106644847	2.21508132794947	-1.20775829348342	-0.871176527688525	-1.75319922459402
Region499	chr2L	6004586	6004927	.	342	Gd7	Up	-0.645663290940719	1.84235363957023	0.571334630327878	2.03410208158734	1.94850543013621	-0.150538874469421	-1.80198834309221	-0.065660241307369
Region500	chr2L	6019803	6020112	.	310	Time	Up	2.4077167443374	0.426146257915303	2.10885270870477	3.2289255645043	0.397109875383474	2.44988343046615	0.935440522373262	-1.87064721279956
Region514	chr2L	6156644	6156994	.	351	Time	Down	-2.25785277855743	-1.21987934380174	0.731331762835526	2.66849225788755	0.386920809063849	-2.48978367276993	0.387070469573771	-1.0750496497252
Region519	chr2L	6204564	6205520	.	957	Time	Up	1.93966116677945	0.231703991153501	-1.17119779209096	2.27764713018224	-1.22462598622163	1.92720560426108	0.301342409213912	1.22631968224779
Region520	chr2L	6213118	6213781	.	664	Gd7	Down	-0.213528301941707	-1.20301326646662	-1.91166649240273	2.26876707336829	-1.79205190372808	-0.525410470986097	0.638847064559607	1.51241149090487
Region521	chr2L	6229184	6229763	.	580	Toll10B	Down	-0.672504326761342	8.91402906549203	-3.70546557472331	9.67691331858506	5.12015811501582	1.60143020284076	-9.03467809185623	5.95736740023357
Region522	chr2L	6240975	6241448	.	474	Toll10B	Up	1.41843362073997	-1.15657166280578	0.999543855360303	2.0853536550042	-0.951857814170316	1.0825372377292	1.77783380795754	-1.24757652758979
Region524	chr2L	6250269	6250586	.	318	Toll10B	Down	0.274888227813288	2.02500383923852	-0.820301351685539	2.2020668460104	0.996900420971779	0.777424400455081	-1.88583704376102	1.34065149839464
Region526	chr2L	6259446	6259986	.	541	Toll9	Up	0.0245183247321069	1.55697376417451	-1.67038563270614	2.28362794967273	0.31490071085698	0.410595030755869	-1.7213383836118	2.02832821173684
Region530	chr2L	6372836	6377240	.	4405	Time	Down	-4.95584326405875	-3.07910114019726	1.14917717058635	5.94658342738732	0.314203737513962	-5.57024047787668	1.12498795753833	-2.02878168813667
Region540	chr2L	6531120	6531420	.	301	Toll10B	Up	2.56784970876786	-1.59628948726394	1.63675792171832	3.43816357206521	-1.4356528026408	2.08564229809029	2.73507155472277	-1.95813432102273
Region542	chr2L	6543795	6544308	.	514	Gd7	Up	-0.982505152052267	1.5847400938283	1.46859236191947	2.37349553702643	2.35017664110951	-0.536352683011546	-1.52390244986341	-1.00527446425661
Region582	chr2L	7009658	7010881	.	1224	Toll10B	Down	-2.261414110522	1.07266895820008	-0.994653391822794	2.69331539984062	1.24026156854761	-1.91897014002793	-2.02116419945391	1.20451481647956
Region587	chr2L	7043001	7043487	.	487	Gd7	Down	-0.438394299709813	-2.46537723686928	-0.69538017602204	2.59881281959584	-2.03267506883047	-1.05737157842596	1.93000989912877	-0.00304730271618904
Region595	chr2L	7136610	7136966	.	357	Toll9	Down	1.11970956716162	1.26446424682034	1.93604071064179	2.56921641352817	1.47541216457356	1.41740364858617	-0.345557332724597	-1.50239669194365
Region596	chr2L	7138215	7138949	.	735	Toll10B	Down	-0.85797781506251	2.35938612912397	-1.32455143664961	2.83853225202261	1.46200108283566	-0.235728755955317	-2.71585665376654	1.89511099453444
Region599	chr2L	7212445	7212722	.	278	Gd7	Down	0.207744514893296	-1.70475553016051	-1.06383540541015	2.02017201517229	-1.91383304767473	-0.240836201415452	1.41623246698803	0.56875422564683
Region600	chr2L	7217969	7218432	.	464	Time	Down	-2.23438331374431	0.0551200185794979	0.314709977600469	2.25711084778495	1.12738815808436	-2.14432227967417	-0.837881295340334	-0.329882021146292
Region604	chr2L	7245263	7245740	.	478	Time	Down	-2.28397877242475	-0.695955824446257	0.709540913210405	2.49085564615595	0.782032484980163	-2.38147728549707	-0.101074934948437	-0.913365975898509
Region607	chr2L	7276981	7277608	.	628	Gd7	Up	0.324646512548816	1.74648550364013	1.90395698361093	2.60396988615	2.15222268303671	0.771490844595257	-1.08983635513881	-1.35645453612258
Region609	chr2L	7289632	7290756	.	1125	Toll10B	Down	-2.24793355647422	1.54893352461483	-0.403738057572938	2.75960228241885	1.89474785231393	-1.78070082719238	-2.33304510345069	0.764167150878578
Region611	chr2L	7304109	7304965	.	857	Time	Down	-2.24963262829668	-0.309774361855921	-1.04964169827192	2.50171037738413	0.164150568920625	-2.26071645445139	-0.776517498484539	0.885127631399355
Region612	chr2L	7305593	7305998	.	406	Time	Down	-1.95058966104288	-0.941470284182347	-0.0380706052550036	2.16624460593679	0.0782502955821179	-2.12646229974622	0.103579620554218	-0.253485726399412
