geneID	Chr	ATAC_Start	ATAC_End	ATAC_factor	ATAC_direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time
Region197	chr2L	1710092	1710733	Time	Up	None	None	-0.370476259888563	-0.15319896755062	0.934665360296452	0.055841627297429
Region198	chr2L	1715577	1716068	Time	Up	None	None	-0.396654649710814	-0.184040336459947	0.762478559545836	1.18104846129478
Region200	chr2L	1724146	1724558	Gd7	Up	None	None	2.14572049100788	-2.02667293240076	0.000341110665250971	1.62278107080872
Region201	chr2L	1728742	1728975	Time	Up	None	None	-0.0422487975341316	0.910300156257317	-0.853757403781979	-0.029028776092986
Region203	chr2L	1732241	1732525	Time	Up	None	region 7039	0.756929228337195	-0.848603326970079	-0.142492935731765	0.87039750799246
Region203	chr2L	1732241	1732525	Time	Up	None	region 7040	0.756929228337195	-0.848603326970079	-0.142492935731765	0.87039750799246
Region203	chr2L	1732241	1732525	Time	Up	None	region 7041	0.756929228337195	-0.848603326970079	-0.142492935731765	0.87039750799246
Region205	chr2L	1751752	1752283	Toll10b	Up	None	None	-0.970042633190969	1.36499491568123	-0.235094662261949	1.26213904540163
Region208	chr2L	1884348	1885462	Time	Up	None	None	-0.568979025546252	-2.1444405654592	3.3404224476644	2.91649285289525
Region209	chr2L	1886347	1887109	Toll10b	Down	None	None	-0.126625801541875	-7.82251072198027	9.17656689992617	1.64216369602762
Region216	chr2L	1973918	1974424	Time	Up	None	None	-0.687636340156483	0.520283058705662	0.540921394434814	1.15924985453315
Region241	chr2L	2217098	2217611	Toll10b	Up	None	None	-0.11491498603264	-0.0765341283205363	0.359640792185569	-0.391187587717979
Region243	chr2L	2226533	2227135	Time	Up	None	None	-0.386428812992739	-0.0741390530383469	0.759494349268489	1.75185826217492
Region244	chr2L	2236663	2237084	Time	Up	None	None	0.108329480661054	1.01609446886167	-0.883435401838867	1.74678722244259
Region245	chr2L	2364175	2365859	Time	Up	None	None	-0.272005719787535	-0.163693210998978	0.808159484693113	1.56929758902205
Region247	chr2L	2375704	2376498	Time	Up	None	None	1.10884630315157	0.65517687513731	-1.781342052986	0.221109482763407
Region248	chr2L	2380612	2381419	Toll9	Up	None	None	0.506233145748382	-1.68466979208497	1.47187413134919	0.037463249575724
Region252	chr2L	2454249	2455929	Toll10b	Down	region 13	None	10.8339987151848	-7.56000418851733	-2.64535261268625	-1.71198927562848
Region290	chr2L	2969116	2969821	Toll10b	Down	None	None	-1.42593150409441	-0.076971780042286	1.40791666239625	0.213626984571099
Region291	chr2L	2972085	2972580	Time	Up	None	None	-2.38156451224077	0.632550798335327	1.79402424881571	1.04193630680065
Region292	chr2L	2978805	2979494	Time	Down	None	None	1.06439855286576	-1.466200823974	0.554246412314478	-0.665534606734622
Region293	chr2L	2987461	2988442	Gd7	Down	None	None	-0.858644692733202	-0.294286510113456	1.34178120947795	-0.559539489356129
Region293	chr2L	2987461	2988442	Gd7	Down	None	None	0.717315089308991	-1.16340858910999	0.881574107275339	-0.559539489356129
Region294	chr2L	2992509	2993510	Gd7	Up	None	None	0.815491921080263	-0.967548880940757	0.242955244001086	-1.22655340465549
Region295	chr2L	2999092	3001105	Toll9	Up	None	None	0.720879959845718	-1.73714684696402	1.52258799569031	-0.29728683320131
Region299	chr2L	3022817	3023412	Gd7	Down	None	None	-1.45429472723164	0.690299151864266	0.889858193039094	-0.0136160988174395
Region300	chr2L	3028956	3029384	Toll10b	Up	None	None	0.142537674956845	-0.296548785611201	0.102681905369232	-0.131042610459024
Region313	chr2L	3158564	3159664	Time	Up	None	None	-2.14856110142577	-0.235643910701682	2.53968804505315	1.04172128136332
Region316	chr2L	3301857	3303813	Time	Up	None	None	-2.69175656923708	-0.022721533721212	3.36517922554401	4.42487887793862
Region316	chr2L	3301857	3303813	Time	Up	None	None	-2.57283210671299	0.57829453707801	2.58311397888956	4.42487887793862
Region317	chr2L	3376512	3377270	Toll9	Down	None	None	-0.595356308416914	2.0165123815847	-1.70257505890776	1.35269794539527
Region319	chr2L	3456780	3457658	Toll10b	Up	None	None	0.0522716327001049	1.70639515727667	-1.33905666756879	-0.220511133332444
Region319	chr2L	3456780	3457658	Toll10b	Up	None	None	-0.688715460807563	1.78418642259249	-0.751750406028204	-0.220511133332444
Region320	chr2L	3465357	3466513	Time	Down	None	None	0.658641348163505	1.41631365065256	-2.00106028069263	-2.12957737510585
Region321	chr2L	3469611	3470184	Time	Up	None	None	-1.28805502485268	0.404010953260806	1.0680086336585	-0.548193637364756
Region323	chr2L	3476356	3476963	Time	Up	None	region 7124	2.96239072368573	-5.17255114984941	2.43681886131564	1.68320337895307
Region323	chr2L	3476356	3476963	Time	Up	None	region 7124	5.30424058834279	-6.02447148474441	1.26013820158115	1.68320337895307
Region324	chr2L	3477999	3478720	Time	Up	None	region 7124	1.97301659388908	-3.28098366762128	1.9661685376671	2.43736460057575
Region346	chr2L	3711407	3711865	Toll9	Down	None	None	-2.11594112914583	0.481459983597085	1.80652706467975	-0.040803468224659
Region371	chr2L	3872177	3872705	Toll9	Down	None	None	2.37657868690609	-1.7644207807198	-0.908515722884535	1.266605973181
Region374	chr2L	4031255	4032063	Toll9	Up	None	region 7203	0.436171586295171	-1.27724968739926	1.09623462215296	0.52091477712762
Region375	chr2L	4034333	4034940	Toll9	Up	None	None	0.908640951317373	-1.55325506017555	0.579749746174591	-0.477387784784415
Region375	chr2L	4034333	4034940	Toll9	Up	None	None	-0.0379441915460943	-0.233302972114885	-0.0383943661620367	-0.477387784784415
Region377	chr2L	4053757	4054346	Toll9	Up	None	None	0.753006100219455	-4.12253835607333	4.02333000001696	-0.22297437825888
Region378	chr2L	4055764	4056113	Time	Down	None	None	-0.260869477523838	-1.30240306312585	1.50491977883054	-0.861035011206292
Region381	chr2L	4221161	4222104	Toll10b	Down	None	None	0.49176297140059	-1.9895957546843	1.62519891287285	1.78042852211268
Region381	chr2L	4221161	4222104	Toll10b	Down	None	None	2.22215839806436	-3.38923297557583	1.61917813233614	1.78042852211268
Region382	chr2L	4222421	4222982	Time	Up	None	None	0.821539514249153	-2.27495727975946	2.46288123657817	3.87744632588147
Region383	chr2L	4226676	4227012	Time	Up	None	None	0.896682087965476	-0.207041775993203	-0.523146312977264	0.981678328328836
Region385	chr2L	4281217	4283806	Time	Down	None	region 7204	1.79831621173991	-1.97586675314134	0.0987983285202512	-1.37573619538779
Region385	chr2L	4281217	4283806	Time	Down	None	region 7205	1.79831621173991	-1.97586675314134	0.0987983285202512	-1.37573619538779
Region385	chr2L	4281217	4283806	Time	Down	None	region 7206	1.79831621173991	-1.97586675314134	0.0987983285202512	-1.37573619538779
Region385	chr2L	4281217	4283806	Time	Down	None	region 7204	2.70459734355811	-2.55965925665812	-0.0716889090318859	-1.37573619538779
Region385	chr2L	4281217	4283806	Time	Down	None	region 7205	2.70459734355811	-2.55965925665812	-0.0716889090318859	-1.37573619538779
Region385	chr2L	4281217	4283806	Time	Down	None	region 7206	2.70459734355811	-2.55965925665812	-0.0716889090318859	-1.37573619538779
Region385	chr2L	4281217	4283806	Time	Down	None	region 7204	1.64917386280476	-2.58187867129231	0.913971787324825	-1.37573619538779
Region385	chr2L	4281217	4283806	Time	Down	None	region 7205	1.64917386280476	-2.58187867129231	0.913971787324825	-1.37573619538779
Region385	chr2L	4281217	4283806	Time	Down	None	region 7206	1.64917386280476	-2.58187867129231	0.913971787324825	-1.37573619538779
Region396	chr2L	4363587	4364379	Time	Up	None	None	-2.11167490843888	-0.318349587125132	2.40429762228654	0.000372776546319953
Region396	chr2L	4363587	4364379	Time	Up	None	None	-2.76497480703937	-0.0855640943933001	2.73801593052976	0.000372776546319953
Region398	chr2L	4367830	4369436	Toll10b	Down	None	None	0.606361115183731	-4.40076628704715	3.79142226855321	-1.95158063225359
Region398	chr2L	4367830	4369436	Toll10b	Down	None	None	-0.412392323786877	-2.77383793557851	2.89481694198957	-1.95158063225359
Region399	chr2L	4369964	4371076	Toll9	Up	None	None	-7.05291834163548	3.91994106452214	3.53497868857906	0.429879613323027
Region400	chr2L	4371661	4372540	Gd7	Down	None	None	-4.1844259945393	2.63315298738696	0.935264298058132	1.19444671086422
Region401	chr2L	4372816	4373462	Toll10b	Up	None	None	-10.0272800274037	8.3495110342514	1.4386733575152	0.946580030280838
Region402	chr2L	4375063	4375631	Toll9	Up	None	None	-3.57112814393181	-0.604031836838736	5.30612732039087	1.97051337260465
Region405	chr2L	4386832	4387350	Gd7	Down	None	None	-1.12001056944221	0.34205095844313	0.944381371723208	-0.22777609001115
Region406	chr2L	4394138	4394479	Time	Up	None	None	0.264813037496372	0.43588978327805	-0.432636883024044	1.09567043133481
Region407	chr2L	4444438	4444976	Toll10b	Up	None	None	-0.191775268637727	0.580419914536264	0.120613535412021	0.945925321083716
Region408	chr2L	4452711	4453117	Gd7	Down	None	None	-0.872409741317184	0.833989809317864	0.488998056338397	0.271490113081152
Region471	chr2L	5524285	5524561	Toll10b	Down	None	None	0.0449362691937807	-0.599277185306751	0.71200770548303	0.118805633712998
Region472	chr2L	5525761	5526187	Toll10b	Up	None	None	-0.364043317480088	1.2318239922867	-1.17250211001417	-0.561891075979808
Region473	chr2L	5526820	5527201	Time	Up	None	None	1.66201353876049	-3.90920600863747	2.23844012416615	-0.459022940754957
Region474	chr2L	5527949	5528289	Toll10b	Up	None	None	-0.792578007305095	2.00357488722477	-1.04660239320624	-0.099765039630367
Region475	chr2L	5541698	5543239	Time	Up	None	None	-0.989996614653203	1.38918772838508	-0.409273251751975	0.417966834704941
Region476	chr2L	5547000	5547409	Gd7	Down	None	None	-2.05458606436347	0.642231295710426	1.63522068916458	1.00236202015798
Region479	chr2L	5724370	5725051	Time	Up	None	None	-1.16656008113511	2.067428283211	-0.842931335004031	1.57129958104414
Region481	chr2L	5799342	5800526	Time	Up	None	None	1.16222669102335	0.0762883581280625	-0.973837608498003	0.637298556111712
Region482	chr2L	5801562	5802620	Time	Down	None	None	1.18197969618357	0.13697101290983	-0.998502493565098	-1.10461272663937
Region492	chr2L	5943482	5944913	Toll10b	Up	None	None	0.0315985738285094	-0.308770803589945	0.207815571501027	0.032497664884956
Region589	chr2L	7049775	7050251	Gd7	Down	None	None	-4.07756199407647	3.37171925170646	0.719530516534534	-1.69784229207207
Region590	chr2L	7056117	7057070	Toll10b	Down	None	None	-0.204882223957447	-2.59883668416715	2.7007782853685	1.59469976512403
Region591	chr2L	7065562	7066079	Toll10b	Up	None	None	-1.37933725544404	-1.3638018458428	2.70221136569443	0.630924593775734
Region597	chr2L	7194359	7194794	Time	Up	None	None	-1.27622108932029	0.460281917422308	0.759456928264173	0.592550271666734
Region600	chr2L	7217969	7218432	Time	Down	None	None	1.26515741061053	-0.953812277465077	-1.12401926221205	-2.83384464056111
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7429	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7430	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7431	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7432	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7433	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7434	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7435	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7436	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7429	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7430	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7431	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7432	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7433	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7434	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7435	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7436	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7429	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7430	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7431	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7432	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7433	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7434	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7435	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7436	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7429	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7430	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7431	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7432	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7433	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7434	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7435	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7436	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549
Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7438	-6.89639840688512	-2.3623918075144	9.54127966161089	-1.15827421485768
Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7439	-6.89639840688512	-2.3623918075144	9.54127966161089	-1.15827421485768
Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7440	-6.89639840688512	-2.3623918075144	9.54127966161089	-1.15827421485768
Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7438	-7.31018465187539	-1.47779781298723	8.92621640319157	-1.15827421485768
Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7439	-7.31018465187539	-1.47779781298723	8.92621640319157	-1.15827421485768
Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7440	-7.31018465187539	-1.47779781298723	8.92621640319157	-1.15827421485768
Region773	chr2L	9890801	9891101	Toll10b	Up	None	None	-0.572866359467625	0.579345520175417	0.0196660018690386	0.552613811695657
Region774	chr2L	9893127	9893467	Time	Up	None	None	-1.73763624298247	1.13249540225746	0.715702167847025	1.16754766126969
Region775	chr2L	9897399	9897684	Gd7	Down	None	None	-2.04542245832679	1.27611888687402	0.917774493805666	0.947641959479314
Region776	chr2L	9912289	9913259	Gd7	Down	None	None	-0.371601595821986	0.233299659894725	0.289630380191099	-0.439819638790132
Region777	chr2L	9917760	9918404	Time	Up	None	None	0.521334862331296	0.202428897598376	-0.753838172686201	1.21351658605069
Region778	chr2L	9921463	9921876	Toll10b	Down	None	None	0.445321931239854	-3.33435261330784	3.18579170659485	-0.681071426139935
Region780	chr2L	9938340	9939159	Toll10b	Up	None	None	-0.306567410846896	1.36040782849758	-0.790260086362723	0.234386564525483
Region782	chr2L	9966768	9967566	Gd7	Down	None	None	-2.04411576545132	0.927619023580828	1.15138682672612	1.12834701160769
Region784	chr2L	9983927	9985156	Toll9	Up	None	None	-0.0598689784982056	0.129972983833794	0.227049321258689	0.113777542597663
Region784	chr2L	9983927	9985156	Toll9	Up	None	None	-1.3933789562872	-0.0324330451520521	1.6230170787166	0.113777542597663
Region785	chr2L	9987919	9989061	Toll9	Up	None	None	-2.06871044318672	-1.22038316792487	3.20738123180481	0.152651467522714
Region785	chr2L	9987919	9989061	Toll9	Up	None	None	-1.74842860274766	-1.01388566168694	2.68432164505468	0.152651467522714
Region786	chr2L	9989325	9990161	Gd7	Down	None	None	-2.49677907504575	0.395985699520075	1.89996073335758	-0.220918355480416
Region787	chr2L	9992292	9992923	Toll9	Up	None	None	-0.471182721305179	-3.62617238830995	4.58668311134583	-0.776401720412024
Region788	chr2L	9993774	9994208	Time	Down	None	None	-2.37432374258514	-0.787110044178481	3.508024370316	-1.14869364737351
Region789	chr2L	9996170	9996494	Toll9	Up	None	None	1.13734622360422	-4.41640063601419	3.82305968334929	-0.178809203963805
Region791	chr2L	10003605	10004906	Time	Up	None	None	-1.04387685746645	1.35656829560204	-0.296169414355284	1.2315002042232
Region792	chr2L	10009232	10009616	Time	Up	None	None	-0.655357404096045	2.48913173150982	-1.64825497118545	1.88189776396486
Region874	chr2L	11487036	11487639	Time	Down	None	None	-3.20724988156629	-1.22325464119214	4.50473605221947	-2.36256596835596
Region876	chr2L	11498731	11499105	Toll10b	Up	None	None	-2.14149113447671	1.88883734345624	0.209402420727442	0.455981496644752
Region886	chr2L	11808639	11809583	Time	Up	None	region 7574	-0.795944836181314	2.47922955724238	-1.26010310869307	3.5727487503323
Region1001	chr2L	13550067	13551048	Gd7	Down	None	region 7730	-0.735669975412869	-0.814221361058265	1.44444055180358	0.652581804170748
Region1004	chr2L	13771015	13771349	Toll10b	Up	None	None	-0.999536593880194	1.09699373536277	0.24801016586435	0.302469475640802
Region1006	chr2L	13793577	13793851	Toll10b	Up	None	None	-0.349631054558575	-0.104425221065794	0.634080073496773	-0.280143490114124
Region1007	chr2L	13813641	13814176	Toll10b	Up	None	None	-0.656825868705844	1.5447364368782	-0.572326359036243	-0.354034726796114
Region1008	chr2L	13829452	13829732	Toll10b	Up	None	None	-0.326866892241425	1.74542110693714	-1.18932270559732	-0.472877756066481
Region1021	chr2L	14026923	14027994	Toll10b	Up	None	None	-11.7741251642853	19.5511194626006	-9.52336643297352	0.22178780196229
Region1024	chr2L	14047120	14047813	Toll10b	Down	None	None	4.49865450697832	-5.0436514808952	0.945018374273358	1.70451596952507
Region1024	chr2L	14047120	14047813	Toll10b	Down	None	None	3.63234031562879	-5.80450241130178	2.58662455458625	1.70451596952507
Region1030	chr2L	14233360	14233649	Gd7	Down	None	None	-2.28184231877022	0.268264167467481	2.10060321020629	-1.1555391591818
Region1031	chr2L	14233858	14234366	Time	Up	None	None	-1.98505897306721	1.25117853824766	0.566794346995567	1.43574051191006
Region1063	chr2L	14490058	14491338	Time	Up	None	region 7817	-3.38868418368496	2.31857334902868	0.775592567315471	1.94995239569513
Region1064	chr2L	14491703	14493121	Gd7	Down	None	region 7817	-4.85590203796536	2.54240010140061	2.62839495241653	2.11399794804474
Region1141	chr2L	15741638	15742139	Toll9	Up	region 310	None	-3.90882025196296	3.81206396021304	-0.0634877489336941	0.242428503487312
Region1142	chr2L	15742724	15744286	Toll9	Up	region 310	None	-0.635379459222004	0.000823619935504949	0.425744540506491	-1.33341918024221
Region1144	chr2L	15747297	15748389	Time	Up	None	None	-1.55524032190838	0.362354691124585	1.35008794883207	0.148051947796768
Region1145	chr2L	15750682	15751219	Toll10b	Up	None	region 7892	-0.595169522775817	0.506181275357576	-0.0252088767751838	-0.016140108414974
Region1145	chr2L	15750682	15751219	Toll10b	Up	None	region 7893	-0.595169522775817	0.506181275357576	-0.0252088767751838	-0.016140108414974
Region1146	chr2L	15752246	15752552	Toll10b	Up	None	region 7893	-1.0890854082526	1.83816731884713	-0.60368958161639	-0.049694805166195
Region1147	chr2L	15761581	15762037	Toll10b	Down	None	None	0.998886071238732	-4.84878303477831	4.05821168080393	0.267430368846505
Region1148	chr2L	15762332	15762958	Toll10b	Down	None	None	-0.140292587867638	-4.55054055500324	5.09926198054075	0.309245758522453
Region1149	chr2L	15764104	15764588	Toll10b	Up	None	None	0.415963696887716	-0.319118191648979	0.0564101029073188	-0.496070796733838
Region1150	chr2L	15768109	15768432	Toll9	Down	None	None	0.999530685648021	0.823438741624194	-1.98188389458182	0.025609153010081
Region1152	chr2L	15839411	15839922	Gd7	Down	None	None	-8.39727731804666	10.3254759574442	-1.29409175805597	0.927721195741593
Region1177	chr2L	16310422	16311038	Gd7	Down	None	None	-0.892276364370512	0.620632555021736	0.451559673382154	0.166200519673059
Region1178	chr2L	16319900	16320260	Toll10b	Up	region 315	None	-5.52014579920314	8.51004795325827	-4.2735541235008	-0.313242048545939
Region1179	chr2L	16323373	16323895	Toll9	Up	None	None	-1.25418063965621	-2.52923726880424	4.49371228437498	-1.00435234179251
Region1179	chr2L	16323373	16323895	Toll9	Up	None	None	-0.978502458507024	-2.39341404349901	4.09048937273454	-1.00435234179251
Region1180	chr2L	16324611	16325211	Time	Up	None	region 7954	-1.65153557860642	-0.63890297910219	2.35739304560693	0.744018641796734
Region1181	chr2L	16325452	16326254	Time	Up	None	region 7954	0.266384449805098	-2.20203486768803	1.93694111003961	1.16224370411484
Region1182	chr2L	16328808	16329367	Gd7	Down	None	None	0.500699520068042	0.65813058171854	-0.833324204820144	-0.523322004166324
Region1183	chr2L	16329924	16330350	Time	Down	None	None	2.10965704304125	-6.24040011672948	4.07269722993152	-5.14086974381209
Region1184	chr2L	16330621	16330913	Time	Down	None	None	2.56591594716849	-6.34958174077824	3.77745049215405	-4.66426254601203
Region1185	chr2L	16350117	16350480	Time	Up	None	region 7956	-1.48266064765446	1.10504861502467	0.566147109226177	-0.062650879915017
Region1186	chr2L	16350705	16351051	Time	Up	None	region 7956	-1.23768779820071	0.507945617676865	0.773545569099099	1.25130182406635
Region1187	chr2L	16351890	16353541	Toll9	Up	None	region 7957	-0.603962896104296	0.371020343825939	0.353846471903975	0.530682499058441
Region1188	chr2L	16353829	16354212	Toll10b	Down	None	None	3.30786190630697	-4.89700420953976	2.01696450597578	-0.024288052431975
Region1189	chr2L	16356291	16356910	Toll10b	Up	None	None	-0.207245774200834	1.1012531408754	-0.956153514248687	0.243175336590997
Region1190	chr2L	16405692	16406407	Time	Down	None	None	6.0966563437242	-3.03077772450806	-3.96364217629908	-7.82079293518278
Region1190	chr2L	16405692	16406407	Time	Down	None	None	6.56232999427244	-2.6655643646582	-4.79699050075846	-7.82079293518278
Region1194	chr2L	16491175	16492112	Time	Up	None	None	-0.9598404369263	0.267201605692442	1.01161191721958	2.4100970574013
Region1206	chr2L	16679840	16680602	Time	Up	None	region 8012	-1.90448733836324	0.38977003478706	1.44793342169295	1.17937905984355
Region1210	chr2L	16719665	16720059	Time	Up	None	None	-0.450852922088683	0.578162092821188	0.072579227780361	1.85105453151923
Region1211	chr2L	16720311	16720811	Toll10b	Up	None	None	0.0280479025724696	0.489996174585057	-0.456825411805247	1.5345210033496
Region1212	chr2L	16727561	16727933	Time	Up	None	None	-0.880520567774322	1.11865552258542	-0.096114984953531	1.96386985900798
Region1213	chr2L	16738060	16738546	Time	Up	None	None	-3.38737022134032	1.29246813127993	1.8947688329099	1.31536058131016
Region1219	chr2L	16824862	16825310	Gd7	Down	None	None	-1.31434962120645	-0.0330712440177158	1.50473382897597	-0.303575398212193
Region1223	chr2L	17199206	17199904	Gd7	Down	None	None	-8.02704420928457	10.6785226432952	-1.6969576775675	0.817915737544984
Region1231	chr2L	17383474	17384325	Time	Up	None	region 8080	-1.19027997018074	-0.206873937514005	2.06691713714132	1.05008697234275
Region1231	chr2L	17383474	17384325	Time	Up	None	region 8081	-1.19027997018074	-0.206873937514005	2.06691713714132	1.05008697234275
Region1231	chr2L	17383474	17384325	Time	Up	None	region 8082	-1.19027997018074	-0.206873937514005	2.06691713714132	1.05008697234275
Region1233	chr2L	17410353	17410937	Time	Up	None	None	-2.13989126249744	0.820342446530674	1.49767073897612	0.714154997305373
Region1235	chr2L	17477542	17477972	Toll10b	Up	None	None	-2.03754091285265	1.21298081084343	0.88119237262686	-0.6484507540014
Region1237	chr2L	17500874	17501351	Toll10b	Up	None	None	-1.02965457615892	1.04680188909761	-0.203733341429235	0.182175517440996
