Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	PC3	distance	Gd7	Time	Toll10b	Toll9
Region76	chr2L	248757	249585	.	829	Toll9	Down	0.19120022389911	-0.376378123770358	0.589393876707586	0.724984937479643	-0.0633552015053937	0.0925006872874436	0.52675986391543	-0.665340473606672
Region77	chr2L	249822	251232	.	1411	Toll10b	Down	-0.271262296851355	0.206546180941829	0.00525220942215292	0.340987014794613	0.270920301629535	-0.209532612397774	-0.288893054229287	0.0455389496822585
Region78	chr2L	252153	252470	.	318	Toll9	Down	0.130218886312351	0.276509116051768	0.515066473538869	0.598922133316114	0.416787158633764	0.19968902516689	-0.101431485274486	-0.418970207382198
Region79	chr2L	273416	273935	.	520	Toll10b	Down	-0.300001368352702	0.143037304029495	-0.164899779291639	0.371015402062975	0.148325531038378	-0.254590603292038	-0.275146359327898	0.191713624619556
Region80	chr2L	277007	278241	.	1235	Time	Down	-0.332071214883249	-0.31561948411913	-0.145141502840831	0.480575703044336	-0.174457700217476	-0.402521672395811	0.131452743189594	0.0484887422747448
Region81	chr2L	278601	279126	.	526	Time	Down	-3.44529766806768	-1.31490554079968	-1.0766191239114	3.84163524306903	-0.112748214220932	-3.67344202369131	-0.326463581899932	0.617903245556172
Region82	chr2L	282210	283269	.	1060	Time	Down	-2.54266404930339	0.252226925412846	0.77612123496716	2.67041627108773	1.63861760829829	-2.38920361483563	-1.04436830514216	-0.726778474950124
Region83	chr2L	283860	284182	.	323	Time	Down	-1.94297981383757	0.397689736491095	-0.06284881681257	1.9842574574045	1.07307868641387	-1.77751155909639	-1.10991633809406	0.131400298305266
Region84	chr2L	285460	285868	.	409	Time	Up	1.14475334990933	1.16892187829124	0.415802909744629	1.68811452497413	0.619430820648302	1.40773043994486	-0.542634151300993	-0.063956865586653
Region85	chr2L	294945	295369	.	425	Toll9	Down	-0.141498882981489	-0.255268120008551	0.230421082068797	0.37185699138172	-0.0167763264904061	-0.200513544534766	0.221624642710399	-0.293288675587826
Region86	chr2L	297698	298334	.	637	Time	Up	0.810458712197014	0.285230505955641	0.0567413953882191	0.861057112887616	-0.0916412037115522	0.856751947988793	0.0607054842501918	0.0373691465508734
Region87	chr2L	305669	306053	.	385	Toll10b	Down	0.0815306606255784	0.681725830675144	-0.0360410756821632	0.687529138268398	0.462345286507099	0.252577669098747	-0.592773849465591	0.219940312786524
Region88	chr2L	347953	348270	.	318	Time	Down	-0.467020734642964	-0.075274182867482	0.284442633159836	0.55198023583433	0.281399405019939	-0.468979138993249	-0.0544537856010272	-0.302874733844832
Region89	chr2L	354077	354643	.	567	Gd7	Up	-2.04058534118418	1.52318287994803	1.11906238284877	2.78143402530595	2.56422416313652	-1.57727239274349	-1.93746590543205	-0.705087164465465
Region90	chr2L	354907	355265	.	359	Gd7	Up	-0.631100555543321	0.431415580224978	0.526661975018725	0.928321145939576	0.854987500610375	-0.496803318644569	-0.528516148670081	-0.402606607764156
Region91	chr2L	356175	356749	.	575	Time	Down	-2.6401024154579	0.31266126311639	-0.0448183993879925	2.65892958133228	1.30689219698733	-2.47312409667193	-1.29429506366267	0.0781075984288861
Region92	chr2L	357823	358103	.	281	Toll9	Down	-0.259580712894553	-0.114882927682982	0.252640365431404	0.380009720698262	0.149388974089763	-0.278718598741537	0.0540431077914939	-0.279054985665046
Region93	chr2L	377626	378142	.	517	Toll10b	Down	0.279786139459386	1.95912143977518	-0.501370357705233	2.04152132861889	1.10742750263604	0.767341243728215	-1.76289422680494	1.01591444888475
Region94	chr2L	403750	404237	.	488	Time	Up	0.148729041032727	0.0342278355182218	0.0129207230121472	0.153162715612951	-0.0292118929160592	0.152617112633811	0.0280136296782348	-0.000438936170740501
Region95	chr2L	414404	415407	.	1004	Time	Up	0.42739018916883	0.141834391239645	-0.0848725172489671	0.458238706920602	-0.113209517805155	0.44889527665263	0.0176484064436504	0.127921135094694
Region96	chr2L	419855	420262	.	408	Time	Up	0.425223693938966	0.166052342018772	-0.0264882508739738	0.457263816206117	-0.0643298092623403	0.453345923925985	0.00616801386326221	0.0781934087822319
Region97	chr2L	421221	421676	.	456	Time	Up	0.277127376074106	0.117344450563029	0.147380892855328	0.335097642824434	0.0487324350529274	0.298813224095389	0.0275000235020796	-0.105103575958098
Region98	chr2L	430887	431959	.	1073	Toll10b	Down	0.0417120562244851	0.431749679424666	-0.0586913848741886	0.43771264543788	0.278673970334898	0.150143816265317	-0.386096945198457	0.173639501869034
Region99	chr2L	441747	442435	.	689	Toll10b	Down	-0.737326852174767	2.58933432169625	-0.382682066175229	2.71932871867751	2.06477493428863	-0.0545042318444488	-2.69652827365622	1.0524789623467
Region100	chr2L	452821	453223	.	403	Time	Up	0.477047988566755	-0.0833961658347535	0.131053333775921	0.501701784096197	-0.193886323992221	0.440780066551623	0.281908361907395	-0.139746677454698
Region101	chr2L	455344	455670	.	327	Toll9	Down	-0.34564826038181	0.0592579092468567	0.502302070171941	0.612610471190542	0.443488802354108	-0.315933652196613	-0.0880788244407612	-0.474113466447929
Region102	chr2L	478925	479403	.	479	Time	Up	0.79015658707484	0.259745335821893	0.891538935550798	1.21928534198605	0.322287177076451	0.835838301145634	0.236962326664015	-0.773640028355221
Region103	chr2L	480736	481586	.	851	Time	Up	2.03120208513584	1.15950109091879	0.681736188932467	2.43618326933796	0.380389646893643	2.26406901312636	-0.146156411011102	-0.305988191110802
Region104	chr2L	486906	487196	.	291	Toll9	Down	-0.106205302416309	0.21564870493245	0.695144032577195	0.735533246174548	0.560430154273377	-0.0433076252488687	-0.101456799517038	-0.613169236553367
Region105	chr2L	490053	491176	.	1124	Toll9	Down	-0.039414349962969	0.413582738791782	1.49824205854836	1.55477761715711	1.09075033524897	0.0768037710894015	-0.100369499648971	-1.33182228438827
Region106	chr2L	491937	492295	.	359	Toll9	Down	-0.869488526296026	-0.0237749742608796	0.876377404994619	1.23475216247903	0.788178126850081	-0.841269405814364	-0.139817294992792	-0.866440564546279
Region107	chr2L	501595	502174	.	580	Gd7	Up	0.297066091018156	2.59051385709187	2.26602446337198	3.45454442362782	2.98481123539676	0.96248045082494	-1.79416019448141	-1.47812132340088
Region108	chr2L	510494	510984	.	491	Time	Up	1.06218247794885	0.720237175895672	1.25228263760667	1.79309369818057	0.740647214291339	1.21862285795185	-0.00681280111859088	-0.991795517832106
Region109	chr2L	514214	514792	.	579	Gd7	Up	-0.928286582635267	0.938745591760355	1.32365896221429	1.86950055196579	1.76647638150593	-0.649691660736887	-0.946779314719253	-1.03880421550016
Region110	chr2L	515269	515648	.	380	Toll9	Down	0.00893130344322632	1.00034840608017	2.80133387007231	2.9746005031504	2.17654102831967	0.28143535827885	-0.361709485629635	-2.42743994303871
Region111	chr2L	516317	517177	.	861	Toll9	Down	0.548509864810237	0.388319690944612	2.47304140115487	2.56273077516845	1.32410251796127	0.644897479113036	0.333691286695955	-2.26621013851635
Region112	chr2L	517544	519906	.	2363	Gd7	Up	-1.57797007555234	2.01970380497807	3.31925802503458	4.19364600985085	3.86673917419218	-0.989517225093821	-1.78688696763722	-2.6810403530439
Region113	chr2L	521008	523965	.	2958	Toll9	Down	0.158092080367824	0.590050069458462	1.46094805907412	1.58351552618072	1.12312138412958	0.312567185912949	-0.192199850749666	-1.24467067610651
Region114	chr2L	524428	525088	.	661	Gd7	Up	-0.586226438542284	1.08343530723029	1.56756729316482	1.99368019521669	1.85805794492802	-0.280515011913174	-0.900750977427745	-1.22826480862157
Region115	chr2L	538660	539313	.	654	Gd7	Up	-1.13439581064842	0.923379137607267	2.25841117469292	2.69070695560904	2.31587493122564	-0.847049252975094	-0.830984816972569	-1.94679503551925
Region116	chr2L	540651	541275	.	625	Time	Up	1.02870053445698	-0.237530581423518	0.442436615631992	1.14472517468402	-0.380309254761778	0.93676839133446	0.690913300264247	-0.470789003784399
Region117	chr2L	542147	542633	.	487	Toll9	Down	0.124838024508567	0.114205424205521	0.392632266346458	0.427536557334598	0.234239713034546	0.152301705984915	0.0197699938669838	-0.34492706280662
Region118	chr2L	544313	544788	.	476	Toll9	Down	0.00489436033369124	-0.0512780116411148	0.531451540360007	0.533942065201803	0.22968133244603	-0.00503083112218647	0.150692201900517	-0.525421043586205
Region119	chr2L	560126	560513	.	388	Toll9	Down	0.366680128816646	0.422151837300002	0.942166940926149	1.09560258998366	0.646044891709338	0.468153958324369	-0.0610634437303973	-0.78652756148969
Region120	chr2L	564008	564504	.	497	Toll9	Down	-0.023232994214304	-0.157758581820764	0.270108488993137	0.313665646803114	0.0280062958789142	-0.0610337358125499	0.185972639280407	-0.303014444917976
Region121	chr2L	567809	568169	.	361	Toll9	Down	0.147811959320365	-0.274094509448618	0.419871098576245	0.522750337013403	-0.0544467069206894	0.0755923153461239	0.385062318625035	-0.475366180856994
Region122	chr2L	573971	574721	.	751	Time	Up	0.349387362427593	0.195922985546538	-0.0598263697455045	0.405014246424129	-0.0273330839252731	0.387436526235122	-0.0560880819271571	0.116925660985576
Region123	chr2L	594563	595282	.	720	Toll9	Down	0.34068243345501	-0.776623209780078	0.956187758810777	1.27808574068155	-0.240698560420495	0.137182961233058	1.01636098477942	-1.12356751252434
Region124	chr2L	597717	598193	.	477	Toll9	Up	-0.436515488936192	0.388593617480545	-0.643679741011463	0.869410363761787	0.146582410871892	-0.326910539406598	-0.6414523397669	0.716318897704622
Region125	chr2L	599461	599883	.	423	Toll10b	Down	0.659594853627637	2.21364189135628	-0.786049941819348	2.43990784767246	0.997304970783545	1.19773917034627	-1.90378510916426	1.36569330304412
Region126	chr2L	600510	601005	.	496	Time	Down	-2.40822918159877	-0.781888677493538	0.657182730322176	2.61587592139424	0.742018450662864	-2.52386824569386	-0.0806123863979843	-0.888432481201461
Region127	chr2L	601494	602023	.	530	Time	Down	-1.93727729030454	-0.578654554058196	-0.40512259384507	2.06203993863013	0.159773561546003	-2.02329693523915	-0.290373582170309	0.197943204923657
Region128	chr2L	701631	702371	.	741	Time	Up	0.962248141747452	1.82080910449801	-0.277258572710274	2.07801337759424	0.834348290665849	1.39329726598172	-1.33534168667807	0.775605777952991
Region129	chr2L	708328	708623	.	296	Toll10b	Down	0.244510669510294	2.51085651026127	-1.04429249898973	2.73033563982013	1.2621628576895	0.870640308121138	-2.38012739132282	1.6866792151253
Region130	chr2L	712746	713077	.	332	Toll9	Up	0.4848855600337	1.99311128736154	-1.93701722831988	2.82128381290241	0.317643242067273	0.965343258453747	-1.99247113522469	2.41117798062516
Region131	chr2L	713296	713808	.	513	Toll10b	Down	1.01353632157985	3.0983655144408	-1.30629037957187	3.5119110598077	1.25362275624686	1.76247918054075	-2.6700849972156	2.11162433487755
Region132	chr2L	714812	715627	.	816	Toll10b	Down	0.865507610432992	2.79613029851533	-0.707605208434777	3.01133744389381	1.39148309590267	1.54596890914101	-2.33746262991836	1.45098361028647
Region133	chr2L	740080	740419	.	340	Toll9	Down	0.0576742549421103	0.507739945522638	1.78821609120567	1.85979648370711	1.2691237934708	0.196517329201054	-0.0927884513812623	-1.58382861267399
Region134	chr2L	819784	820238	.	455	Toll9	Up	0.241779691112662	0.115362240625997	-0.235207905523208	0.35649491499515	-0.132782875835465	0.26173865398637	-0.0578778557280496	0.262067357511445
Region135	chr2L	821252	821826	.	575	Toll10b	Up	-0.0550174325504224	-0.173497446645987	-0.00149863531371306	0.182017932591602	-0.108898462093317	-0.0974798410185666	0.13578667722392	-0.0463399020365449
Region136	chr2L	825598	826857	.	1260	Toll9	Down	0.373880369443853	-0.284215479631153	0.450450428986592	0.650746155187753	-0.140181682824333	0.291779265103195	0.485979824915432	-0.503314393172995
Region137	chr2L	849755	851292	.	1538	Toll10b	Down	-0.583561397992509	0.86044714252819	-0.313032043848699	1.08577265151964	0.731817571162021	-0.346602317160434	-1.06048170082445	0.522376357975785
Region138	chr2L	852446	853070	.	625	Gd7	Down	0.173621709908547	-0.239025363053552	-0.447704121848251	0.536392210098509	-0.480101787851658	0.104071963577049	0.195908247830758	0.369887706528222
Region139	chr2L	855263	855622	.	360	Gd7	Up	-0.166933329454841	0.949284974498021	1.15822672934946	1.50681712754738	1.37484164160557	0.0880925884442179	-0.699022178079611	-0.862464083351451
Region140	chr2L	865705	866234	.	530	Toll10b	Down	-0.513573810882843	0.310133128537562	-0.299835488804617	0.670702569689371	0.294246563905972	-0.419288758774246	-0.533456282301339	0.3626746566041
Region141	chr2L	867041	868514	.	1474	Toll10b	Down	-0.117049796116186	1.194153218009	-0.511014942273103	1.30416211955357	0.689644230739746	0.188375864661698	-1.22337313338448	0.811640344784111
Region142	chr2L	869648	869844	.	197	Time	Up	0.265575139288265	-0.0645973188298698	0.0354342117814564	0.275605790165161	-0.140741950485611	0.240513011832875	0.166146601874298	-0.0465655251032741
Region143	chr2L	870516	871957	.	1442	Time	Up	0.600138902054102	0.0893290650459133	-0.197630686720695	0.638125592618235	-0.281771093851616	0.601816530775498	0.109032389984777	0.225563757231278
Region144	chr2L	901304	901796	.	493	Toll9	Up	0.0844514918086925	-0.669339004038005	-2.31284986373243	2.40923665275174	-1.71689035005329	-0.103619980183126	0.191853548750016	2.04806318742624
Region145	chr2L	996816	997070	.	255	Toll10b	Up	1.15141453512581	-0.708435189038401	0.967603388123462	1.66249576404719	-0.5193047205351	0.938527523665397	1.2648036403779	-1.1010428163238
Region146	chr2L	1006494	1006868	.	375	Toll9	Up	0.55394605693488	-0.321855158429796	-1.37475934913632	1.51671033656374	-1.17186150095083	0.444861647730115	0.236611922502898	1.24725843111808
Region147	chr2L	1062414	1062900	.	487	Time	Up	2.42377147854226	0.775452807951177	-0.575555567548948	2.6090725265678	-0.711781770235731	2.5377635799372	0.108072537776318	0.808395847629663
Region148	chr2L	1063108	1063405	.	298	Gd7	Down	1.19359624887303	-0.322075047650956	-0.837659689166348	1.49334460071927	-1.16374394293266	1.06662180621851	0.583293377109966	0.742012592034937
Region149	chr2L	1066045	1067117	.	1073	Toll10b	Down	-1.17891244616105	1.98422887514208	-0.910581711920272	2.48116058302253	1.52247890635963	-0.63918075927805	-2.41853620723092	1.38943798519486
Region150	chr2L	1067653	1068987	.	1335	Gd7	Up	0.0678483207357194	1.02187244261617	0.360353336924473	1.08567085759801	0.926390800400559	0.328631054525432	-0.82931324181612	-0.0703075179425725
Region151	chr2L	1076088	1078185	.	2098	Toll9	Up	-0.232869111581782	0.0932555268907168	-0.428867545354355	0.496842015013649	-0.0513619957049242	-0.204037044631042	-0.255488399521977	0.433705910468706
Region152	chr2L	1108094	1108541	.	448	Time	Up	0.332234093521607	0.357922388198537	0.393727157241971	0.627302959678744	0.332795639375412	0.415028954049816	-0.1217488039719	-0.276429532745551
Region153	chr2L	1118106	1118528	.	423	Toll9	Down	-0.586024287354895	-0.813458095411672	0.822788589426438	1.29696553587632	0.0475483693323575	-0.769055401357644	0.671988723974387	-1.02236017767118
Region154	chr2L	1118804	1120220	.	1417	Time	Down	-2.70202429201772	-1.05485673097823	1.1422528473411	3.11743477314326	0.904545541895607	-2.87455707920696	0.148265086320097	-1.43451703723475
Region155	chr2L	1142696	1142978	.	283	Toll9	Down	0.302556592060269	-0.370330968024106	1.88348107793253	1.94324123263343	0.553514245813187	0.2098021990441	0.813024544414199	-1.90760796784161
Region156	chr2L	1150417	1151092	.	676	Toll10b	Up	0.276245520763462	-0.224253852331777	0.0450794315931717	0.358655173084514	-0.260738714179687	0.210146513545209	0.316508495509895	-0.0986783376052212
Region157	chr2L	1157815	1158335	.	521	Gd7	Down	0.0389814685278509	-0.143308361767679	-0.198640247348386	0.248021751682694	-0.225365353385395	-0.000123698360367533	0.106176271880885	0.153363510812205
Region158	chr2L	1158640	1159023	.	384	Toll10b	Down	0.127640519641051	0.354588837420415	-0.145674118312574	0.404037491606342	0.140589072986714	0.212990423581598	-0.300413905159728	0.23819925893451
Region159	chr2L	1164369	1164696	.	328	Time	Up	0.754336575610721	0.522381481729185	0.28050759275673	0.959474122294012	0.224427168788556	0.864408197877562	-0.1320425811466	-0.115216885625045
Region160	chr2L	1169700	1170009	.	310	Time	Up	0.532995106705082	0.167218357990144	-0.236042386106619	0.606433649346231	-0.214720042825588	0.556534111042916	0.00565491712204055	0.282283723959841
Region161	chr2L	1177564	1177813	.	250	Toll9	Down	0.162401632196552	0.0466598107221345	0.195252813893263	0.258215199804285	0.0672771146689346	0.170149335754274	0.0571041076482393	-0.172386838398435
Region162	chr2L	1183785	1184300	.	516	Toll10b	Down	-0.171218540346828	0.115478626032401	0.00512882036050182	0.206585106982861	0.160687608631041	-0.136044210204384	-0.168524076456507	0.0229844617856584
Region163	chr2L	1220246	1220707	.	462	Gd7	Up	-0.784546228116638	0.853342098914965	1.42946729838284	1.84040274912275	1.69631396891483	-0.531846582933951	-0.794519169523385	-1.16100977297669
Region164	chr2L	1220933	1221480	.	548	Gd7	Up	-1.8642118132743	1.28327186627935	0.667120117960243	2.35947486092199	2.08015760325097	-1.47079229431006	-1.74052807234837	-0.331306159829301
Region165	chr2L	1227303	1227570	.	268	Gd7	Up	-0.476822775120216	0.484134038381852	1.08289765648906	1.27844165311631	1.11387245918678	-0.330705503726098	-0.410398496008458	-0.921074961825611
Region166	chr2L	1404834	1405566	.	733	Toll9	Up	0.323996219259465	-0.419190138111261	-1.33613541177382	1.43734190803029	-1.13039842425763	0.197932256484581	0.244780530051507	1.17954563983717
Region167	chr2L	1409138	1409525	.	388	Toll10b	Down	-1.25274430016922	0.832290841563029	-0.861490857049329	1.73327517242236	0.70874139089802	-1.00422924932809	-1.39489644102012	1.03036050840169
Region168	chr2L	1410110	1412449	.	2340	Toll9	Up	-0.495287363382958	0.388444303356533	-0.863704276993046	1.06872991313665	0.058868145141706	-0.385149058820421	-0.706050756651102	0.927025757644977
Region169	chr2L	1418155	1418569	.	415	Toll9	Up	0.26537115626528	-0.0543301186239942	-0.768807496331884	0.815131019397109	-0.542112167341559	0.237907423145377	0.00175931040601304	0.730539801770417
Region170	chr2L	1419528	1420754	.	1227	Gd7	Down	0.450089792836682	-0.255289999454242	-0.177500343365539	0.547046778010802	-0.469430449690286	0.368919215253462	0.367715759831193	0.110509164877641
Region171	chr2L	1421442	1422475	.	1034	Toll9	Up	-0.408162499465675	1.6346525224774	-1.74989912259561	2.42916290817901	0.512315658540573	0.0115754027038245	-1.97128768524925	2.11773892192789
Region172	chr2L	1425865	1426627	.	763	Toll9	Up	1.37133200307748	0.575299844808246	-2.53580212946148	2.93969621115554	-1.42420331446813	1.45685767495991	-0.48842489119069	2.62217331534466
Region173	chr2L	1429508	1429999	.	492	Toll9	Up	-0.449633140961231	0.893262396775865	-1.2807447865652	1.62492919207527	0.208719451506116	-0.21478750784694	-1.22583240709491	1.46545661014322
Region174	chr2L	1432267	1432756	.	490	Gd7	Up	0.199107416365386	1.85620957443535	0.784949155895636	2.02516738192636	1.71767627822626	0.671115495680109	-1.45248526053124	-0.25182341311395
Region175	chr2L	1435721	1436111	.	391	Toll9	Up	1.03127478949518	-0.133105566899706	-1.52852360164485	1.84868309457661	-1.30540794715173	0.953582778495646	0.217502349140254	1.45508574255873
Region176	chr2L	1449932	1450149	.	218	Gd7	Up	-0.887530954215647	0.77151279186317	0.173603777707112	1.18873102690795	1.03823622199788	-0.660154101435447	-1.00167214619699	0.0241890846950288
Region177	chr2L	1461859	1462731	.	873	Toll10b	Up	2.76290833970469	-1.32407840471955	0.723506173582806	3.14806405568039	-1.77570761160213	2.33799549608778	2.38684288320174	-1.00183458696612
Region178	chr2L	1463216	1463874	.	659	Toll10b	Down	0.827923632359044	2.37045822561287	-1.03510176410033	2.71587286197972	0.919190719331978	1.39895274930798	-2.02973561412534	1.65088959226238
Region179	chr2L	1478777	1479061	.	285	Time	Down	-0.929060959173958	0.3051800076928	-0.126500866633442	0.986048463421359	0.550831438456801	-0.821190726080312	-0.653376098122813	0.186690265927822
Region180	chr2L	1485782	1486395	.	614	Toll9	Up	-0.672605180808195	-0.934356682152555	-2.09250682234695	2.38830587243378	-1.49113704789929	-0.901848447135072	0.186552849951793	1.7503551940271
Region181	chr2L	1502598	1503003	.	406	Gd7	Down	0.0806121676625948	-0.208386933137172	-0.205314258962312	0.303442548781185	-0.295119116288089	0.0234782384849323	0.17958226887084	0.143028976868761
Region182	chr2L	1508177	1508661	.	485	Time	Down	-1.62678797727203	0.180647882857383	0.254066399673911	1.65638839528081	0.939545007326569	-1.52520206271618	-0.732363011694831	-0.226318205775796
Region183	chr2L	1508904	1509262	.	359	Gd7	Up	-1.12210373919721	1.3635353647554	0.316505035921584	1.79402367047448	1.65489055378295	-0.734980171344405	-1.59885855614299	0.0417626233277593
Region184	chr2L	1510180	1511287	.	1108	Toll10b	Down	-0.548879832327942	1.00759724822626	-1.08897939417011	1.58189677472855	0.433688998473205	-0.280369298395951	-1.33001012240696	1.30977893807618
Region185	chr2L	1517079	1517344	.	266	Time	Down	-2.12124760117917	-0.441555817097259	-0.893480310742245	2.34370859767268	0.0909706970227782	-2.16923859662088	-0.578423299983167	0.701655972072934
Region186	chr2L	1517660	1518466	.	807	Time	Down	-2.55271207262281	0.552361610096358	-1.85612425223267	3.20415972038673	0.529973380243366	-2.33878372122474	-1.82710774174496	1.88830240093369
Region187	chr2L	1525084	1525528	.	445	Time	Down	-2.34221071180313	-0.534485849043709	-0.0959750151266453	2.40433719449703	0.51815808685368	-2.40160997974278	-0.424549558959306	-0.0953701921892349
Region188	chr2L	1556712	1557004	.	293	Time	Up	1.83385810362426	0.875997914223726	-1.60461313797379	2.58943839712606	-0.915105665576231	1.98661902645604	-0.40531398814538	1.81527518760963
Region189	chr2L	1610928	1611546	.	619	Time	Up	0.841701949217431	0.530215638125396	0.00483309431466505	0.994793522812547	0.0538804485367908	0.949154678815305	-0.159084351795954	0.153951528549082
Region190	chr2L	1613900	1614430	.	531	Time	Up	0.691935895427422	-0.0513790895083989	0.567409371621674	0.896308255693187	-0.0367286942583306	0.659447495271945	0.418669621696134	-0.547239070488136
Region191	chr2L	1648855	1649117	.	263	Toll9	Down	-0.0737529156173746	-0.71089712351655	0.797156307101663	1.07064111201566	-0.100321595164479	-0.247743134939272	0.768828604687458	-0.960475464202797
Region192	chr2L	1651096	1651393	.	298	Toll9	Down	-0.193625395107714	-0.968303420991971	0.736310416620991	1.23176919037616	-0.275869232166684	-0.429713572468255	0.94445923022469	-0.973498004921549
Region193	chr2L	1663092	1663473	.	382	Toll10b	Up	0.455860401656329	-1.05243531877548	0.721646197461513	1.35506532695475	-0.615890669102534	0.176692446149611	1.26444170204411	-0.969922561804235
Region194	chr2L	1669625	1670035	.	411	Time	Down	-0.842111005470442	-0.178875681632234	0.0180882489202719	0.861089217075	0.223087917883202	-0.859746405374386	-0.154529046266516	-0.0813466327122999
Region195	chr2L	1679113	1679464	.	352	Toll9	Down	-0.582586788041334	0.11677936217234	1.38726344299351	1.50915361885261	1.03532990733366	-0.524809777281635	-0.0595370245219332	-1.31509787599257
Region196	chr2L	1679686	1680314	.	629	Gd7	Up	-1.8291579846188	1.35705508241039	1.19967220293797	2.57422431499134	2.39228099263578	-1.4147408902691	-1.69131807754111	-0.823521178903542
Region197	chr2L	1710092	1710733	.	642	Time	Up	0.505373980592023	0.0366206228671431	-0.0824536128463361	0.513363933822797	-0.223684966396604	0.497460420358677	0.142927355122949	0.0986946801508133
