Enhancer_row	Enhancer_ID	Enhancer_Chr	Enhancer_Start	Enhancer_End	Enhancer_Factor	Enhancer_Direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time	Background	Gene_row	Gene_geneID	Gene_Chr	Gene_Start	Gene_End	Gene_Strand	Gene_Direction	Gene_Factor	Gene_Gd7	Gene_Toll10b	Gene_Toll9	Gene_Time	Distance	PROseq_Classification	ATACseq_Classification	pair_score
393	Region703	chr2L	8809571	8810598	Toll9	Up	region 546	region 7415	-1.44611859516742	-6.89757414418365	9.36253898653074	-0.575743268061889	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	15895	Toll9 Up	Toll9 Up	15.1931152141192
394	Region703	chr2L	8809571	8810598	Toll9	Up	region 546	region 7416	-1.44611859516742	-6.89757414418365	9.36253898653074	-0.575743268061889	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	15895	Toll9 Up	Toll9 Up	15.1931152141192
395	Region703	chr2L	8809571	8810598	Toll9	Up	region 547	region 7415	-1.44611859516742	-6.89757414418365	9.36253898653074	-0.575743268061889	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	15895	Toll9 Up	Toll9 Up	15.1931152141192
396	Region703	chr2L	8809571	8810598	Toll9	Up	region 547	region 7416	-1.44611859516742	-6.89757414418365	9.36253898653074	-0.575743268061889	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	15895	Toll9 Up	Toll9 Up	15.1931152141192
397	Region703	chr2L	8809571	8810598	Toll9	Up	region 546	region 7415	-1.50196977670884	-6.73506006240529	9.23118314193895	-0.575743268061889	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	15895	Toll9 Up	Toll9 Up	15.0617593695274
398	Region703	chr2L	8809571	8810598	Toll9	Up	region 546	region 7416	-1.50196977670884	-6.73506006240529	9.23118314193895	-0.575743268061889	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	15895	Toll9 Up	Toll9 Up	15.0617593695274
399	Region703	chr2L	8809571	8810598	Toll9	Up	region 547	region 7415	-1.50196977670884	-6.73506006240529	9.23118314193895	-0.575743268061889	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	15895	Toll9 Up	Toll9 Up	15.0617593695274
400	Region703	chr2L	8809571	8810598	Toll9	Up	region 547	region 7416	-1.50196977670884	-6.73506006240529	9.23118314193895	-0.575743268061889	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	15895	Toll9 Up	Toll9 Up	15.0617593695274
403	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7429	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
404	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7430	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
405	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7431	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
406	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7432	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
407	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7433	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
408	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7434	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
409	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7435	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
410	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7436	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
411	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7429	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
412	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7430	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
413	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7431	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
414	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7432	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
415	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7433	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
416	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7434	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
417	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7435	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
418	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7436	-6.9048387537802	-2.14128934072759	9.86297857385449	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	15.6935548014429
419	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7429	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
420	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7430	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
421	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7431	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
422	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7432	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
423	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7433	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
424	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7434	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
425	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7435	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
426	Region710	chr2L	8841302	8842999	Toll9	Up	region 555	region 7436	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
427	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7429	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
428	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7430	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
429	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7431	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
430	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7432	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
431	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7433	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
432	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7434	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
433	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7435	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
434	Region710	chr2L	8841302	8842999	Toll9	Up	region 556	region 7436	-7.71970182531843	-3.07792928514794	11.6548287014201	-0.090775323732549	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	12525	Toll9 Up	Toll9 Up	17.4854049290085
435	Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7438	-6.89639840688512	-2.3623918075144	9.54127966161089	-1.15827421485768	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	17794	Toll9 Up	Toll9 Up	15.3718558891993
436	Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7439	-6.89639840688512	-2.3623918075144	9.54127966161089	-1.15827421485768	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	17794	Toll9 Up	Toll9 Up	15.3718558891993
437	Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7440	-6.89639840688512	-2.3623918075144	9.54127966161089	-1.15827421485768	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	17794	Toll9 Up	Toll9 Up	15.3718558891993
438	Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7438	-7.31018465187539	-1.47779781298723	8.92621640319157	-1.15827421485768	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	17794	Toll9 Up	Toll9 Up	14.75679263078
439	Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7439	-7.31018465187539	-1.47779781298723	8.92621640319157	-1.15827421485768	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	17794	Toll9 Up	Toll9 Up	14.75679263078
440	Region712	chr2L	8846571	8847608	Toll9	Up	region 556	region 7440	-7.31018465187539	-1.47779781298723	8.92621640319157	-1.15827421485768	No	6351	FBgn0029123	chr2L	8826494	8828776	+	Up	Toll9	-4.53947873280454	0.252526448904753	5.83057622758844	0.49764669140349	17794	Toll9 Up	Toll9 Up	14.75679263078
606	Region1030	chr2L	14233360	14233649	Gd7	Down	None	None	-2.28184231877022	0.268264167467481	2.10060321020629	-1.1555391591818	Yes	6695	FBgn0261563	chr2L	14263721	14327748	+	Down	Gd7	-2.61956119506513	0.809084844774125	2.45994200630765	-0.0885276312133317	30071	Gd7 Down	Gd7 Down	4.90140351383535
690	Region1251	chr2L	17748581	17749250	Toll10b	Up	region 319	region 8115	-9.58121640213817	18.3344317580054	-9.72636745245662	-2.08813929323414	No	6804	FBgn0015609	chr2L	17650387	17739518	-	Up	Toll10b	-3.98277923006615	7.3390270849515	-4.59094374663521	0.534998227359193	9062	Toll10b Up	Toll10b Up	25.6734588429569
691	Region1251	chr2L	17748581	17749250	Toll10b	Up	region 320	region 8115	-9.58121640213817	18.3344317580054	-9.72636745245662	-2.08813929323414	No	6804	FBgn0015609	chr2L	17650387	17739518	-	Up	Toll10b	-3.98277923006615	7.3390270849515	-4.59094374663521	0.534998227359193	9062	Toll10b Up	Toll10b Up	25.6734588429569
692	Region1251	chr2L	17748581	17749250	Toll10b	Up	region 319	region 8115	-9.20837357967919	18.2916985111687	-10.0178567155622	-2.08813929323414	No	6804	FBgn0015609	chr2L	17650387	17739518	-	Up	Toll10b	-3.98277923006615	7.3390270849515	-4.59094374663521	0.534998227359193	9062	Toll10b Up	Toll10b Up	25.6307255961202
693	Region1251	chr2L	17748581	17749250	Toll10b	Up	region 320	region 8115	-9.20837357967919	18.2916985111687	-10.0178567155622	-2.08813929323414	No	6804	FBgn0015609	chr2L	17650387	17739518	-	Up	Toll10b	-3.98277923006615	7.3390270849515	-4.59094374663521	0.534998227359193	9062	Toll10b Up	Toll10b Up	25.6307255961202
700	Region1266	chr2L	18151179	18151876	Gd7	Down	None	None	-1.99203657129102	-1.59243556149499	3.43893341023526	-1.01932075058978	Yes	6810	FBgn0032671	chr2L	18157212	18158540	-	Down	Gd7	-0.468527681635126	0.302627759773878	0.22461844955348	-0.239349738309934	5335	Gd7 Down	Gd7 Down	2.46056425292615
701	Region1266	chr2L	18151179	18151876	Gd7	Down	None	None	-1.96694655862945	-1.21970883083493	2.99822424935215	-1.01932075058978	Yes	6810	FBgn0032671	chr2L	18157212	18158540	-	Down	Gd7	-0.468527681635126	0.302627759773878	0.22461844955348	-0.239349738309934	5335	Gd7 Down	Gd7 Down	2.43547424026458
702	Region1267	chr2L	18152080	18152804	Gd7	Down	None	None	-1.44604902354921	1.20360833885583	0.395936756967017	1.15755422040747	Yes	6810	FBgn0032671	chr2L	18157212	18158540	-	Down	Gd7	-0.468527681635126	0.302627759773878	0.22461844955348	-0.239349738309934	4407	Gd7 Down	Gd7 Down	1.91457670518434
725	Region1314	chr2L	18894545	18895891	Gd7	Up	None	region 8152	16.8374354616053	-10.1270398760061	-7.63194133468568	-2.32302642059924	No	6845	FBgn0003896	chr2L	18860690	18880795	-	Up	Gd7	8.72505060842535	-5.7666369140451	-4.00422694529184	0.286585349677497	13749	Gd7 Up	Gd7 Up	25.5624860700307
726	Region1314	chr2L	18894545	18895891	Gd7	Up	None	region 8153	16.8374354616053	-10.1270398760061	-7.63194133468568	-2.32302642059924	No	6845	FBgn0003896	chr2L	18860690	18880795	-	Up	Gd7	8.72505060842535	-5.7666369140451	-4.00422694529184	0.286585349677497	13749	Gd7 Up	Gd7 Up	25.5624860700307
747	Region1341	chr2L	19160645	19160995	Toll9	Up	None	None	0.563330933503492	-2.54468661537292	2.29752031268055	0.975036784783217	No	6878	FBgn0010300	chr2L	19168146	19177520	+	Up	Toll9	-0.594386676560226	-0.349343916363755	1.28495172300371	0.0705097569255889	7150	Toll9 Up	Toll9 Up	3.58247203568426
748	Region1342	chr2L	19161225	19162015	Toll9	Up	None	None	-0.201802215568639	-0.892301537074468	1.3952987712657	0.927657935713842	Yes	6878	FBgn0010300	chr2L	19168146	19177520	+	Up	Toll9	-0.594386676560226	-0.349343916363755	1.28495172300371	0.0705097569255889	6130	Toll9 Up	Toll9 Up	2.68025049426941
767	Region1379	chr2L	19571449	19572870	Time	Up	None	None	-1.73901062885376	0.503711606175602	0.987833865702518	1.08519598394466	Yes	6903	FBgn0005672	chr2L	19568296	19568997	-	Up	Time	0.182310089139612	-0.210547161182774	0.0391421088239236	0.440351669201809	2451	Time Up	Time Up	1.52554765314647
821	Region1499	chr2L	21344326	21345061	Toll10b	Down	None	None	1.46376776224114	-3.13848893992615	1.87470924642382	0.930639175198314	Yes	6998	FBgn0032943	chr2L	21355532	21356802	+	Down	Toll10b	1.90407375408378	-3.53231835265842	2.22714519103542	0.420608497617401	10470	Toll10b Down	Toll10b Down	6.67080729258457
835	Region1600	chr2L	21843294	21844065	Time	Up	None	region 121	-2.20556431193843	1.09453030818507	1.11928241796661	1.98780713312153	Yes	7121	FBgn0003866	chr2L	21829806	21836179	+	Up	Time	-0.136645287766756	-0.391742635604803	0.72011690849669	1.10000518321406	7114	Time Up	Time Up	3.08781231633559
836	Region1600	chr2L	21843294	21844065	Time	Up	None	region 122	-2.20556431193843	1.09453030818507	1.11928241796661	1.98780713312153	Yes	7121	FBgn0003866	chr2L	21829806	21836179	+	Up	Time	-0.136645287766756	-0.391742635604803	0.72011690849669	1.10000518321406	7114	Time Up	Time Up	3.08781231633559
837	Region1600	chr2L	21843294	21844065	Time	Up	None	region 123	-2.20556431193843	1.09453030818507	1.11928241796661	1.98780713312153	Yes	7121	FBgn0003866	chr2L	21829806	21836179	+	Up	Time	-0.136645287766756	-0.391742635604803	0.72011690849669	1.10000518321406	7114	Time Up	Time Up	3.08781231633559
838	Region1600	chr2L	21843294	21844065	Time	Up	None	region 124	-2.20556431193843	1.09453030818507	1.11928241796661	1.98780713312153	Yes	7121	FBgn0003866	chr2L	21829806	21836179	+	Up	Time	-0.136645287766756	-0.391742635604803	0.72011690849669	1.10000518321406	7114	Time Up	Time Up	3.08781231633559
839	Region1600	chr2L	21843294	21844065	Time	Up	None	region 125	-2.20556431193843	1.09453030818507	1.11928241796661	1.98780713312153	Yes	7121	FBgn0003866	chr2L	21829806	21836179	+	Up	Time	-0.136645287766756	-0.391742635604803	0.72011690849669	1.10000518321406	7114	Time Up	Time Up	3.08781231633559
842	Region1603	chr2L	21851329	21851861	Time	Up	None	None	-1.59547885052674	0.377024960189824	1.34985068884399	1.5682089030297	Yes	7121	FBgn0003866	chr2L	21829806	21836179	+	Up	Time	-0.136645287766756	-0.391742635604803	0.72011690849669	1.10000518321406	15149	Time Up	Time Up	2.66821408624376
843	Region1603	chr2L	21851329	21851861	Time	Up	None	None	-1.8277356278162	0.396039093362768	1.53995658818726	1.5682089030297	Yes	7121	FBgn0003866	chr2L	21829806	21836179	+	Up	Time	-0.136645287766756	-0.391742635604803	0.72011690849669	1.10000518321406	15149	Time Up	Time Up	2.66821408624376
884	Region1744	chr2R	6195578	6196912	Toll10b	Down	region 59	None	5.52002149368806	-7.53109103822879	2.66566983188683	-2.26185192422679	No	3199	FBgn0033069	chr2R	6200917	6201830	+	Down	Toll10b	2.14263172994521	-2.17390190065018	0.0500919634969005	-1.68945679301925	4004	Toll10b Down	Toll10b Down	9.70499293887897
885	Region1744	chr2R	6195578	6196912	Toll10b	Down	region 59	None	3.44435062448004	-7.03769925727832	4.00200018190063	-2.26185192422679	No	3199	FBgn0033069	chr2R	6200917	6201830	+	Down	Toll10b	2.14263172994521	-2.17390190065018	0.0500919634969005	-1.68945679301925	4004	Toll10b Down	Toll10b Down	9.2116011579285
890	Region1757	chr2R	6459774	6460140	Toll9	Up	None	None	-3.47024485274778	-3.13483723620973	8.03004567414382	-3.28762166885584	No	3206	FBgn0086655	chr2R	6503039	6619250	+	Up	Toll9	-0.204719443700482	-0.126541352721899	0.451047135604882	0.0287485628040165	42898	Toll9 Up	Toll9 Up	8.4810928097487
920	Region1804	chr2R	6871309	6873304	Toll9	Down	None	None	0.308563534877508	2.20875511120263	-2.79582118700188	1.0312378130333	Yes	3235	FBgn0265935	chr2R	6863065	6866884	-	Down	Toll9	0.838674527923719	0.361223674645917	-1.63345259821543	0.527947061797576	4424	Toll9 Down	Toll9 Down	4.42927378521731
1072	Region2036	chr2R	9929474	9930178	Toll10b	Up	None	region 484	-5.78289169792818	13.6728632346513	-8.80153135627083	-0.327078299121848	No	3485	FBgn0011656	chr2R	9916458	9921663	-	Up	Toll10b	-4.16590469189773	8.85866764469546	-6.41425981278346	0.936382843934668	7810	Toll10b Up	Toll10b Up	22.5315308793468
