# Program:featureCounts v2.0.0; Command:"featureCounts" "-t" "ppc" "-g" "transcript_id" "-a" "/proj/snic2019-30-14/private/genomes/dm6/annotation/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "ChIPseq/ATAC_PPC.featureCount.count.tab.txt" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727933.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727934.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727935.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727936.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727937.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727938.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727939.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727940.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727941.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727942.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727943.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727944.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727945.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727946.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727947.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727948.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727949.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727950.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727951.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727952.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727953.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727954.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727955.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727956.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727957.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727958.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727959.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727960.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727961.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727962.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727963.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727964.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727965.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727966.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727967.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727968.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727969.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727970.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727971.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727972.dm6.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727933.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727934.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727935.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727936.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727937.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727938.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727939.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727940.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727941.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727942.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727943.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727944.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727945.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727946.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727947.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727948.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727949.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727950.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727951.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727952.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727953.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727954.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727955.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727956.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727957.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727958.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727959.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727960.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727961.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727962.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727963.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727964.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727965.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727966.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727967.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727968.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727969.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727970.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727971.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727972.dm6.bowtie2.sorted.bam
FBtr0339369	2R	9181399	9181549	-	151	7	1	8	12	9	13	8	1	10	24	22	10	7	28	25	33	17	28	27	19	11	13	28	12	21	45	34	29	20	32	35	29	15	31	32	35	26	33	22	15
FBtr0089933	2R	9186242	9186392	-	151	4	7	13	9	10	11	6	6	7	32	17	11	18	24	12	9	14	23	16	9	24	34	18	24	20	35	27	38	25	27	25	31	12	50	26	16	31	32	21	24
FBtr0302511	2R	9190246	9190396	-	151	3	6	7	9	4	12	11	5	13	22	17	10	7	16	12	16	15	23	23	16	20	21	28	11	22	29	19	27	31	38	23	31	15	44	40	21	22	38	29	29
FBtr0302512	2R	9191996	9192146	-	151	12	4	11	21	23	15	11	6	29	21	12	15	34	43	40	93	33	49	41	18	39	31	48	48	25	66	53	74	84	67	76	102	55	121	99	72	83	61	59	57
FBtr0088586	2R	9195155	9195305	+	151	16	6	14	8	5	8	11	11	14	22	27	25	17	20	39	26	26	26	21	14	16	20	27	26	19	62	24	37	34	23	28	31	17	37	62	27	36	52	30	48
FBtr0088609	2R	9207024	9207174	-	151	3	4	5	13	15	11	5	8	16	25	20	12	19	30	33	52	37	52	26	20	28	32	49	21	28	47	35	69	63	40	60	77	45	88	69	44	75	47	49	57
FBtr0088587	2R	9207511	9207661	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088588	2R	9207511	9207661	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088591	2R	9237462	9237612	+	151	3	2	9	4	15	10	8	3	7	15	9	13	24	16	10	15	9	11	27	11	13	10	27	6	10	29	19	27	28	27	17	19	15	42	21	18	15	34	26	11
FBtr0088592	2R	9239991	9240141	+	151	3	2	7	3	9	18	11	8	12	27	12	9	27	23	25	25	13	11	23	10	22	17	22	15	19	41	34	26	23	11	33	36	23	36	34	15	15	24	24	27
FBtr0088593	2R	9242270	9242420	+	151	4	9	6	8	5	14	2	3	11	8	12	19	22	23	20	21	17	16	16	17	7	16	25	7	9	32	17	30	15	10	19	13	16	26	12	14	19	14	30	11
FBtr0100119	2R	9247149	9247299	-	151	5	25	17	39	24	28	22	19	59	33	43	23	57	48	53	92	84	58	60	29	49	41	70	32	42	57	80	104	79	60	72	93	65	116	104	94	75	67	52	101
FBtr0308205	2R	9251971	9252121	+	151	6	7	8	6	7	9	7	7	16	31	16	5	25	19	13	24	15	15	11	22	25	18	30	27	22	35	12	34	27	30	29	34	32	47	53	23	43	51	32	37
FBtr0088605	2R	9256277	9256427	-	151	9	3	8	7	10	12	5	1	26	17	23	12	29	21	20	27	13	18	18	19	16	23	32	12	20	33	27	24	43	14	26	29	28	34	26	23	20	48	22	25
FBtr0301077	2R	9262996	9263146	-	151	8	6	3	8	2	3	3	4	6	12	5	2	6	13	23	16	15	6	7	11	10	10	9	10	15	22	18	14	24	6	29	11	12	21	14	13	7	15	18	5
FBtr0306243	2R	9263871	9264021	-	151	3	8	8	5	2	4	8	2	7	16	5	9	18	17	8	21	10	13	9	17	10	9	7	9	15	19	14	11	15	13	13	8	19	23	13	5	9	13	13	13
FBtr0301511	2R	9268863	9269013	-	151	4	5	4	2	9	7	13	4	9	12	6	14	13	21	19	17	13	9	25	15	27	10	13	17	20	20	18	29	23	14	15	20	10	27	15	18	17	26	27	19
FBtr0433506	2R	9270224	9270374	-	151	4	4	20	11	9	14	19	3	7	16	18	17	18	23	18	28	22	31	17	18	21	27	29	31	28	44	33	44	48	28	53	34	24	58	37	27	30	38	30	31
FBtr0088603	2R	9272572	9272722	-	151	3	6	5	1	3	7	10	3	6	18	18	12	16	21	28	22	16	11	14	12	13	15	25	20	16	23	36	29	43	22	17	19	24	36	21	31	28	19	27	28
FBtr0306585	2R	9274930	9275080	-	151	6	10	10	5	4	14	7	4	9	23	18	8	19	28	20	25	13	21	10	14	25	23	19	15	11	34	35	46	37	22	48	30	13	43	31	25	23	30	20	20
FBtr0088601	2R	9284997	9285147	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308206	2R	9284997	9285147	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088600	2R	9286534	9286684	-	151	3	2	2	8	7	2	1	1	11	13	8	6	19	10	15	8	20	10	20	12	8	7	21	4	11	24	24	25	27	11	15	27	12	25	29	17	20	21	23	13
FBtr0088596	2R	9286777	9286927	+	151	5	1	9	4	6	7	2	1	17	21	11	16	17	39	22	33	13	27	18	11	17	12	20	15	23	39	31	48	45	30	25	33	28	43	36	21	39	30	25	29
FBtr0088599	2R	9291465	9291615	-	151	9	6	7	27	9	11	3	13	24	14	16	10	25	26	21	35	36	42	28	7	26	17	43	28	26	37	19	59	51	34	52	41	41	84	57	47	59	37	45	62
FBtr0088597	2R	9291806	9291956	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304798	2R	9291807	9291957	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332998	2R	9293559	9293709	+	151	3	6	5	11	6	13	2	1	10	15	15	15	13	41	20	24	21	17	21	11	16	22	33	25	26	40	53	68	34	33	22	26	31	28	24	33	13	34	26	23
FBtr0112930	2R	9294745	9294895	+	151	3	9	9	14	10	16	11	11	15	21	19	15	29	20	21	34	22	24	14	14	21	18	23	39	25	47	44	54	52	34	40	33	25	38	25	29	11	33	15	21
FBtr0345024	2R	9308288	9308438	-	151	6	1	11	6	2	10	9	8	9	18	13	4	15	26	14	20	18	23	8	15	10	21	5	11	10	51	35	23	23	15	15	15	24	31	16	10	11	20	14	14
FBtr0333000	2R	9308622	9308772	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088598	2R	9308622	9308772	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088503	2R	9345299	9345449	+	151	7	4	8	5	3	7	11	4	6	24	18	12	14	28	10	12	19	12	17	20	10	16	23	20	17	28	24	40	27	10	26	19	17	26	10	15	10	29	26	16
FBtr0088558	2R	9351555	9351705	-	151	3	8	2	5	14	10	13	6	18	33	27	28	32	38	35	46	40	24	22	22	12	40	30	37	26	80	60	38	59	37	49	44	47	58	42	52	53	30	56	31
FBtr0332997	2R	9388154	9388304	-	151	3	14	10	13	10	17	15	8	15	47	22	17	29	24	28	40	39	31	9	18	18	24	23	16	26	54	34	47	51	54	53	48	21	57	49	25	28	45	38	46
FBtr0332996	2R	9389367	9389517	-	151	4	7	5	7	3	14	4	7	6	7	16	14	18	20	12	24	13	10	25	7	6	8	18	15	16	31	23	45	34	15	24	21	21	16	13	16	17	31	22	12
FBtr0332999	2R	9390115	9390265	+	151	9	13	2	5	5	12	2	8	7	17	9	7	16	23	34	17	8	13	23	17	12	15	23	14	20	29	23	38	19	22	21	16	13	26	13	19	14	21	19	12
FBtr0300649	2R	9398634	9398784	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088554	2R	9398634	9398784	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088553	2R	9409392	9409542	-	151	8	5	8	8	5	9	7	8	12	23	12	14	18	35	16	33	18	19	28	15	18	14	29	31	22	34	50	43	32	34	32	35	36	59	33	26	20	27	33	20
FBtr0088552	2R	9413363	9413513	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306111	2R	9413363	9413513	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339380	2R	9414292	9414442	+	151	14	13	9	11	5	8	6	11	19	12	13	17	13	41	25	37	26	32	38	20	23	29	28	36	20	59	44	46	51	44	60	74	36	81	75	55	98	69	59	41
FBtr0088551	2R	9423588	9423738	-	151	1	2	5	4	6	4	3	4	3	2	9	10	7	18	11	8	9	8	18	11	4	10	22	5	11	20	15	39	14	10	16	13	4	11	17	17	13	10	18	11
FBtr0300293	2R	9424037	9424187	+	151	1	7	9	8	4	6	5	2	6	14	14	13	18	35	19	30	27	32	21	14	19	29	31	10	13	33	34	37	42	45	40	44	41	60	70	53	54	32	46	35
FBtr0333004	2R	9426389	9426539	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306807	2R	9426389	9426539	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088508	2R	9426389	9426539	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088550	2R	9440786	9440936	-	151	1	6	9	4	9	12	12	8	14	14	19	15	9	23	19	17	15	20	21	10	17	25	32	9	19	36	30	22	31	29	20	15	10	29	16	27	27	25	20	16
FBtr0339384	2R	9441466	9441616	-	151	8	9	8	13	15	16	18	6	9	23	29	7	26	32	21	36	32	19	31	16	27	14	28	33	26	64	54	53	54	55	71	96	47	91	76	53	66	66	64	78
FBtr0306808	2R	9444837	9444987	-	151	2	6	19	13	7	9	14	9	11	21	22	3	17	24	27	36	21	24	28	14	26	20	23	20	21	25	20	38	47	51	39	43	34	60	30	37	56	42	34	55
FBtr0339382	2R	9445996	9446146	+	151	6	1	11	18	19	16	11	5	18	28	12	20	29	22	33	56	53	33	27	31	35	33	43	33	37	68	40	34	50	59	56	44	44	73	61	47	59	70	45	59
FBtr0299846	2R	9457835	9457985	+	151	6	8	3	8	7	5	5	3	6	19	7	12	28	28	24	32	10	20	26	17	12	21	30	25	20	27	24	40	24	30	22	19	13	30	22	19	10	22	27	19
FBtr0339381	2R	9464178	9464328	+	151	7	8	7	8	15	11	9	8	28	18	28	12	23	19	29	33	29	29	26	20	29	29	19	18	16	54	26	43	46	25	37	25	27	62	32	33	39	39	30	19
FBtr0339383	2R	9494116	9494266	+	151	10	6	11	11	9	16	9	20	11	30	21	10	27	39	37	42	28	24	34	21	19	13	44	21	28	56	38	60	62	65	51	84	58	112	75	71	65	56	50	61
FBtr0336693	2R	9503715	9503865	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299915	2R	9503715	9503865	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299916	2R	9503715	9503865	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300542	2R	9509802	9509952	+	151	15	8	12	7	8	9	6	3	16	20	16	7	33	30	30	29	16	16	20	6	14	21	26	14	23	30	25	22	31	17	20	11	24	32	15	11	18	32	22	14
FBtr0305059	2R	9516401	9516551	+	151	8	9	6	10	10	21	11	4	6	27	11	21	19	37	20	22	20	18	10	13	11	18	27	15	18	22	30	34	44	9	15	12	15	24	13	15	10	21	17	8
FBtr0310032	2R	9546858	9547008	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088547	2R	9546858	9547008	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310033	2R	9548035	9548185	-	151	6	8	5	6	5	14	2	3	10	18	6	13	21	28	27	32	22	15	19	7	12	22	28	30	24	43	30	42	54	44	31	23	25	45	23	17	21	24	23	14
FBtr0088519	2R	9559548	9559698	+	151	6	5	10	10	8	14	2	15	13	21	21	11	22	22	27	26	26	11	20	11	13	15	34	21	24	54	32	45	47	25	32	27	26	41	28	16	22	26	28	23
FBtr0088520	2R	9561588	9561738	+	151	11	10	12	8	15	20	9	9	9	22	27	14	29	28	17	30	21	27	27	17	23	13	25	27	34	36	32	31	52	21	34	23	34	47	34	23	25	29	31	27
FBtr0339394	2R	9576595	9576745	-	151	3	6	1	10	6	8	15	7	5	21	13	20	15	28	29	26	20	17	18	13	18	11	29	16	25	42	22	39	27	18	32	20	20	22	18	22	14	27	34	20
FBtr0088521	2R	9577377	9577527	+	151	10	5	3	7	11	11	12	3	11	31	16	9	8	28	35	36	15	22	23	32	34	23	43	23	28	56	35	40	51	46	27	24	36	53	31	13	30	31	41	28
FBtr0112674	2R	9577910	9578060	-	151	7	6	13	32	18	17	8	14	23	15	12	23	29	43	29	54	62	79	39	38	36	39	55	41	39	89	74	81	99	61	101	94	57	149	93	85	98	63	62	91
FBtr0304957	2R	9578907	9579057	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112673	2R	9578907	9579057	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302122	2R	9578907	9579057	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088523	2R	9579400	9579550	+	151	4	15	19	7	5	17	15	2	16	18	14	18	19	25	24	44	27	28	52	18	25	16	48	20	27	33	24	50	47	27	34	28	31	22	38	28	33	25	30	24
FBtr0339393	2R	9584182	9584332	-	151	7	1	7	9	9	12	6	5	16	20	10	20	10	23	19	41	27	25	24	17	11	20	35	21	10	32	21	50	41	43	31	42	27	57	48	38	46	41	51	21
FBtr0088542	2R	9584445	9584595	-	151	7	5	3	5	3	7	1	2	3	3	3	9	7	18	13	12	17	6	15	12	19	5	19	15	28	22	11	26	38	24	18	21	19	40	26	21	17	13	30	28
FBtr0088524	2R	9584593	9584743	+	151	6	4	6	21	7	8	9	16	14	21	4	14	29	31	12	39	39	20	17	10	19	21	24	17	20	24	16	32	42	59	43	50	26	65	62	39	51	28	34	40
FBtr0339392	2R	9589000	9589150	+	151	10	2	5	8	9	10	16	10	13	17	8	6	20	22	21	34	15	20	23	11	18	15	45	25	22	54	22	39	30	23	38	34	23	43	30	29	30	29	28	19
FBtr0088530	2R	9590817	9590967	+	151	15	7	6	22	6	9	11	9	14	17	17	7	25	29	23	35	29	44	34	17	33	36	29	22	30	47	61	63	73	69	71	68	56	101	71	60	91	77	43	52
FBtr0088531	2R	9593995	9594145	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
