SYMBOL	PC1	PC2	PC3	distance
CG7884	-0.019466898434209	-0.00374568716151123	-0.0315756139338824	0.0372828338818458
CG2201	0.00324915414749603	-0.00480715861098103	-0.036687309823479	0.0371432965509156
CG15628	-0.0351635841703829	0.00731254430942994	-0.00946189008805707	0.0371413290018472
insc	0.0110266029923171	0.0156479938366997	-0.0316763184932423	0.0370112798745044
CG30015	-0.0100759731061965	0.0159480594270438	-0.0316320713390794	0.0368300661243762
hh	0.0176260476441077	0.0159110240828232	-0.0280746638263627	0.0367698924648932
olf413	0.0246402284741735	-0.0157280220651616	-0.022209069137318	0.0367117731700316
Gpo-1	-0.0252603860901304	-0.00664518903666164	-0.0257280572320206	0.0366630409498387
Gbs-70E	0.0167242115137938	-0.0249956928827094	0.0208165803113299	0.0365761387970749
knrl	-0.0159391444399882	0.0328580215027868	-0.00110825678019375	0.0365367504801296
mnd	-0.0230379998983515	-0.0166776519581671	0.0227617757072268	0.0364279006738008
CG3940	0.00621366198804606	-0.0114140872702233	0.0340129131416568	0.0364111142907746
PsGEF	0.00929551724376335	0.0287620272205293	-0.0201472731197125	0.0363259337777277
pnt	0.0210042041059697	0.0256357776902735	0.0148694208911246	0.0363245008988117
CG12194	-0.0361790247945748	-7.54231763893931e-05	0.00264383845193642	0.0362755758810516
pdm2	0.0198244976633931	-0.0155146120657421	-0.025795166113095	0.0360430921253784
CG17691	0.00821691027475994	-0.022441216725626	-0.0267186406819495	0.0358470582123707
hb	-0.0250855663817513	0.016201294967953	-0.0197675942451572	0.0358123635295556
sro	-0.0341070603792869	0.00465534798071992	-0.00980804039455381	0.0357933162604294
Rab39	-0.0101485734477099	-0.0309438594124641	-0.0147039042362132	0.0357312297318415
CG12496	0.0153790337102308	0.013810734121667	-0.0291440910351546	0.0357299467828483
Stt3B	-0.0317306618816714	0.00608419433934973	0.0151551576584005	0.0356865678912796
Btk29A	-0.00649347072312795	-0.030254282145153	0.0175452761035285	0.0355713854621898
CG4593	-0.00624402763817022	0.03494621608339	-0.000171563252407888	0.03550007512165
en	0.0203535447840604	0.000786099176654515	-0.0290610408794966	0.0354884323997561
siz	-0.0023750673004786	0.00863293026685024	-0.0342203312123625	0.0353722984545519
mav	0.0124013394733003	-0.0319801132738156	-0.00842977984822965	0.0353211275871501
dpn	-0.0243058886482523	0.0156475451254564	-0.0202478965942549	0.0352930475862609
CG10621	0.0230312128867784	0.02653080291715	-0.00281915698504814	0.0352458212639613
CG9775	-0.0345315803454608	0.00375453159359417	0.0058916490059717	0.0352312088446008
aub	0.00384494337670804	-0.0348294904811879	-0.00304024305156728	0.0351727177591078
cora	0.0161027146568713	-0.0223533353471843	0.0215008263966094	0.034946452698399
fd102C	-0.0144606910103092	-0.0267220943740299	-0.0172134443259805	0.0349211193662778
fz3	0.024679689737735	-0.0241390605864656	0.00503040197003631	0.0348867636149882
Irk3	0.0293364634188245	0.0133910723819894	0.0129089327582742	0.03473599646507
mud	-0.0325386577585934	0.000979007575267167	-0.0118929810278702	0.0346578375305295
kuk	-0.031877822076336	0.0108309365969755	-0.00816667208808589	0.0346438921152424
sdt	-0.0231620216111273	-0.0245658739925087	-0.00729485128531241	0.0345423836091977
dpy	0.0261871336709895	-0.0157320498908711	-0.0160786030461104	0.0345222368856006
Cyp6a16	0.0306804281234873	0.0145711874891951	0.00614315601006299	0.0345158882320841
CG1640	0.00542749954429477	0.0327054755135169	-0.00931806599665204	0.0344373668242294
CG6398	-0.0202377220110503	0.0141481438668143	-0.0239887534855808	0.0344266707781131
Gs2	0.0222414931388701	0.026170333494061	0.00121033707325137	0.0343661939712221
Fas1	0.0139332935448608	-0.0305949333249526	0.00702636915071997	0.0343446717498908
Schip1	-0.00688971759525074	-0.0314861998948807	-0.0118414681336931	0.034337579412707
Ald	0.0106268967830171	0.0317354878556176	0.00763836205295058	0.0343280745093998
CG3999	0.0309420765413661	-0.000121836439947916	0.0148175156479037	0.0343072254020305
CG2145	-0.0333330379496361	-0.00259160340542673	-0.00755724989113073	0.034277103919087
hrg	-0.0342089905335741	0.00140104330436042	1.27536388829776e-05	0.0342376710411523
d	0.00391909125357907	-0.0312153191065698	-0.013131439369128	0.0340909096840191
CG2543	-0.0157151237691728	-0.0206446363275636	0.0221137684980171	0.0340908328053403
ced-6	0.00736360891562087	-0.0324106488636916	0.00753845441193016	0.0340808038483319
danr	-0.0207418034980316	0.0230084039243554	-0.0141036504045312	0.0340370682966451
CG32053	0.0222826122463894	0.0256285801002634	0.000464520445059322	0.03396402075318
drl	0.0141011276093927	0.00103948241826472	-0.0307149466176251	0.0338131670991911
CG6415	0.0289273212123149	0.0160621957548369	0.00635486381520328	0.0336922593350004
smal	0.022323784909188	0.0248959647980576	-0.00375377938239454	0.0336489419677573
fd96Cb	0.0115894154191635	0.028406333616122	-0.0135753331450491	0.0335488302220426
Rdh	0.00235669770488627	0.0332313636068886	0.00392632960211876	0.0335453963367544
Rab27	0.00915146977618988	-0.0205849334242522	-0.0248177132597305	0.0335172757632182
CG43394	-0.0299196018520048	0.0143399038375802	0.00306200389959134	0.0333195330839832
Eip71CD	-0.0312470564343735	-0.00439047484804319	0.0106596416033047	0.033305896839976
CG13907	0.0287510493601255	0.0166581836384645	-0.00140215013017558	0.0332578403752969
Oatp58Dc	0.0315358204978142	0.00277838651844874	0.0101362317511245	0.0332410980599131
Trx-2	0.0122087072653384	-0.0107523852197374	0.0289002988923016	0.0331646437802175
CrebA	0.0247079573575839	-0.0172687501806517	0.0137035086479649	0.0331131248729381
grh	-0.0159539758165889	-0.0255197665364566	-0.013779904624216	0.0331009607093819
ato	-0.0180685945681221	-0.0200213439266754	-0.0190466221448596	0.0330166948289263
bab2	0.013675138848558	0.0295931439060608	0.00511309114235909	0.0329985952701359
CG12581	-0.024153979766184	-0.0223698884373749	0.00138568167084169	0.032950671631072
Ret	0.0298718117423004	0.00620858365632673	-0.012231772615819	0.0328707759128096
fj	0.0245509206713879	-0.0217549967850639	-0.00208064263919436	0.0328687794833176
CG2316	0.00529376605800701	-0.0223036060776413	-0.0233855495176823	0.0327468888505072
CG10880	-0.0106402268146571	-0.0211657228665345	0.0225450334499078	0.0327029170623624
CG16758	0.0158514600811802	0.0284341984770132	0.000467274310490901	0.0325574995203359
CG7358	-0.0323067588343071	0.00346650314902878	-0.00171608530986496	0.0325374900576403
Cdc23	-0.0144083697589909	0.0178471307696193	0.0230332894872792	0.0325062089518988
heph	0.0185540157121	-0.026348504665287	0.00372105179318194	0.0324398123235793
btsz	-0.0265905496662361	-0.0136777457746162	-0.0125004736053132	0.0324098735169505
CG5171	0.0250387048076368	0.0178462195615327	-0.00979801859200258	0.0322711242353228
Atg18a	-0.0296937908630691	-0.00491437676821306	-0.0115024549147449	0.0322207818636571
Sema1a	0.0303404943245892	0.00668409485524332	0.00827244431060843	0.0321505218428323
neur	0.000871586317280532	0.0214866897576834	-0.0237886082742022	0.0320676688126039
CG18810	0.0174812849022459	-0.0211899656387117	-0.0164925790598804	0.0320408353456909
sesB	0.0234969537036755	-0.0138042836106679	0.0168439377171351	0.0320372176877948
Tsp33B	-0.0283160356315917	-0.00164356137456076	-0.0147192595960854	0.0319555280184583
Smvt	0.0275058702256879	0.0130738422962288	-0.00953482665181281	0.0319125550299434
Hsc70-3	0.0237446526928944	0.00898754037769072	0.0191686680654574	0.0318122971341349
slp1	0.00615024613314819	0.0135919993141528	-0.0280163849046931	0.0317409167476642
apolpp	0.0246307446169953	0.0073107416201038	-0.0186324719780088	0.0317378249953402
dap	0.0211980980795315	0.0115545423138707	0.0205577644886572	0.0317094385166872
Rap1	-0.0295705964563607	0.00267613093422445	-0.0110229210239873	0.0316715430546588
baz	-0.0113585690964214	-0.0253044494391489	0.0152758155012683	0.0316651668646387
rdx	0.0107057782044014	0.00982363418898632	-0.0280862687950548	0.0316220804260081
CG33099	0.0208548603610428	0.021620020923428	0.00986002054841906	0.0316159850490745
CG15812	0.0313873523635493	0.00155586777238055	-0.00207054417994064	0.0314940274674393
Kr	-0.0139363297706346	0.0114267986783813	-0.0257246261587248	0.0314093840518766
p130CAS	0.0217503805429292	0.00106659654978256	0.0225879464384646	0.0313756594555268
gprs	0.00605465809779127	-0.0179490994671924	-0.0249429939784759	0.0313206322569421
link	-0.0211809714099355	-0.00247167469306564	-0.022686419069496	0.0311354514316661
fra	-0.00420707703512036	-0.0293977045079178	0.00908968873305173	0.0310571564824929
Traf4	0.00577361675744274	0.0234304996539702	-0.0195415807288433	0.0310515111045891
ab	0.0260129017949968	-0.00924433083658247	-0.0139358623922763	0.0309246984306848
spdo	0.0230961096402912	0.0202973664341165	-0.00215599305916999	0.030823070430253
spri	-0.028966865742703	0.00932580582450593	0.00436060073961893	0.0307419063176397
Hsp83	-0.0205579565731637	0.0209998708507157	-0.00892055695482158	0.0307115693281056
jbug	-0.00772524415665023	-0.0277395423763161	-0.0105451216207354	0.0306653093661778
stg	0.0270140708569733	-0.0136473397409687	-0.00426790652102039	0.0305650933638876
CG3829	0.0239600203694653	-0.00790355503762488	-0.0172075330948828	0.0305392854132091
ttk	0.0250227356273164	0.0153100614162313	0.00809762444934501	0.0304320029009918
CG3386	-0.0204426602956387	-0.00592370327411164	0.0216306969188461	0.0303459992361033
gogo	-0.0301842942766309	0.00254885888314223	0.00178777254973105	0.030344430020582
smo	-0.0286336257110215	0.0049816470242901	-0.00864850058550127	0.0303232236216881
Egfr	-0.00553728490253461	-0.000853823045362378	-0.0297136383008475	0.0302372425819257
disco	-0.00711433049306324	-0.0291549951433729	0.00363870992578966	0.0302302439635983
CG5282	-0.00369963107000048	0.00206395970662348	-0.0299169263661335	0.0302153881808811
pigs	0.00922384793319257	0.0252103998878516	0.0136299453470556	0.0301067939735165
Fbxl7	-0.0174067291855824	0.00375492266135414	0.0242262300946316	0.0300666574419404
RpL9	0.0251378753102443	-0.00271804720901081	0.0161270001322917	0.0299896763738913
CG8929	-0.028723679027449	0.00611179486848474	-0.00566061642935196	0.0299072959617984
Cln7	0.0215982531480434	-0.0206018834543098	-0.00145381256330721	0.0298837031152627
ics	0.00680538370417687	0.0256969658390628	0.0135463811473911	0.0298354108884968
Map205	-0.00536890606316321	-0.00189541297331258	0.0292777796085855	0.0298262656305374
MFS16	-0.0294246309676406	0.00380872923494906	-0.00291100547958588	0.0298125691423797
cno	-0.0097672062802928	-0.0281355753778597	0.000824925415473277	0.0297941172432765
DOR	0.00567354768926474	-0.0267614833394423	-0.0117928325000783	0.0297898813741262
Ahcy	0.0210343991057961	0.0158529800505864	0.0138904750905316	0.0297776463218114
Galt	0.0231665911588738	0.00743134166994472	0.0171382169614908	0.0297596079536844
dod	-0.0260917714058966	0.0140176921910391	0.00237580747358619	0.0297139813995336
toc	-0.0279706471207368	0.00954538657344074	0.00298130375378146	0.0297045396742908
Sar1	0.0258088365331689	-0.00634914294645276	0.0129117694076288	0.0295486285398511
tna	-0.00387530853837917	-0.0115761011301108	-0.0268903187463989	0.029531565754716
ASPP	-0.0131387780607187	-0.0208874488277106	-0.016187020799101	0.0295115680676169
Fas2	0.0213885592605011	-0.0136726962980782	0.0150140957788901	0.0294929849855374
Sr-CII	-0.0287451809547737	-0.00269353508347424	-0.00565526560827665	0.0294197652687568
Rab23	-0.00973767220623464	-0.0276641675296353	-0.000392125589253051	0.0293305674609536
CG8468	0.0279517347064044	-0.0036540232187797	0.00799604492809853	0.0293016738988196
chrb	0.0213342135296113	-0.0191493802910132	0.00583386331862125	0.0292554506661109
bol	0.0151359306585194	0.016941715132004	0.0184300286413414	0.0292537871776313
jar	0.000926342216373574	-0.0189177114729231	0.022109870071087	0.0291133006001544
Vps11	0.0254833928727895	-0.00507551445407896	-0.0130110791837577	0.0290594621562154
CG41099	0.00719466421142736	-0.0186887291329047	-0.0210573593024691	0.0290593215769322
ICA69	-0.027677753750064	0.00884684104037878	0.000260666442862884	0.0290584341635496
spz3	0.0108496081002966	-0.0238616169096698	-0.0125324412186752	0.0290543084648975
ktub	0.0179955658907549	0.00950804807067813	-0.0207335366779436	0.0290537934359433
Xbp1	0.00524194030055468	-0.0101625733314054	0.0266905794563646	0.0290369224703184
Orct2	0.0173156685604853	-0.0161657219823984	0.0167828382305317	0.0290314760902882
cbt	0.0271167383622204	-0.00783916152247725	0.00678306763965546	0.0290306727339334
crok	0.0287670361061493	-0.00171507956452619	-0.00347735581625019	0.0290271574171148
CG30383	-0.0105659142542733	-0.00896588190900557	0.0254859517829317	0.0290096418577825
CG5087	0.0238924980255808	-0.0164355051253262	-0.00015521163592682	0.0290000238151443
Lrrk	-0.0123687397346508	-0.0236565488864795	-0.0112728816567977	0.0289775065989137
Mnn1	0.0248488381473969	-0.0139777870299235	0.0050230848877299	0.0289495193279399
CG8129	0.0244719771820632	0.000706110016770299	0.0153755886799299	0.0289099461398598
Jupiter	0.0194677861249591	-0.0123121517818044	0.0174037352318132	0.0288699459321349
Prat2	0.0267949805517548	0.0101460870655796	0.00192671328974833	0.0287163070329758
CG13894	-0.00237614461847432	-0.0285168375903999	-0.00193000994797812	0.0286806734196469
CG5191	-0.0117017072955084	-0.00482005828961278	-0.0257122010159053	0.0286579866115423
su(sable)	0.0138117885802787	-0.021574624631321	-0.0128058230526553	0.0286394664025822
phyl	-0.00593010042184535	0.020663357697227	-0.0188893772381441	0.0286172852447893
GlyRS	0.0278206274657692	0.0010341798765064	-0.0065738192780848	0.0286054529855236
CG31522	0.0106422684250704	0.0219411409737168	0.0148651185009136	0.0285594694016883
CG7970	-0.00437332559735731	-0.0281748268694517	-0.000788319807230373	0.0285231185886563
lin-28	0.0263496344036743	0.00827194836949579	0.00695286979624747	0.0284793040897855
CG9512	0.0121069600442865	0.0211088844436016	-0.0147944607304541	0.0284787561573926
CG42488	-0.0284513372571608	-0.000867951606032878	7.82395396744121e-05	0.028464680801595
Cdc42	-0.00783067076309614	-0.0197848255990806	0.0189038480148083	0.0284625051313656
CG6745	-0.000680114947010348	-0.00940982702795535	-0.0268511256955709	0.0284603294456782
SKIP	0.0244928636779012	-0.000877396428980015	-0.0143819298180206	0.028416722205918
CG1146	-0.0276364772240953	-0.00388912085046383	-0.00530172195048767	0.0284078930930778
PIG-N	-0.0158980342859809	0.0224290272983767	0.00713573991722291	0.0284029495629557
Ubi-p63E	0.0279934327217874	-0.00439885216092056	0.00154303635090591	0.0283789206465484
CG5002	-0.0233900570985101	-0.00185409756265726	0.0159492751309024	0.0283709680138806
Tret1-1	0.0192091250860562	0.0185834458327745	-0.00942501239124073	0.0283401800305937
Sep2	0.0281116111281793	-6.23350228600129e-05	0.00349319316084418	0.028327883160166
C1GalTA	0.0240150762417191	0.0149767029823178	0.000722171945460231	0.0283116063026272
Oseg4	0.0111376053552203	-0.0183573253349902	-0.0184164330822258	0.0282878534706225
sofe	0.00046758614374256	-0.0156347804018903	0.0235529821402726	0.0282738034710075
hid	0.0191055497869559	0.00636830549324986	0.0198024079070862	0.0282438082849293
CG3500	-0.00528566716645316	0.0273930338290964	-0.00392779852151196	0.0281734659029047
l(2)37Cd	0.0274279125203132	0.00381724994210898	0.004947062157208	0.0281306808721325
CSN4	-0.0138321712931198	0.00630705584476104	0.0236430456202824	0.0281087445880085
Coop	-0.0127217816457899	-0.0245363012357318	0.00503968182074224	0.0280939886706756
CG17129	-0.00866583352102684	-0.0235781304648727	-0.0123535639859861	0.0279934894214452
krz	0.00206599044464519	0.00344580957265622	0.0276951473077852	0.0279850514476622
CG3097	0.0127968900765474	0.0243596362378619	-0.00502248161704708	0.0279710134758426
koko	-0.00235920054343268	0.0186379190412274	0.02070112477127	0.0279548639808382
CG43427	0.00603723057413576	-0.0193280102119912	-0.0192376256906059	0.0279303844222019
CG43658	0.0235555678720302	-0.00336624269852002	0.0146104170249009	0.0279224041465034
Tps1	0.0267613082024319	0.00731270192306715	0.00310515126437688	0.0279156800113456
Dl	0.0035241975818651	0.00841435208104719	-0.026369588182857	0.0279029831823287
Ant2	0.0234297550953961	-0.0135939550859859	0.00665480979558982	0.0278932882988994
btd	-0.00668516315921053	0.00528710691761908	-0.0265163220550123	0.0278524728049186
CG9175	0.0272571892132427	0.00443048978454405	-0.00344816403369595	0.0278293628877978
CG14834	0.0219678388938223	-0.0167946098445313	-0.00288481634874142	0.0278022846338377
CG5805	0.0106042927284385	0.0182284219414695	-0.0179947558723171	0.0277225112435896
CG6028	-0.00723467281452069	-0.00433559933439754	0.0263538422010211	0.0276706145771632
Hmg-2	-0.00148611502341092	-0.011585409713071	0.0250493431261208	0.0276387381610063
bmm	-0.0258433950236154	0.00714901565482977	0.00655925900081628	0.02760458965135
wbl	0.0151295833395252	-0.0092432529931318	0.021126913961479	0.0275805821450239
sced	0.0273645452464012	0.00206160039043719	0.00269220614673466	0.0275738373580593
CREG	-0.0227726010670044	-0.00777649410991748	-0.0134543769756907	0.0275696477997545
apt	0.0178122956802775	0.00188312345566736	-0.0209560486403764	0.0275677348719248
Nek2	-0.0146905774880191	-0.0155472954842512	-0.0173064276025025	0.0275144307621795
CG8388	-0.0269847100493524	0.00183274252578988	0.00486518644664926	0.0274809672459708
CG7029	-0.0149213178908106	0.0105871305644558	0.0204750438102852	0.0274583408133223
crq	0.0268595508652556	0.000185294850715321	-0.00561948170805819	0.0274417270143873
Lk6	0.0248890523873211	-0.00321517441089374	-0.0110515128312039	0.0274214917735988
Orct	0.0225351619760531	-0.0154951532219038	0.00193157978379931	0.0274164968425656
CG32276	0.0246406092996843	-0.00613957508606836	0.0103216884104562	0.0274115169324812
kraken	-0.00812612310635529	-0.0243605597521063	-0.00942773027530948	0.0273560385713935
UbcE2H	-0.0221788083962755	-0.0115146199502717	0.0111183089577261	0.0273514681243502
Ugt36Bc	0.0232202791340139	0.0129501744404028	0.00639657679369239	0.02734601572032
Atg6	-0.0251499222273703	0.0104573808610079	-0.00235254323661846	0.027338797745971
PheRS-m	-0.0144050889746391	0.0223828139514004	0.0060002513787268	0.0272855266644825
Ack	-0.0267927335943759	0.00307852189410942	-0.00379899410929701	0.0272352754117557
raw	0.0231810245001945	-0.00308073701772141	-0.0139252666866094	0.0272169779686168
CG12024	0.0257531261356428	0.00264012387036464	0.00833854160352273	0.02719788660692
D19A	0.0255386697128954	0.00925881917703898	-0.00108150663905782	0.0271867438261332
CG6330	0.0245741301788433	-0.00109933601982858	-0.0115623862601966	0.0271806031897972
Pino	-0.01978163458916	0.0184452979409152	-0.00226189056482543	0.0271414485994286
mtRNApol	0.0133412857497624	-0.0164503413561106	0.016966463693721	0.0271378799182937
CG33082	0.00802368209240777	0.0196394583570574	0.0168863384358212	0.0271152397121565
tutl	-0.0222078790673654	-0.0139280349298628	0.00668301332549592	0.0270525916833667
Caf1-105	-0.0268918208114684	0.00180707014904545	-0.00208757468701933	0.0270331925076114
CG7352	-0.00174415454820536	-0.0257365755147773	-0.00793708177866292	0.0269890841170471
CG32850	0.00905025185330434	-0.0196529143460903	-0.0160780119502745	0.0269563827168292
Vha13	0.00190085926759881	0.013506136525354	0.0232184708304824	0.0269281707047226
Nuf2	0.00889825759174735	0.00341259563883929	-0.0251195213992401	0.0268666178089129
Charon	0.0267425684700303	0.00152488581033147	0.00141515685423322	0.0268233650765688
Hsc70Cb	0.0254715587411082	0.00123645559544975	0.00826062503285844	0.0268061010420153
CG5850	0.0249787504853632	0.00864352740701791	-0.00413888052417766	0.0267540440651375
CG13896	0.0144359369137041	-0.00744885103506113	0.0212494421173726	0.0267473446648176
hth	-0.005785134366342	0.00194710312908598	-0.0260012637782894	0.0267081393642483
CG11927	-0.0106231723024832	0.0202461978212255	0.013579946139686	0.0265927669327811
Atox1	0.0180099403864593	-0.0186291055367231	0.00594255049402951	0.0265841199251785
CG11961	-0.000696123866619487	-0.00294450839616784	0.0263650643176627	0.0265381109841539
CG42662	0.00103216466039523	0.00714254198753718	-0.0255366248678211	0.0265367759829584
Gs1	0.001064911526178	0.00842838032846644	0.0251053622859354	0.0265037892956447
Ubx	0.00805598761850531	0.00803928615702225	-0.0239284085900565	0.02649712807224
CG11652	-0.0261482667441509	-0.00407796772187137	-0.000161763660798979	0.0264648416195119
Gbs-76A	0.0206906899544805	-0.012069193126283	0.0111978343180852	0.0264416634674758
bun	-0.0113598626690631	-0.01420388028689	0.0191868793903769	0.0264373416932404
CG31638	-0.0116669593345307	-0.00929392465144164	-0.0217838626116623	0.0264013568936153
Lrt	0.0110735473963239	-0.0136195223458232	0.0196845399203526	0.0263741531189716
pbl	-0.0242600982867951	-0.00274975761537427	-0.00996831390579838	0.0263719703085075
