seqnames	start	end	width	strand	Geneid	ATAC_Gd7	ATAC_Toll10b	ATAC_Toll9	ATAC_Time	PRO_Gd7	PRO_Toll10b	PRO_Toll9	PRO_Time	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_Geneid	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	enhancerID	enhancerGenotype	insituID	inSituLocation	inSituScore	Geneid_unique	enhancer	inSitu	PC1	PC2	PC3	PC4	PC5	distance5	distance4	distance3	distance2	distance1
chr2L	517544	519906	2363	*	Region112	3.17371903855741	-1.45904806254497	-2.12283121329532	-0.751467489341771	1.88514081668435	-0.570749919747228	-1.90012648109417	-0.469529071359716	3.7282684796918	-2.20027206385482	-2.82744557362077	Region42	5.16505890025124	-1.94857069568281	-2.522330023408	region 10	Gd7	None	None	-1	Region112	1	0	6.69914304096294	5.84101777612238	1.93745505752795	-1.0814819121121	0.693431238709463	9.18695750796988	9.16075004409716	9.09668831191882	8.88796974253737	6.69914304096294
chr2L	544313	544788	476	*	Region118	0.183739423624629	0.136302774057345	-0.424279626755425	0.0451192146053478	0.462431913312598	-0.0734497997496864	-0.559726510055913	-0.542078831227553	0.257598473003634	-0.212351100729455	-0.114621973195543	Region44	4.83353694196498	-2.08517058397235	-2.06709481666192	None	None	region 6926	None	0	Region118	0	0	3.0952940134723	2.88224816264813	1.98887262614678	1.00240115386922	-2.98790623949129	5.63703872553944	4.78002321095205	4.67373660190237	4.22944434895719	3.0952940134723
chr2L	544313	544788	476	*	Region118	0.183739423624629	0.136302774057345	-0.424279626755425	0.0451192146053478	0.462431913312598	-0.0734497997496864	-0.559726510055913	-0.542078831227553	0.257598473003634	-0.212351100729455	-0.114621973195543	Region44	4.83353694196498	-2.08517058397235	-2.06709481666192	None	None	region 6927	None	0	Region118.1	0	0	3.0952940134723	2.88224816264813	1.98887262614678	1.00240115386922	-2.98790623949129	5.63703872553944	4.78002321095205	4.67373660190237	4.22944434895719	3.0952940134723
chr2L	867041	868514	1474	*	Region141	0.537355340010804	-1.03008617577966	0.709525927263349	0.213411042675713	1.20714796552524	-1.5903539540012	0.50614929332801	-0.175576851197218	0.131836837121842	-0.328386505156704	0.235371318036256	Region57	1.60929322790497	-1.24499860904693	-0.0708154568071863	None	None	None	None	-1	Region141	0	0	2.90988057064827	-0.0866887552717129	0.567862033449932	0.649455868735773	-0.284783957955837	3.04963637060308	3.03631027567937	2.96603896885405	2.9111715641176	2.90988057064827
chr2L	1066045	1067117	1073	*	Region149	1.32302330761046	-2.12349667172886	1.18356949011622	-0.5317201199105	0.308118508798032	-0.402109958266177	0.123818964361469	0.236785806712832	1.47000380395017	-0.996279988591649	-0.942524252238752	Region59	0.703170311397125	-0.295752376020121	-0.30922724063475	None	None	None	None	-1	Region149	0	0	2.6723698289986	0.336773182943257	-0.209837803926053	0.314795478190724	1.67004643369891	3.19173305078104	2.71994573047654	2.70166774116438	2.69350639124761	2.6723698289986
chr2L	1066045	1067117	1073	*	Region149	1.32302330761046	-2.12349667172886	1.18356949011622	-0.5317201199105	0.308118508798032	-0.402109958266177	0.123818964361469	0.236785806712832	1.47000380395017	-0.996279988591649	-0.942524252238752	Region60	0.78909524261901	-1.01019995152863	0.413385265569912	None	None	None	None	-1	Region149.1	0	0	2.9860868491797	-0.27406557457189	0.189580943060749	-0.221099504186535	1.40539547027382	3.32442310222373	3.01274833577793	3.00462435987948	2.9986374589152	2.9860868491797
chr2L	1118106	1118528	423	*	Region153	0.0451693012745106	0.669893421273118	-0.973041317018532	-0.742837845919491	-0.676044350166137	0.878137731382529	-0.265857360004414	-1.93972747584183	0.518855287507323	0.359265318700146	-1.28409208763267	Region66	0.0948474007685918	-0.260529124116206	0.205628453041768	None	None	None	None	-1	Region153	0	0	-0.132655048242691	1.0486079394779	-1.13695757614049	-1.9447005277886	-0.810598101568495	2.6170169903062	2.48831441849395	1.55236867480106	1.05696545476206	0.132655048242691
chr2L	1118804	1120220	1417	*	Region154	0.749701159799997	0.12266829034113	-1.13941355598154	-2.35696144182862	0.604601004879847	0.404308025260973	-1.43557820759758	-1.61961359480848	0.116533642683566	0.0888374244408782	-0.299307518721762	Region67	1.43404243627631	-0.242017184041652	-1.03548194904239	None	None	None	None	-1	Region154	0	0	1.40816344815496	2.62505496940976	-1.22758737914978	-1.56811741590769	-1.22556517927657	3.78705834406055	3.5832667906065	3.22192623481519	2.97889877121438	1.40816344815496
chr2L	1409138	1409525	388	*	Region167	0.658081395779156	-1.3465214541712	0.984979814059809	-0.913174757467728	0.283888955987379	-1.23518968864903	1.33035888723347	0.204846513078049	-0.346621145752984	0.0840415243754157	0.424162869466013	Region80	-0.481161301751775	0.337377507072074	0.0602560198300691	None	None	region 6997	None	0	Region167	0	0	1.11822084785549	-1.06955734670234	-1.30098898665187	1.00063683637981	1.08960252604386	2.50508500233713	2.25570769475419	2.02161893685557	1.54737544974178	1.11822084785549
chr2L	1421442	1422475	1034	*	Region171	0.379130018469999	-1.63948030834232	1.74655136486998	0.0641736436281584	-0.170810964193372	-0.530666452443165	0.991339335805452	-1.13126901981234	-0.265281968579058	-0.311417546313489	0.827477471013219	Region82	-0.222577202151454	-1.22717117655433	1.57851420849195	None	None	None	None	-1	Region171	0	0	1.72581464676778	-2.64756082614496	-0.596866035134475	-0.150453891844261	-0.196180198695272	3.22573815288283	3.21976706620274	3.21624992608359	3.16038202170807	1.72581464676778
chr2L	1421442	1422475	1034	*	Region171	0.379130018469999	-1.63948030834232	1.74655136486998	0.0641736436281584	-0.170810964193372	-0.530666452443165	0.991339335805452	-1.13126901981234	-0.265281968579058	-0.311417546313489	0.827477471013219	Region83	-0.368013785163009	-0.193437105335706	0.552204703775662	None	None	None	None	-1	Region171.1	0	0	1.26377804668045	-1.78182725306036	-1.17901835114705	0.609012407765846	0.197835792890902	2.56362296313696	2.5559780312386	2.48236330607782	2.18450070062247	1.26377804668045
chr2L	1461859	1462731	873	*	Region177	-1.60441424217645	2.11827750928332	-0.811632741616219	2.14053606959711	-0.911583344748061	1.45344729337739	-0.73736199799374	0.727713772711558	-2.51639985938574	4.22627099061768	-1.76015431247667	Region84	-1.3455039310301	2.46301749646271	-1.53499385088085	region 270	Toll10b	None	None	-1	Region177	1	0	-6.11865314334055	2.41956170434082	0.333352395032262	0.410825957948966	-0.467105420659515	6.61742279068156	6.60091636946131	6.58811953055632	6.5796804732163	6.11865314334055
chr2L	1517660	1518466	807	*	Region186	0.446913646141011	-1.59688829474165	1.60052965602445	-1.96701326969488	0.314628990884276	-1.69634694338893	1.93494139063339	-3.28927897220375	-0.523209071489539	0.0406415587168573	0.755636897323717	Region88	0.238062650553686	0.0160593554553791	-0.234940459734964	None	None	None	None	-1	Region186	0	0	2.62080127633787	-1.1491043051322	-3.88626678406512	0.81338011574543	-1.11974310127771	5.02070925035542	4.89425139972861	4.82618996218087	2.86164987972455	2.62080127633787
chr2L	1517660	1518466	807	*	Region186	0.446913646141011	-1.59688829474165	1.60052965602445	-1.96701326969488	0.314628990884276	-1.69634694338893	1.93494139063339	-3.28927897220375	-0.523209071489539	0.0406415587168573	0.755636897323717	Region89	0.373332714843392	-0.218709528486822	-0.0950254997284379	None	None	None	None	-1	Region186.1	0	0	2.76505442125641	-1.25811797730774	-3.73355403962815	0.717997187212746	-1.26294618591475	5.02775950036597	4.86655242702713	4.81329539548096	3.03782599852832	2.76505442125641
chr2L	1679113	1679464	352	*	Region195	1.2420936089445	-0.0923963745689709	-1.48419263628119	-0.597250530603276	0.702917068860517	-0.762445273355233	0.0645954195036373	-0.306459955916345	0.501116226571497	0.0639787842457055	-0.861446440522613	Region93	1.27202582973067	-0.401586414559001	-0.708961418453706	None	None	None	None	-1	Region195	0	0	1.79031136864034	1.87958196531629	0.00790193088535028	-0.516629760131014	0.297550534854862	2.66337159093173	2.64669830365869	2.59578612399727	2.59577409668582	1.79031136864034
chr2L	1679686	1680314	629	*	Region196	2.49452227638293	-1.85091129244996	-0.707341882460146	-1.4625271352606	1.07249996942497	-1.28614596119357	0.271314018624316	-0.686905187919693	2.98195212767268	-1.85979162568337	-2.12767061462203	Region93	1.27202582973067	-0.401586414559001	-0.708961418453706	None	None	None	None	-1	Region196	0	0	4.65724898514644	2.07470102996215	-1.00035137972798	-0.812607801757814	2.40842168219148	5.7841059633296	5.2588389208812	5.19567660235866	5.09846569796969	4.65724898514644
chr2L	1884348	1885462	1115	*	Region208	-0.0543859022592405	-0.126307334012855	0.242933085770982	0.956302200528066	-0.992588721509274	0.544976727766314	0.656627524537704	1.87321837297816	-0.114775462084703	-0.489091328198431	0.832245624200358	Region102	0.743759452349537	-1.94495400849407	1.50257951863315	None	None	None	None	-1	Region208	0	0	0.32910668402667	-2.062412047732	2.70644264501793	0.104431546365281	-0.126870769818644	3.42252663904656	3.42017432344449	3.41857959610022	2.0885053660695	0.32910668402667
chr2L	1886347	1887109	763	*	Region209	1.27578405640098	-2.62446057359274	1.9286862981513	0.797594636389795	-0.116750708080047	-1.18985269913775	1.8410300977883	0.771159713584953	-0.704434983662081	-0.651527377564699	1.96253942183687	Region103	-0.0381145399572613	-2.73015845344448	3.0953046798993	None	None	None	None	-1	Region209	0	0	2.84955451314994	-4.98660940384386	1.45706729926509	0.330105596772595	0.612568970773783	5.96602797793308	5.93449653210156	5.92530837885294	5.74336436854891	2.84955451314994
chr2L	2162298	2164218	1921	*	Region229	-0.191580642981514	0.287552350388293	-0.144165272631278	1.14345944409678	-0.56041379565898	-0.714113162939565	1.8079900451441	2.1320233581417	-0.412077173179757	0.655073246855453	-0.238710893886697	Region115	-0.0590597296557469	-0.116751354006781	0.184699945755048	None	None	region 7063	None	0	Region229	0	0	-0.737328472075956	-0.931506428842216	1.35789311835764	1.46712185712873	0.97144843702874	2.52019638779634	2.32544141342158	1.80422593474079	1.18800568294442	0.737328472075956
chr2L	2162298	2164218	1921	*	Region229	-0.191580642981514	0.287552350388293	-0.144165272631278	1.14345944409678	-0.56041379565898	-0.714113162939565	1.8079900451441	2.1320233581417	-0.412077173179757	0.655073246855453	-0.238710893886697	Region115	-0.0590597296557469	-0.116751354006781	0.184699945755048	None	None	region 7064	procephalic_ectoderm_AISN	4	Region229.1	0	0	-0.737328472075956	-0.931506428842216	1.35789311835764	1.46712185712873	0.97144843702874	2.52019638779634	2.32544141342158	1.80422593474079	1.18800568294442	0.737328472075956
chr2L	2162298	2164218	1921	*	Region229	-0.191580642981514	0.287552350388293	-0.144165272631278	1.14345944409678	-0.56041379565898	-0.714113162939565	1.8079900451441	2.1320233581417	-0.412077173179757	0.655073246855453	-0.238710893886697	Region115	-0.0590597296557469	-0.116751354006781	0.184699945755048	None	None	region 7065	dorsal_ectoderm_AISN_broad	4	Region229.2	0	1	-0.737328472075956	-0.931506428842216	1.35789311835764	1.46712185712873	0.97144843702874	2.52019638779634	2.32544141342158	1.80422593474079	1.18800568294442	0.737328472075956
chr2L	2162298	2164218	1921	*	Region229	-0.191580642981514	0.287552350388293	-0.144165272631278	1.14345944409678	-0.56041379565898	-0.714113162939565	1.8079900451441	2.1320233581417	-0.412077173179757	0.655073246855453	-0.238710893886697	Region115	-0.0590597296557469	-0.116751354006781	0.184699945755048	None	None	region 7066	ventral_ectoderm_AISN	4	Region229.3	0	1	-0.737328472075956	-0.931506428842216	1.35789311835764	1.46712185712873	0.97144843702874	2.52019638779634	2.32544141342158	1.80422593474079	1.18800568294442	0.737328472075956
chr2L	2162298	2164218	1921	*	Region229	-0.191580642981514	0.287552350388293	-0.144165272631278	1.14345944409678	-0.56041379565898	-0.714113162939565	1.8079900451441	2.1320233581417	-0.412077173179757	0.655073246855453	-0.238710893886697	Region116	1.5249146261248	-1.44913572201152	0.234918131948162	None	None	region 7063	None	0	Region229.4	0	0	0.39528734612666	-0.850794651871501	2.38826605655738	1.54133447222752	-0.270159594812051	3.00543117447581	2.99326416105262	2.56591472628479	0.93813838300168	0.39528734612666
chr2L	2162298	2164218	1921	*	Region229	-0.191580642981514	0.287552350388293	-0.144165272631278	1.14345944409678	-0.56041379565898	-0.714113162939565	1.8079900451441	2.1320233581417	-0.412077173179757	0.655073246855453	-0.238710893886697	Region116	1.5249146261248	-1.44913572201152	0.234918131948162	None	None	region 7064	procephalic_ectoderm_AISN	4	Region229.5	0	0	0.39528734612666	-0.850794651871501	2.38826605655738	1.54133447222752	-0.270159594812051	3.00543117447581	2.99326416105262	2.56591472628479	0.93813838300168	0.39528734612666
chr2L	2162298	2164218	1921	*	Region229	-0.191580642981514	0.287552350388293	-0.144165272631278	1.14345944409678	-0.56041379565898	-0.714113162939565	1.8079900451441	2.1320233581417	-0.412077173179757	0.655073246855453	-0.238710893886697	Region116	1.5249146261248	-1.44913572201152	0.234918131948162	None	None	region 7065	dorsal_ectoderm_AISN_broad	4	Region229.6	0	1	0.39528734612666	-0.850794651871501	2.38826605655738	1.54133447222752	-0.270159594812051	3.00543117447581	2.99326416105262	2.56591472628479	0.93813838300168	0.39528734612666
chr2L	2162298	2164218	1921	*	Region229	-0.191580642981514	0.287552350388293	-0.144165272631278	1.14345944409678	-0.56041379565898	-0.714113162939565	1.8079900451441	2.1320233581417	-0.412077173179757	0.655073246855453	-0.238710893886697	Region116	1.5249146261248	-1.44913572201152	0.234918131948162	None	None	region 7066	ventral_ectoderm_AISN	4	Region229.7	0	1	0.39528734612666	-0.850794651871501	2.38826605655738	1.54133447222752	-0.270159594812051	3.00543117447581	2.99326416105262	2.56591472628479	0.93813838300168	0.39528734612666
chr2L	2164421	2165493	1073	*	Region230	-0.0855498647319922	-0.0926241372365496	0.23735448973526	0.698433089299894	-0.24384347068441	-1.14669579304136	1.9625531720919	1.89216089151102	0.145654667178769	-0.310612389687865	0.190191566913968	Region116	1.5249146261248	-1.44913572201152	0.234918131948162	None	None	region 7064	procephalic_ectoderm_AISN	4	Region230	0	0	1.44774163443605	-1.14675243778727	1.90343362411681	1.70160858404911	0.0430980068881613	3.1514101235124	3.15111541019663	2.65217958575001	1.84688846269899	1.44774163443605
chr2L	2164421	2165493	1073	*	Region230	-0.0855498647319922	-0.0926241372365496	0.23735448973526	0.698433089299894	-0.24384347068441	-1.14669579304136	1.9625531720919	1.89216089151102	0.145654667178769	-0.310612389687865	0.190191566913968	Region116	1.5249146261248	-1.44913572201152	0.234918131948162	None	None	region 7065	dorsal_ectoderm_AISN_broad	4	Region230.1	0	1	1.44774163443605	-1.14675243778727	1.90343362411681	1.70160858404911	0.0430980068881613	3.1514101235124	3.15111541019663	2.65217958575001	1.84688846269899	1.44774163443605
chr2L	2164421	2165493	1073	*	Region230	-0.0855498647319922	-0.0926241372365496	0.23735448973526	0.698433089299894	-0.24384347068441	-1.14669579304136	1.9625531720919	1.89216089151102	0.145654667178769	-0.310612389687865	0.190191566913968	Region116	1.5249146261248	-1.44913572201152	0.234918131948162	None	None	region 7066	ventral_ectoderm_AISN	4	Region230.2	0	1	1.44774163443605	-1.14675243778727	1.90343362411681	1.70160858404911	0.0430980068881613	3.1514101235124	3.15111541019663	2.65217958575001	1.84688846269899	1.44774163443605
chr2L	2164421	2165493	1073	*	Region230	-0.0855498647319922	-0.0926241372365496	0.23735448973526	0.698433089299894	-0.24384347068441	-1.14669579304136	1.9625531720919	1.89216089151102	0.145654667178769	-0.310612389687865	0.190191566913968	Region117	0.627083377769132	-2.54227940127617	2.27851796037321	None	None	region 7064	procephalic_ectoderm_AISN	4	Region230.3	0	0	1.5318816932479	-2.96328947114122	2.30816766524256	0.105481889491625	0.178982473137605	4.06184011717066	4.0578948251238	4.05652363271259	3.33582763521805	1.5318816932479
chr2L	2164421	2165493	1073	*	Region230	-0.0855498647319922	-0.0926241372365496	0.23735448973526	0.698433089299894	-0.24384347068441	-1.14669579304136	1.9625531720919	1.89216089151102	0.145654667178769	-0.310612389687865	0.190191566913968	Region117	0.627083377769132	-2.54227940127617	2.27851796037321	None	None	region 7065	dorsal_ectoderm_AISN_broad	4	Region230.4	0	1	1.5318816932479	-2.96328947114122	2.30816766524256	0.105481889491625	0.178982473137605	4.06184011717066	4.0578948251238	4.05652363271259	3.33582763521805	1.5318816932479
chr2L	2164421	2165493	1073	*	Region230	-0.0855498647319922	-0.0926241372365496	0.23735448973526	0.698433089299894	-0.24384347068441	-1.14669579304136	1.9625531720919	1.89216089151102	0.145654667178769	-0.310612389687865	0.190191566913968	Region117	0.627083377769132	-2.54227940127617	2.27851796037321	None	None	region 7066	ventral_ectoderm_AISN	4	Region230.5	0	1	1.5318816932479	-2.96328947114122	2.30816766524256	0.105481889491625	0.178982473137605	4.06184011717066	4.0578948251238	4.05652363271259	3.33582763521805	1.5318816932479
chr2L	2172213	2172892	680	*	Region231	0.422868002880756	-2.03426837394419	2.22877769659754	-0.802299531391899	-0.220858229222619	-1.27783826949252	2.11406000918435	2.12115365264364	-0.211421923485004	-1.10718390233969	1.8090665602495	Region119	1.02957865148409	-2.32476876012698	1.66790456847166	region 541	Toll9	None	None	-1	Region231	1	0	2.96976487454085	-3.89131459612115	1.31603113958662	1.73292525152664	0.298359645846915	5.36524175243319	5.35693947919729	5.06890231276988	4.8950825014541	2.96976487454085
chr2L	2175334	2175820	487	*	Region232	0.81326105574337	-1.29179421036778	0.709086697858096	1.27759400820739	-0.565110842068999	-0.436344216702061	1.42401846756755	2.12902923739905	0.178180057705316	-0.981515196495472	1.03770579117274	Region120	0.148747362781837	-1.99811592264347	2.1043874275315	None	None	region 7069	None	0	Region232	0	0	1.51735915212701	-3.21921038583911	2.53077603722501	0.464706457403512	1.28039563439404	4.5744821267066	4.39163679588634	4.36698083982863	3.55888947634484	1.51735915212701
chr2L	2175334	2175820	487	*	Region232	0.81326105574337	-1.29179421036778	0.709086697858096	1.27759400820739	-0.565110842068999	-0.436344216702061	1.42401846756755	2.12902923739905	0.178180057705316	-0.981515196495472	1.03770579117274	Region121	0.412252503336448	-1.12338090462138	0.883666414454784	None	None	region 7069	None	0	Region232.1	0	0	1.27506227530445	-2.15541494031021	2.11568133463943	1.39886627291357	1.41069537012231	3.83335273061824	3.56434169659052	3.27836924103413	2.50431574902548	1.27506227530445
chr2L	2178060	2178950	891	*	Region233	0.0658462973963981	0.0222563012785213	-0.115749465051874	0.331315504909844	-0.437726167817615	0.16192663170264	0.399852752377718	0.869715357153028	0.0753046560376152	-0.135555860900998	0.0648285283912941	Region123	-0.175087659093407	-2.14364377407528	2.56262627645676	None	None	region 7070	None	0	Region233	0	0	0.533672208420768	-2.32792281325325	1.73350129091311	-1.63179057974144	0.0457981623546903	3.37252062171768	3.37220964239116	2.95111121039229	2.38831125494681	0.533672208420768
chr2L	2182760	2183435	676	*	Region235	0.207032050249281	-0.626004906355039	0.586159596376756	2.82728352034278	0.143499445115235	-0.400161955518456	0.357111587433006	1.17320463893008	-0.605547613864612	0.271104786243678	0.574683566647058	Region124	0.809586086051962	-1.00285971859562	0.386484155374191	None	None	region 7071	procephalic_ectoderm_AISN	3	Region235	0	0	0.406404221204202	-0.873085060696623	2.66633260647333	1.06685196798158	0.228880031302393	3.03765216456431	3.02901710199089	2.83492001343373	0.963037857108546	0.406404221204202
chr2L	2215893	2216376	484	*	Region240	0.183289335509919	-0.182475064485314	0.011472104646389	0.379957219299386	2.05961653949905	-1.15557544273537	-1.32768361022194	-0.156960016259162	1.8242299297789	-0.580295535390725	-2.04764622988296	Region126	1.63411466422046	-1.35008487059434	0.0243698914389505	None	None	None	None	-1	Region240	0	0	2.98788643149487	1.98008818834262	1.27107732733392	-1.48666937684661	0.319711734280461	4.09588251324151	4.08338560134124	3.80313714362071	3.58444062039325	2.98788643149487
chr2L	2454249	2455929	1681	*	Region252	0.825527792423761	-0.978264882571045	0.265179975771971	-0.366041523773372	3.49962852408289	-2.57158679535949	-1.40064543625312	-1.20263448114283	0.977645583469985	-0.780471665961245	-0.469076175640443	Region135	5.52970892335389	-3.52190807067049	-1.0908733911555	region 13	Gd7	None	None	-1	Region252	1	0	6.95266439933739	2.83707540106371	2.09040025590429	-0.228041685406843	-2.68504484490393	8.24741057183692	7.79809690381585	7.7947618508213	7.509230258897	6.95266439933739
chr2L	2456350	2458314	1965	*	Region253	1.78469143487297	-1.93258878038455	0.324424280632592	-2.54816459373507	6.84380718445087	-5.73507020952396	-1.74585088407244	-1.32279768039095	1.91425690542768	-1.7311543414517	-0.646829956896581	Region135	5.52970892335389	-3.52190807067049	-1.0908733911555	region 13	Gd7	None	None	-1	Region253	1	0	10.7170500448207	3.59297921001873	0.570690092433816	-0.855389896061825	-1.18763083337622	11.4119458165157	11.3499797498808	11.3177006696776	11.3033031131089	10.7170500448207
chr2L	2456350	2458314	1965	*	Region253	1.78469143487297	-1.93258878038455	0.324424280632592	-2.54816459373507	6.84380718445087	-5.73507020952396	-1.74585088407244	-1.32279768039095	1.91425690542768	-1.7311543414517	-0.646829956896581	Region136	6.42549006846789	-3.67912406800922	-1.73092220577428	region 13	Gd7	None	None	-1	Region253.1	1	0	11.1233253081856	4.20988056561821	0.83441630007304	-0.312080012447788	-1.70659419121301	12.0481354789018	11.9266552220013	11.922571486484	11.8933368021129	11.1233253081856
chr2L	2460885	2462662	1778	*	Region254	3.28343243983718	-3.04803282226604	-0.0959242723983029	1.13377333381254	-2.3425602538485	0.264636832951463	2.98655435955144	-0.872667660783858	2.98379124480501	-2.43327450776838	-1.36302534052235	Region137	3.68552224888402	-1.93158112504682	-1.19312961892954	region 14	Gd7	None	None	-1	Region254	1	0	5.25159287537391	0.325181301437049	0.931603768661299	2.17393172376953	1.06863356708085	5.8669253471959	5.76878109559358	5.34348726856032	5.26165093934236	5.25159287537391
chr2L	2493904	2494103	200	*	Region256	0.150359771330462	-1.10484017088992	1.31329782333934	-0.62141155656342	1.87726972100147	-3.17178030314415	1.76973533158486	-1.97811632291457	0.710801234255268	-1.39502033244481	0.766500768201496	Region139	-0.857005128203131	0.196755724041007	0.560388717740096	None	None	None	None	-1	Region256	0	0	3.25598812750775	-1.56585781497235	-2.73470908023944	0.42915794863441	0.948969405225348	4.64937873415957	4.55150301346726	4.53122534605436	3.61294469694477	3.25598812750775
