Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	PC3	distance	Gd7	Time	Toll10b	Toll9
Region216	chr2L	1103671	1106503	.	2833	Gd7	Up	-1.39339353116739	-0.927482700130182	-2.20664359500805	2.76966525903943	2.56962053029427	-0.934039556565036	-1.12901741413617	-1.55695808276627
Region236	chr2L	1220334	1221522	.	1189	Gd7	Up	-1.33187056693845	-1.34770422621615	-1.13130950933947	2.20681831929131	2.16306119120224	-0.82646489679524	-1.61167983285989	-0.408288398037627
Region241	chr2L	1301794	1302292	.	499	Toll10b	Down	-0.519724107184442	-2.80948651631534	0.25944955720322	2.86890949764528	1.92273707151885	0.271270254043122	-2.81331836230409	1.52103628265446
Region243	chr2L	1359672	1360972	.	1301	Gd7	Up	-0.889281829450711	-1.67758274154514	-1.43346050860133	2.37905759842861	2.37171581962252	-0.290867736969153	-1.71990340683715	-0.512136327938408
Region251	chr2L	1425731	1428116	.	2386	Time	Up	1.72869286428431	-0.680700535118474	1.2153822110566	2.22010949200505	-1.04953479195121	1.76852425644878	-0.123423674166189	1.43355180499838
Region254	chr2L	1434740	1437046	.	2307	Gd7	Down	1.35068319232582	0.593335845230554	1.47928856792091	2.08918337597455	-1.88609343652892	1.03317694403997	0.884293105676466	1.06693932624936
Region257	chr2L	1443327	1443925	.	599	Time	Up	1.26821603945205	-1.79427536454418	-1.03846230314838	2.43026746708955	1.26361520891206	1.78324548062291	-1.07492886764252	-0.0564636971833679
Region271	chr2L	1485777	1486878	.	1102	Toll9	Up	-0.109227224121135	0.466373128955395	2.205653112751	2.25706449524355	-1.6074267413335	-0.37637291530505	0.149230741711431	1.73401567509126
Region279	chr2L	1516860	1519217	.	2358	Time	Down	-1.76931723864206	-0.441675427226638	1.39334335224397	2.29498722680852	0.214217836084118	-1.66065666015975	-1.21255015930731	1.39629504875296
Region280	chr2L	1519496	1519603	.	108	Time	Down	-1.64176898576685	0.57704465368658	1.01756414473174	2.0158925377157	-0.284228499959383	-1.79931530403016	-0.184131381973693	0.593864063516742
Region282	chr2L	1524762	1525592	.	831	Time	Down	-2.39271290432271	0.159051466323277	0.6979523593152	2.49750073219722	0.515345122580299	-2.38130357060871	-0.812040151265853	0.486812945154195
Region285	chr2L	1556363	1557446	.	1084	Time	Up	2.4671883947844	-1.22164523903938	1.338509114218	3.0612158228833	-1.09085649256621	2.6193727508271	-0.363777891625232	1.81132455298083
Region294	chr2L	1654147	1654567	.	421	Time	Up	1.97253648870713	-0.47718013720984	-1.2087863046525	2.36215270737184	0.190458034245698	2.10049509018267	0.419210916993697	-0.801595380424738
Region299	chr2L	1679206	1680358	.	1153	Gd7	Up	-1.23768613788431	-0.972690275309787	-1.39409431855124	2.10273448552357	2.03494011829504	-0.824290337436473	-1.20207754243338	-0.812748037256118
Region309	chr2L	1722380	1724460	.	2081	Time	Up	1.26360311153991	-1.52678261137056	-1.24639572527512	2.34120914697105	1.21615298399692	1.71733458343988	-0.807008518675028	-0.364827510511315
Region325	chr2L	1883985	1888525	.	4541	Time	Up	1.0631528404833	-1.77352723840024	0.296637309074934	2.08894387686948	0.523997871648246	1.49547034212448	-1.27727367098951	1.11119186604185
Region326	chr2L	1890345	1891085	.	741	Toll9	Up	0.0293857047395983	-1.57788705545826	2.56887100952095	3.01491116668186	-0.541018448545665	0.304885434538924	-1.72624934765556	3.0076199238785
Region330	chr2L	1909572	1910474	.	903	Gd7	Up	0.881620600183524	-2.12352833902883	-1.07451544517683	2.53795408375527	1.67201886791115	1.50730106669136	-1.51750710634017	0.0551304512395418
Region350	chr2L	1987289	1987851	.	563	Toll9	Down	0.791723633952285	0.248195765854514	-2.35913136813637	2.50078552916313	0.93111214234579	0.84015268532453	0.778863627456388	-2.18514668378509
Region353	chr2L	2018884	2018982	.	99	Time	Down	-2.04160590051688	0.92886924492547	0.689665478398092	2.34661270756123	-0.141160270856297	-2.25973286441134	0.0289495554947417	0.130657275836933
Region360	chr2L	2086398	2086505	.	108	Toll9	Up	0.0859479235329455	-0.943129223936028	6.36177106051806	6.43187459494095	-3.30175185744076	-0.0614480131189531	-1.53383852768475	6.0729470072589
Region361	chr2L	2110482	2110780	.	299	Toll10b	Down	-1.81033406214743	-2.81036947914293	1.70106305202089	3.75088010109893	1.60719242317439	-1.05718143235685	-3.44769234706809	2.76700393089389
Region367	chr2L	2130099	2131143	.	1045	Time	Up	2.33193063628456	-0.0258712375734209	-0.96290013920126	2.52304310138569	-0.41477699771906	2.30280243143767	0.941494259464706	-0.784680371591848
Region379	chr2L	2179905	2184214	.	4310	Time	Up	2.51128810881399	-1.36809978132032	-0.442229878142762	2.89375746085283	0.0743706430882433	2.8166595560923	-0.288155355681961	0.30353818162204
Region411	chr2L	2484164	2484594	.	431	Gd7	Up	0.90485554994254	-1.15380137877097	-1.66740765343226	2.22042101202454	1.38417038691472	1.29632673443114	-0.549070275239052	-0.919316388114075
Region412	chr2L	2485686	2486334	.	649	Gd7	Up	0.712922377660749	-1.42481777782503	-1.35106935256738	2.08895964825139	1.4537103392214	1.16799640441007	-0.904586024669743	-0.518042169632733
Region436	chr2L	2799648	2800376	.	729	Toll10b	Up	0.0831588832674671	2.20686201030929	-0.902348104965973	2.38566289214305	-0.941355285560471	-0.479749538664471	2.1662707712702	-1.82112957104147
Region437	chr2L	2804373	2805265	.	893	Time	Up	2.04116721237122	-0.315199996352777	-0.331932696451506	2.09186374831959	-0.482131550364592	2.06476271436237	0.498247926573406	-0.0986813947548438
Region439	chr2L	2814449	2815876	.	1428	Time	Down	-2.48448985236039	0.150486776928618	0.0524969715012759	2.48959676022623	0.955461874758466	-2.42547594395591	-0.783286130384158	-0.0829517293433769
Region441	chr2L	2829752	2830361	.	610	Time	Up	1.9610895767705	-0.162206359401428	-0.701771547256712	2.08917843557874	-0.32211751820323	1.96895577359168	0.650331995112038	-0.499085187511368
Region443	chr2L	2861046	2863185	.	2140	Time	Up	1.62367264424306	-0.486970269647492	-1.7465743365581	2.43392169395549	0.67806999716562	1.80349073845261	0.340239697781541	-1.28162156397388
Region446	chr2L	2867056	2868124	.	1069	Toll10b	Up	0.944481371336038	2.28987161393813	-0.483452560305811	2.52374393455173	-1.6288230913831	0.295304597045314	2.51484598543178	-1.46806469124364
Region463	chr2L	2935166	2935276	.	111	Toll9	Down	-1.10448622160649	1.22706766041101	-1.18486722158073	2.0321159390452	0.397305633542109	-1.32532761528351	0.85465945904662	-1.64510340600544
Region480	chr2L	3007041	3007264	.	224	Time	Down	-3.17151009806697	1.09144391545063	0.951839359606942	3.48650602885065	0.0856704099828125	-3.40439293624297	-0.266418069827884	0.260256667512809
Region491	chr2L	3047987	3049853	.	1867	Toll9	Up	-1.17017941594916	-1.05848265007723	1.39807399372716	2.10815470920942	0.35624688431736	-0.914504013443083	-1.56139907348504	1.70109186800705
Region497	chr2L	3069802	3072891	.	3090	Time	Down	-2.12602863442682	0.190437985215639	1.34009857122841	2.52034294516127	-0.0143221646220685	-2.17574907108052	-0.754849009914747	1.04725270358622
Region498	chr2L	3078405	3080891	.	2487	Toll9	Up	-1.13264238860888	-0.282793729110545	1.89609362139255	2.22666164802455	-0.476271860594838	-1.12739648828693	-0.885968877900046	1.78301323625257
Region499	chr2L	3082680	3084196	.	1517	Time	Down	-2.09993941665102	0.137016372368702	1.68402434597738	2.69526567108815	-0.200592688707643	-2.15784890910484	-0.832108153664952	1.37720856026428
Region507	chr2L	3164201	3166373	.	2173	Toll9	Up	0.961759894912454	-1.13727095422048	1.61493392079854	2.19690211145634	-0.656857860436277	1.13593634312138	-0.871404318146862	1.98082373511981
Region512	chr2L	3198925	3199874	.	950	Toll10b	Up	1.57241748243662	1.42883666087656	-0.911404246983247	2.3118669174406	-1.07390246817611	1.16506995964679	1.99845719829149	-1.43237229904342
Region516	chr2L	3265681	3266138	.	458	Time	Up	1.57684352065552	-0.776674959266373	-0.991120454046303	2.01791457584648	0.428204545808109	1.79125868533679	-0.0269730031792536	-0.479366050957705
Region517	chr2L	3293792	3295212	.	1421	Toll10b	Down	0.721096061646522	-2.00681509714294	0.499561027260982	2.19017067467378	0.703599767774255	1.22004242209417	-1.64095068388156	1.39093012667696
Region518	chr2L	3299183	3300195	.	1013	Time	Up	1.90086660026911	-0.556401407659842	-0.721929324146743	2.10809352437871	-0.02334231170728	2.02280563252795	0.266462551064676	-0.335449520903586
Region519	chr2L	3300653	3304173	.	3521	Time	Up	2.52260113413226	-1.0856902484218	0.24022504032434	2.75680029516872	-0.533851944657673	2.70479148228799	-0.0978629727741581	0.777054764336612
Region524	chr2L	3338711	3339627	.	917	Toll10b	Up	1.46061529997359	1.45203456587239	-0.462124826080682	2.11077255759242	-1.31477338087303	1.02269821026108	1.92954720589633	-1.0479918787505
Region525	chr2L	3354800	3355375	.	576	Toll9	Down	1.76399218121719	0.968360083880606	-1.72816587655054	2.65253594967577	-0.354882319423401	1.52970124950118	1.73331398089894	-1.93731393212924
Region529	chr2L	3425821	3426833	.	1013	Gd7	Down	1.19746171074264	1.62350414105237	0.606977337815593	2.10668026366854	-1.96593375722405	0.654161907034068	1.87395535497058	-0.187208782762681
Region546	chr2L	3541049	3542405	.	1357	Toll9	Up	0.213888941369171	-2.39748241118177	1.75018775787346	2.97604226767297	0.419239525921856	0.763304757029004	-2.32527144960804	2.66745933112766
Region556	chr2L	3570419	3570935	.	517	Time	Up	1.91747450948389	-0.577444555345401	-0.933354820993522	2.20936686199698	0.112441017683284	2.05814530845915	0.276262481716195	-0.512498783039848
Region557	chr2L	3571470	3573108	.	1639	Time	Up	1.65507372234309	-1.00994547227104	-0.839373327735316	2.11277222309099	0.455205938154202	1.92171962178353	-0.230011517190016	-0.234869130559802
Region561	chr2L	3583418	3584739	.	1322	Toll9	Up	0.957415484947819	-1.78297525657607	0.670061755462981	2.13181329682374	0.348356718263389	1.37289843552841	-1.36579310884615	1.44369938500421
Region563	chr2L	3587583	3590021	.	2439	Time	Up	2.41780133171732	-2.06461184755729	0.749046463094388	3.26641331809098	-0.152895875768442	2.84558798135751	-1.09568931519165	1.6793687909236
Region565	chr2L	3593584	3595165	.	1582	Time	Up	1.68780040327765	-1.26733186683644	-0.826563458595225	2.26671732094857	0.602904687530825	2.02423593371162	-0.45691650120017	-0.103298725007832
Region566	chr2L	3599439	3601793	.	2355	Gd7	Up	1.14724378364646	-2.23839564927024	-1.88574234928745	3.14366149413125	2.12720943227222	1.84585205801289	-1.43693007513586	-0.603516930743105
Region570	chr2L	3610270	3611393	.	1124	Time	Down	-2.27407474459899	0.440946316429448	0.557279585248599	2.38252180139669	0.363373082111362	-2.33748269661171	-0.492710327827155	0.234280383568652
Region575	chr2L	3624247	3625619	.	1373	Gd7	Up	0.343028282015648	-2.41421626031575	-1.87005355983454	3.07298045397061	2.58544524707001	1.12362023204569	-1.89758487924728	-0.527326559044364
Region584	chr2L	3729965	3730103	.	139	Toll9	Down	0.485848331407513	1.6511805923367	-1.80707730778269	2.49559098129961	-0.198123686288398	0.11938234969455	1.90073404567624	-2.35471947239757
Region588	chr2L	3769341	3772265	.	2925	Toll10b	Down	0.62020932176719	-1.967621888	0.160485315139702	2.06928756660815	0.929016168777722	1.13415846951923	-1.60494538222952	1.07007735203633
Region589	chr2L	3772636	3773936	.	1301	Time	Up	2.38833141271264	-2.54712033972558	-1.03739086028821	3.64254427001282	1.26974608624243	3.06675183364013	-1.35677259749682	0.320720557434967
Region590	chr2L	3774738	3774968	.	231	Toll9	Up	1.25398819553249	-1.50198537024892	1.52866636484673	2.4829956306829	-0.491327538809869	1.52340797117047	-1.09083075255284	2.08069497884612
Region591	chr2L	3775292	3779834	.	4543	Time	Up	1.90804718116189	-1.9362179750533	-0.64749997689274	2.79443023039321	0.83854150720435	2.41082591719316	-1.01264327227439	0.370944455119525
Region600	chr2L	3831402	3831728	.	327	Gd7	Up	0.924326149032505	-1.69463556789074	-1.36801184381151	2.36593003754426	1.54962640862583	1.44705984267766	-1.07380655078208	-0.402761571701241
Region613	chr2L	3853122	3855654	.	2533	Toll9	Up	0.449702015747393	-0.774251853403888	2.22788462575573	2.40107637136876	-1.04686356619638	0.504611223421932	-0.792169482254828	2.34283270513929
Region615	chr2L	3860629	3863400	.	2772	Time	Up	0.897449744853254	-1.73202302610187	-0.7096519137976	2.07579518407786	1.18385300858879	1.38959316446358	-1.19015370230434	0.196907859227549
Region620	chr2L	3888324	3888965	.	642	Time	Up	2.42040243813348	-0.499633427078148	-2.10107070519903	3.24383717720571	0.554465149337165	2.59297237748729	0.661168885647527	-1.5705311164357
Region621	chr2L	3889713	3889877	.	165	Time	Up	1.26921068262454	-1.55029143409895	-0.921396320067763	2.20528240054721	1.0306660366905	1.70846071563454	-0.862144468374922	-0.0660032071185974
Region634	chr2L	4050043	4051123	.	1081	Time	Down	-1.91649749585743	0.613348153924125	0.335337285085164	2.04000237850798	0.228777158612165	-2.02893977332004	-0.177430685599028	-0.0336714151061074
Region665	chr2L	4170045	4170438	.	394	Toll9	Down	-1.23236318987231	2.58963736994898	-1.16853936210618	3.09684112934132	-0.455844039814472	-1.82995996219305	2.0634095244495	-2.26602564372404
Region680	chr2L	4286515	4287947	.	1433	Toll10b	Down	-0.511282822557389	-1.91667874262486	0.2976159722617	2.00590199013251	1.30659403644923	0.0272092729952177	-1.99027844958517	1.14071903543335
Region685	chr2L	4317455	4318679	.	1225	Toll9	Up	-0.39143098189877	-0.125479697762887	2.27899082901433	2.31576392727591	-1.13823648822693	-0.485878540853751	-0.509180650555562	2.06683928096739
Region694	chr2L	4346582	4347995	.	1414	Time	Up	2.19830761613599	0.508763176836847	0.983640398422006	2.4614923885063	-1.89827975499813	1.90056773937888	1.1730408829932	0.687633937918333
Region704	chr2L	4399094	4399244	.	151	Time	Down	-2.19057387968694	0.795839962853724	0.318739199821804	2.3523541073454	0.238390973227606	-2.34146838864885	-0.108269309450952	-0.139630605883144
Region707	chr2L	4413965	4414345	.	381	Gd7	Up	-1.65040007903677	-1.76639137050139	-4.07733377066662	4.74010649374936	4.37844565194358	-0.825768829618673	-1.79379904513189	-2.83027835982009
Region741	chr2L	4573582	4575536	.	1955	Toll10b	Down	-0.0222271145940145	-2.92291794028474	1.03845346005977	3.10198789794088	1.30405357953546	0.729667845320076	-2.81961076429036	2.27540187503371
Region749	chr2L	4588615	4589325	.	711	Toll9	Up	-0.0734445534319932	-2.07412774054936	1.85276199304666	2.78210837125793	0.268897922428312	0.391045032918739	-2.14399752836893	2.60133809669429
Region753	chr2L	4594702	4595551	.	850	Toll10b	Down	0.275697180631283	-2.56975508260264	1.0101380368369	2.77489260574799	0.957985212608617	0.918105998421838	-2.38063899054304	2.09358790250056
Region754	chr2L	4596492	4598967	.	2476	Toll10b	Down	1.0658415009984	-3.16418961384327	0.377575624112851	3.36016031902175	1.39102703879434	1.88180396733826	-2.56875860707092	1.82827473287846
Region763	chr2L	4662150	4663115	.	966	Toll9	Up	0.0499410249223533	0.0440818241940184	2.01118650061418	2.0122893562923	-1.27959625555598	-0.0933317083584894	-0.160603035268516	1.76160587664793
Region766	chr2L	4684380	4684657	.	278	Time	Down	-2.35623949868917	0.674993615433251	-0.315252278714652	2.47120718582911	0.777917604605886	-2.42575389396862	-0.211663319079821	-0.648911491731416
Region769	chr2L	4807961	4808636	.	676	Toll10b	Down	0.61098390542782	-2.18370638856255	-0.744495312453862	2.38666046902497	1.62850388595988	1.24373226880629	-1.70893712855114	0.368790185239617
Region773	chr2L	4823111	4825035	.	1925	Toll10b	Down	-2.21073506402608	-1.11357421516124	1.41665789213557	2.85207234118218	0.836435409312236	-1.8970897881988	-1.99811164397066	1.71815070617926
Region783	chr2L	4878251	4879379	.	1129	Toll10b	Up	0.404833907669734	3.9703967417731	-0.516378413515652	4.02424992338032	-2.48156312541403	-0.689555536729801	3.87057165577741	-2.29002832259323
Region825	chr2L	5107560	5107984	.	425	Toll9	Down	-0.128386661790042	1.79620376788081	-1.19760848791032	2.16265975155355	-0.397456895115899	-0.548631040291031	1.74144052580335	-1.89708189849343
Region826	chr2L	5108187	5109357	.	1171	Toll10b	Up	0.399233537088694	2.13147539540854	-0.857205634339553	2.33181823432098	-1.05745444195565	-0.158772608710658	2.20834516424956	-1.7385905003775
Region827	chr2L	5119265	5119797	.	533	Toll9	Down	1.34891427896845	1.24898214350494	-2.13093022465852	2.81431870070935	-0.11242630761814	1.07939377561081	1.88322907786601	-2.4341362069506
Region830	chr2L	5170971	5171495	.	525	Toll10b	Up	-0.377499055813814	2.82740141152104	-0.693514700595873	2.93558629901321	-1.27689398911308	-1.10797049138966	2.54631481973201	-1.93522967935452
Region831	chr2L	5171932	5172415	.	484	Toll10b	Up	-0.608065477498422	2.3051684689769	-0.784228380669567	2.5096930984362	-0.776010943398104	-1.17697167396038	1.98913470887399	-1.77873917893682
Region832	chr2L	5182372	5183072	.	701	Toll10b	Up	-0.48534010892295	2.2511145277044	-0.273382421670628	2.31901047575246	-1.10611131100734	-1.0770152943782	1.92870281029818	-1.29836722141495
Region837	chr2L	5217248	5228220	.	10973	Toll9	Up	0.585176591633028	0.134322443545021	2.16889121724986	2.25045845873652	-1.66962454019076	0.384056958307799	0.102896742789545	1.87221331615389
Region838	chr2L	5228814	5229527	.	714	Toll9	Up	1.17411983571622	-0.268496611843683	1.80583771238317	2.17064452701475	-1.43965513785576	1.08415664053003	-0.0120144598216458	1.75179716000682
Region854	chr2L	5296754	5297377	.	624	Toll10b	Down	0.469504833020264	-3.0943865156048	-0.176997236105867	3.13480313859983	1.94462857037744	1.32654680156578	-2.66371408925104	1.29051320457378
Region855	chr2L	5301495	5301593	.	99	Time	Up	1.80442903661488	-0.493591929927576	-1.24090179100421	2.24486845859306	0.294445627571884	1.94610358089594	0.345560739869265	-0.82644978349586
Region868	chr2L	5370732	5370883	.	152	Time	Down	-2.07676703840457	0.233606678849188	-0.452930785164399	2.13838249814112	1.03102923161486	-2.02576426393627	-0.500950239326719	-0.559289037558216
Region870	chr2L	5381342	5382231	.	890	Gd7	Down	0.667189812276279	1.75777758537363	2.17179699035519	2.87256443836567	-2.77854002357188	0.0083844459064533	1.63134273152462	1.12337509774222
Region872	chr2L	5391583	5393067	.	1485	Toll9	Up	1.23081012425502	-0.107334522766677	3.29156551732023	3.5157954742217	-2.47845124005828	0.998207974779509	-0.00465407986508182	2.99394992801867
Region873	chr2L	5398586	5400031	.	1446	Toll9	Up	1.80811753181817	-0.804676340374239	3.34218357271975	3.88419670657706	-2.30176369314649	1.7430324711742	-0.440905123831459	3.37622819637794
Region874	chr2L	5400602	5401226	.	625	Gd7	Down	-0.680523557772132	0.768536762362334	1.76034794019748	2.03778947350867	-1.2848591361476	-0.979629763908682	0.266052509724458	1.18578019282122
Region878	chr2L	5410111	5410916	.	806	Toll9	Up	-1.74441130088769	-0.460148335025743	1.90450736486305	2.62332910244011	-0.0967646922056842	-1.66437844167636	-1.27625689512828	1.85809029121136
Region881	chr2L	5417860	5418635	.	776	Time	Up	1.70499208194719	-3.21733717862154	-0.603287102670381	3.69082807086586	1.74572499223946	2.57178221711644	-2.27489646053237	0.999737504498782
Region888	chr2L	5455449	5457201	.	1753	Gd7	Down	0.579530760468012	0.599716150322954	1.83606087448282	2.01658991817708	-1.77092190253591	0.269808609851102	0.56675071336222	1.36139337967531
Region889	chr2L	5459474	5459945	.	472	Toll10b	Up	2.15117389899476	2.76933627889172	-0.0531860929750872	3.50707874587785	-2.73592630717195	1.28959717389282	3.35551911419128	-1.28062426236256
Region891	chr2L	5463871	5465595	.	1725	Toll9	Up	0.49215530124315	-1.10641471341294	1.72613051447356	2.10852956147053	-0.539722978399633	0.670323647137514	-1.02829409459755	2.05370128327047
Region912	chr2L	5615045	5615535	.	491	Toll9	Up	0.27027928317906	-0.354647343708075	3.9757913142072	4.0007177110414	-2.31307880041637	0.103399566177994	-0.661994090473981	3.6915427421506
Region913	chr2L	5617167	5617526	.	360	Toll9	Up	-0.841755256094732	-0.316047226191779	1.96107035095362	2.15736753515389	-0.621272054651184	-0.84360254780626	-0.816461764511874	1.86295865149188
Region914	chr2L	5623770	5624317	.	548	Toll9	Up	0.479302282250225	-0.430839381515972	1.93859918420473	2.04291949117791	-1.1096900884438	0.455453286495946	-0.432664697572398	1.92802289470144
Region916	chr2L	5642604	5642714	.	111	Toll10b	Up	1.7060336289612	3.66437538122358	-1.17388024729377	4.20906076371564	-2.4471596537435	0.684643196486469	4.13990643284383	-2.69900548306197
Region917	chr2L	5658383	5658825	.	443	Toll10b	Up	-0.495773725078189	2.54354375784712	-0.944322547991367	2.75810650795176	-0.884624861536848	-1.12581451649822	2.2680750180143	-2.02842559712372
Region923	chr2L	5744012	5744719	.	708	Toll10b	Up	0.490743734454918	2.98487339047836	-1.01004187935848	3.18911949731436	-1.56724442225074	-0.299998945995263	3.04651632505282	-2.26775543455649
