geneID	PC1	PC2	PC3	distance	Gd7	Time	Toll10b	Toll9
Region1108	-1.45999793477548	-0.606667602121091	-1.50581156406533	2.1833707920289	0.592367450128059	-1.3591998553382	-1.6170364428305	1.42515973627349
Region1111	-0.275624179130297	0.134049564994798	-0.26542219628962	0.405446564025089	-0.0835103471242426	-0.302045321048614	-0.0881277745358841	0.243697474981947
Region1114	-0.44544772803891	-0.794179586208579	0.787288776693809	1.20373107938339	1.13697290932902	-0.271722101693161	-0.595277496233809	-0.792894772497471
Region1115	-1.0574402083474	-1.05538580674758	-0.43894980446704	1.55714351495156	1.17108719099446	-0.854733591761583	-1.4769225390691	0.398302455260821
Region1116	-0.343501305602051	-0.562705242259973	0.123742281607137	0.670777525618225	0.657743245685578	-0.230533829072154	-0.577678555351113	-0.130524354304631
Region1119	-2.08677831289032	0.520558773425361	-0.156536780943883	2.15641575943225	0.454560752749605	-2.15021382985424	-0.470098356982269	0.00948004745793795
Region112	-0.724271160780606	-1.06092202408001	1.88638998151535	2.28223386572849	1.88514081668435	-0.469529071359716	-0.570749919747228	-1.90012648109417
Region1122	0.719924664768365	1.44721666678973	-1.23061350540943	2.03153567610118	-1.95532603942134	0.409943648960513	1.11482877855446	1.23546446001821
Region1128	-1.09556102321406	0.720082748272449	-0.488875818970912	1.39920430471033	-0.275204874988143	-1.2213262230253	-0.00309224233377394	0.39894134339902
Region1129	0.624033828297227	0.191127063491215	0.510411254876351	0.828533295868379	-0.246912760716871	0.590285854338561	0.589005440784719	-0.474461252948528
Region113	0.171999885985936	-0.457011290112337	0.301508489656974	0.573890799198373	0.406161558457818	0.26076662041991	-0.216523758747844	-0.277799439411939
Region1131	0.186428158887981	3.19424093084562	0.259798597730458	3.21020651891721	-2.58725564808786	-0.400442446993573	2.87292838457725	-0.331388255196334
Region1132	1.32752413335523	2.96317603665232	0.327974444694798	3.26347970503939	-2.88586724423146	0.765018157005949	3.16965141356065	-0.320602427529497
Region1134	0.824285453930605	2.98134287532344	0.660230338311424	3.16287147216422	-2.55218398667684	0.275357345138064	3.08830108721029	-0.684614891790233
Region1135	-0.738941403520903	0.28260519220157	-0.656775109508129	1.02822839727667	-0.141154857265121	-0.794255281814344	-0.283163309516586	0.600683314613007
Region1136	0.881693798494246	2.9483715126921	0.824140432121537	3.18582579294835	-2.4905521607136	0.341857206701249	3.13851147313025	-0.84360858288314
Region1137	-1.02957580220438	0.401124681625782	-1.04755130842031	1.52259353948034	-0.251599717081257	-1.1112441577508	-0.432353046876889	0.968888773569165
Region1138	0.507752683584333	-0.536745239106252	-0.818249344483785	1.10247005815961	-0.0931964978566293	0.577993429129986	-0.518391136045681	0.862788540509314
Region1139	0.0804471410569619	0.235662837237714	-0.874911659877588	0.90965879754385	-0.551074230046297	0.0141247013094144	-0.0580240302306542	0.871752269074101
Region114	0.0117160015489108	-4.19592816183828	4.73827766833228	6.32907778955325	5.15990719231662	0.902308100750178	-1.97821732606567	-4.6157975263615
Region1140	-0.0799342844194024	0.397722409856974	-0.189416499760029	0.447717785562984	-0.357799098600785	-0.156622354537884	0.241445722538285	0.173401886071469
Region1141	-0.297481805321872	0.365885990539014	-0.46062001479581	0.659195555659144	-0.334491008797921	-0.371110981018435	0.0345958996357151	0.430934807066256
Region1142	-1.06203942923226	-0.25152088119153	-0.0109329235978115	1.09147149836253	0.677044026137372	-0.997258014071102	-0.654493864485435	-0.0501505960323509
Region1143	0.00654498492500664	0.445351776115156	-0.766943044525121	0.886894962699673	-0.648694115320266	-0.0945724608002412	0.125334406648853	0.753811117280863
Region1144	-0.468336532695382	0.320571738260186	-0.32867306023009	0.655843981255681	-0.17223248876515	-0.527379472602647	-0.0303273848141459	0.28960698560281
Region1145	-0.375175569785537	0.17262252999848	-0.128383740065091	0.432478474308351	-0.0196254073847761	-0.403627871323134	-0.0508227569322534	0.0996257704972186
Region1146	-0.303636145216942	0.734706271519777	0.504079508376377	0.941320543097656	-0.275526106767472	-0.421693136687775	0.665883123374507	-0.541570283978422
Region1147	0.235939357193638	-0.816684614127594	-0.955072464372973	1.27859475653123	0.206009996501617	0.359297372483136	-0.913355001198563	0.989334047690625
Region1148	0.235836824999908	-0.582352219695022	-1.49391801796403	1.62066164272723	-0.183705724918327	0.302743988171226	-0.893881720388536	1.52072194945208
Region1149	-0.510357982471714	0.691105824422593	-0.150164655104785	0.87214789712879	-0.388997209843066	-0.632736820204055	0.326078084984389	0.0990912866143506
Region115	0.33803284887822	-4.9259965591343	4.22640026915597	6.49939747535457	5.41860464659113	1.34523762616129	-2.63341747571963	-4.06512466630812
Region1150	-0.334545380345608	0.0818258665399261	1.04547139056028	1.10073907554226	0.469672156343125	-0.318242929542547	0.279424720352966	-1.06645644888054
Region1151	0.190259694497985	3.39066738917516	0.363926001022179	3.41544524617016	-2.71036891264361	-0.430411283312252	3.07577931082594	-0.440194600813316
Region1152	1.1744820947317	2.89832911903204	0.655415602949486	3.19519787895273	-2.64348562113629	0.634637181277696	3.16053572421446	-0.655309903492848
Region1154	1.25743523707107	2.92378862026193	0.551045725296747	3.23006728455755	-2.73996957932746	0.708884289680927	3.18158119294866	-0.546572410434054
Region1155	0.130791531711145	3.5127645883785	0.291345744307278	3.52725159591137	-2.80987328150491	-0.513163241386265	3.13071139747901	-0.374790893439571
Region1156	-0.642458968928619	-1.35394137383431	1.11014329073147	1.86502785407973	1.80016471183015	-0.354006690061465	-1.04387159425974	-1.11279987916425
Region116	0.491963631575643	-2.43461802367515	1.3599375237259	2.83175267359893	2.26308589992059	0.966255642823093	-1.41020645148343	-1.2612595323288
Region1161	0.382050463264059	0.619247767410453	0.727348102257989	1.02881758139206	-0.406653899213946	0.278771056738551	0.92467599454609	-0.71757253555785
Region1162	-2.57759343882388	2.35311909090277	-1.49442602356488	3.79663884663091	-1.3109165321139	-3.00360551396989	0.437186352802758	1.26466607381084
Region1163	0.758666984832185	0.571009981579249	0.153080864782053	0.961801301776991	-0.748467304143203	0.64366424936979	0.847841398440011	-0.11940208140681
Region1164	1.81109350372304	0.490427691968903	-0.259262676223539	1.89414786528411	-1.30728097346067	1.68246761166632	1.07582835919626	0.361147672106298
Region1165	0.542474677822921	-0.709488806871806	-0.693960649124456	1.13103250425825	0.0777273805170708	0.647050649262049	-0.609277632722228	0.745555754139022
Region1166	0.399031803458764	-0.199252852318436	-0.556478084001287	0.713159124811797	-0.222394318660673	0.415242512278136	-0.189789896420697	0.585827513660664
Region1167	0.479784054368424	-0.10256087237103	-0.420940584343087	0.646453746926111	-0.287239844782046	0.480035900969449	-0.0294083484083847	0.453213117005063
Region1168	0.205099554597673	-0.0058377782149063	-0.29506177875942	0.359390261742473	-0.196245167747034	0.195373676929339	-0.0186300421847389	0.307583301026527
Region1169	0.327820291292475	0.0669203213369792	-0.0562003279210595	0.33926825617697	-0.222269139300508	0.308347108780754	0.173111644482704	0.0751953533751824
Region117	-0.0645305492516311	0.648641528888476	0.344940393855058	0.737484847368662	-0.37152237096436	-0.174768528489352	0.638424750639708	-0.365307167547131
Region1170	0.345123760977573	0.0588931498602965	-0.357530386825431	0.500406625650895	-0.334810853874755	0.319463775657563	0.0731794366541512	0.377122293688845
Region1171	0.0775193186581874	-0.0301204054207218	-0.370790135817625	0.380002379476223	-0.147230490524967	0.0726606992764545	-0.116978072309026	0.375640591599669
Region1172	-0.361318113282952	-0.0918203672458994	0.0803688558043134	0.381367161421665	0.266487463708889	-0.336068722724615	-0.19999270060772	-0.100785532060914
Region1173	0.209836516750079	0.531191170284139	-0.926253401495725	1.08818233165772	-0.868591575549368	0.0854112360098723	0.228893653295553	0.923437445906306
Region1174	-0.119301537647873	0.0414688411154141	-0.425869559283936	0.444204235902019	-0.137554074710116	-0.13528281723455	-0.155650009623598	0.416161891694811
Region1175	0.601055443406705	0.173577278846455	-0.141432347680836	0.641404573378678	-0.463117509090456	0.555015912540665	0.347788085934776	0.174828792248432
Region1176	0.0211966243009148	1.27368360649348	-0.0439069555274042	1.27461643135325	-1.06230283728553	-0.215489815700293	1.07459960903141	0.0116236185690393
Region1177	0.20117429380284	0.0732034130919791	0.451060387845481	0.499284798145009	0.0168101984115035	0.195158666061634	0.295034307815109	-0.439094143581226
Region1178	0.0760836418069018	0.464320846780702	-0.832792907587925	0.956517953953035	-0.719649237878636	-0.0313645571946407	0.148163480585101	0.823436283314517
Region1179	-0.412497841024149	-0.0417899554526686	-0.919024610000827	1.00821976920386	-0.120453711981595	-0.420024257489419	-0.5111259345447	0.89165109994821
Region118	-0.567960034336869	-0.0167709654787527	0.525224511607031	0.773770413934179	0.462431913312598	-0.542078831227553	-0.0734497997496864	-0.559726510055913
Region1180	-0.0960277591373472	0.133757681977575	-1.15608187437319	1.16774900910563	-0.492846503404892	-0.147312767070142	-0.310710374009899	1.14369008870159
Region1181	0.431120706452056	-1.20064099241869	-0.564370290845359	1.39496153402047	0.575266933769118	0.631527237519494	-1.02868233496688	0.622107267757012
Region1182	-0.422161352361962	0.950492137359826	-0.123240120981537	1.04730303066041	-0.629711443551078	-0.59333327929157	0.591406236624991	0.0710228608581351
Region1183	-2.74206612394966	-0.7731492857713	-2.94886339736802	4.10030264523704	0.769865935852479	-2.62335070269451	-2.76648483945634	2.78745986512318
Region1184	-3.36709301731359	-1.13344368991677	-2.47913095666625	4.3322165557316	1.51696982709777	-3.15940705944688	-3.17331780500616	2.28849998890705
Region1185	-0.224842007084911	0.965065971835436	-0.269380348112125	1.02687488531644	-0.784066113517786	-0.405732911005	0.63643183698046	0.229005882042646
Region1186	0.601019660798232	-0.450682988623818	-0.397912335427281	0.850102355946689	-0.0497981888723509	0.664007997824481	-0.26712067060655	0.447129728185435
Region1187	0.434708234711619	0.155208655205374	-0.0415224610084673	0.463449124225036	-0.336644981618321	0.397416130827295	0.296921255758355	0.0650396988605186
Region1188	-0.235229493017193	-1.88881335483481	0.350054413060229	1.93532604382062	1.77201882207719	0.126299328911303	-1.5827328792917	-0.314488579408255
Region1189	-0.0770653491988082	-0.202797703130361	0.411059951571835	0.464797009702432	0.351460971897743	-0.0282116057393998	-0.0670236320862179	-0.40965409571272
Region1190	-5.02464343423517	0.788044813498272	0.475615642312036	5.10825474193447	1.78818907805597	-5.07059194930133	-1.24307946720876	-0.815425829067377
Region1193	-1.97146635045056	0.181616457553747	-0.548520969962454	2.0543951331479	0.533880745219463	-1.98390266704282	-0.840535499952989	0.416802311509058
Region1194	1.06519931890829	-0.0409272323190154	0.0834179887466487	1.06924421354268	-0.413678876878885	1.05614804428661	0.431824865290248	-0.01426193433096
Region1195	-1.06056876945159	-0.168544671171898	-0.118702077225214	1.08041825422106	0.569044426825468	-1.01377289074566	-0.619352799571745	0.0552714666325192
Region1198	0.616036776487125	0.759658809160706	-0.985958232497754	1.38877516270641	-1.25878692180468	0.440843509359572	0.570168523745622	1.00287102941854
Region120	-0.663456616609827	0.590713383220409	0.55163894088074	1.04566844857014	0.0206297178302387	-0.747456547908188	0.411333517406961	-0.608155597543822
Region1203	1.49712159819109	-1.35237490903228	-1.67138532490823	2.61988928748314	-0.18834496318222	1.67982641086933	-1.08657484701677	1.79841343438077
Region1204	1.26089024265762	-0.566128573324505	-0.122149328853491	1.38753962974143	-0.149964824203502	1.34038906437815	-0.00148676855017793	0.217112515711862
Region1206	0.43778233344592	-0.277483653686564	-0.582965442062926	0.78006362316174	-0.185893293556859	0.467115850950614	-0.24900322349907	0.616780644983055
Region1207	0.507693386128196	-0.321536147697942	-0.375665912880143	0.70870511970411	-0.104823070629387	0.549006857174003	-0.188607377787454	0.415589224645626
Region121	-0.625680734740408	0.336571353004374	0.585893262287298	0.920884125328558	0.223169942754131	-0.662566097819435	0.222700221501202	-0.633230855494401
Region1210	1.05918515545206	0.415891294027821	0.377389609951831	1.19885849026386	-0.674163946039616	0.973053986742277	0.914672559139789	-0.31994292704959
Region1211	1.72840445440104	-0.682581666666877	0.583153449012543	1.94765696023666	-0.00435445461464624	1.83846831303032	0.326959572340819	-0.453653696524365
Region1212	0.954014619629885	0.506053024405395	0.287408877357796	1.1175139465624	-0.733605662250567	0.850872732260074	0.917898184618284	-0.239251851646039
Region1213	0.781697897090659	0.210369279471552	-0.488403669784926	0.945433752687475	-0.702261797878958	0.717218212541375	0.337976545438049	0.531517341973163
Region1214	0.44838443914956	0.748655146677676	0.284335176082012	0.917812413446248	-0.705376817715652	0.309212806969555	0.914390892173057	-0.274793372584584
Region1215	-0.176471714119661	-0.0931766128938109	-0.593614683902672	0.626260760402218	-0.0642960363457082	-0.170684580825934	-0.349228807670712	0.583409162285856
Region1219	-0.729475275194234	0.309547770292871	-0.0792151347375477	0.796384980260477	0.046025888584621	-0.775811782405413	-0.0642578103009563	0.0243917810223379
Region122	0.123972249416111	0.470476955788154	-1.07378823934971	1.1788718622135	-0.835165070605248	0.00865715674656474	0.0929350724061682	1.06674775341982
Region1220	-0.014772353433983	0.714591249968058	0.175216245452794	0.735907337663828	-0.510211327485556	-0.142211170584653	0.65840133240803	-0.194552192000009
Region1222	0.0944413728316191	-0.00249522833754072	-0.0317790531735243	0.0996760115944806	-0.052070938204766	0.0924718603530883	0.0262141429490417	0.0377874159377139
Region1223	0.276245173828245	3.04636877207351	1.29630364135417	3.32220968966683	-2.12430867311039	-0.259548043128436	3.12932448434246	-1.35581029977839
Region1224	1.18749576715595	3.02519856116431	0.536943431790771	3.29397643896054	-2.79633876413971	0.621094746738687	3.23410588139399	-0.539630197893022
Region1226	-0.49249394466576	-0.444605465610034	0.884656545098457	1.10582164401331	0.909546358566674	-0.380128652051401	-0.285717363109648	-0.90223136775846
Region123	-2.28323151499259	0.314365470311142	-0.072237537683682	2.30590330712932	0.741630222890281	-2.30308400404375	-0.697893526986382	-0.0817095974618442
Region1230	-0.561103593125273	0.39124451752	-0.212258073757718	0.716214356588087	-0.145133260741116	-0.628729291141477	0.0301415475731233	0.16569697998455
Region1231	0.606228266167545	1.19920355324671	0.136290229882287	1.35062093112072	-1.19754192236059	0.377460262125128	1.31236209638972	-0.128902746033619
Region1232	1.52123592199386	0.869931244842052	0.232298928277948	1.76773920395404	-1.30453331952916	1.33960966409884	1.44190151509704	-0.157705774802054
Region1233	0.140363032321446	0.533196462950853	-0.0756403698742774	0.556526472416622	-0.524839680589685	0.0375781279336592	0.48496979912953	0.0703686863413234
Region1234	-0.00631191017693817	0.0744627557527417	0.667492026248879	0.671662227097972	0.188805627647039	-0.00363648536730137	0.282637545461146	-0.668265990337724
Region1235	-0.341110894275069	0.263685170656967	0.0518816725867723	0.434255937631177	-0.0424247934093585	-0.382571508440673	0.100431899149125	-0.0804370834356874
Region1236	-0.510401136992212	0.82055437012658	0.453882784370639	1.06762745230947	-0.271189920877365	-0.641920849132368	0.636835201350214	-0.506929119455829
Region1237	-0.222982620443016	0.868701103433052	0.161100649795156	0.911216920107314	-0.547452478554769	-0.375584351435208	0.698668983010464	-0.197795375637197
Region1241	1.22146396068548	1.26842178204989	-0.394583620819623	1.80459531703127	-1.72595025601978	0.956162238230984	1.44789823416424	0.438091644279711
Region1243	0.209060624908978	0.768271232283148	-2.37587068764469	2.50573513278049	-1.5966854667243	0.00542374444473265	-0.0525874764006169	2.36331439422453
Region1245	1.30911740634562	2.88711310222159	0.689668652652917	3.24420302987787	-2.68209586467446	0.769824186794559	3.21787763518979	-0.680606503769062
Region1246	0.118269398940039	3.39283007964327	0.692208884523187	3.46474194419594	-2.55856778812565	-0.493515282188071	3.15717633856108	-0.772340775394572
Region1248	0.937960511505707	3.61377733766983	2.36920601107701	4.42179756324546	-2.48656961619374	0.31201344664074	4.24019185710861	-2.39892837023236
Region1250	-0.476296837153124	3.88865223372434	2.82653263484997	4.83091726360567	-1.90696056429524	-1.11707083587265	4.04294020206442	-2.9525266652293
Region1251	0.384789327912599	3.92052054213912	2.25137155381587	4.53731396550222	-2.53160980978381	-0.291007100131624	4.23333204660831	-2.32470031384799
Region1252	0.00905808435139218	3.05871388845029	2.33831260973663	3.85013227839566	-1.62958330190925	-0.498863946864822	3.37640335201214	-2.41269106532484
Region1253	-0.109162807607186	1.91618325449013	1.8530676677684	2.6678707923514	-0.825968805883818	-0.415858725828295	2.19704885069818	-1.90605754552777
Region1254	-0.29239758388981	0.0705850108001543	-0.77132681381004	0.827903161315746	-0.211220417641568	-0.319171050859073	-0.317185980527626	0.748999955417893
Region1258	0.110023223390971	3.07238747882551	0.665248774407462	3.14550883985083	-2.3040389117683	-0.443092273148061	2.87297609206017	-0.737534691312775
Region1259	1.17385232682039	2.9289444803142	0.79303505781185	3.25354416857422	-2.61728178251497	0.631728255479917	3.23203265531778	-0.793447932022038
Region1260	0.736352816544173	0.0318388886225202	0.671601699412932	0.997134909586257	-0.108114364076864	0.733998477143424	0.553775021335407	-0.62391729152572
Region1261	-0.102080051855317	-0.153118867029618	-0.208820291411104	0.278337274780501	0.0932636828735718	-0.0771175610842522	-0.241415255223779	0.205849103490507
Region1262	-1.41348048374247	0.222038423289669	-0.198091801162834	1.44446131863257	0.380145911494988	-1.43458502772205	-0.459806718951666	0.101700794305537
Region1263	-1.11866290467654	-0.0733485407697556	-2.09362690343686	2.3748811156618	-0.211919549070791	-1.13671181715476	-1.21957289338729	2.0192882948324
Region1264	-0.944221451056078	0.244746473969855	-1.85649976587939	2.09715196537241	-0.461449006521702	-1.01827789795858	-0.798981526258075	1.78546797799014
Region1265	-1.56177077547908	0.0941459059930387	-2.49643053816294	2.94621058966061	-0.298272238124947	-1.61284406918622	-1.39402715717247	2.38848688976532
Region1266	-1.33606435149844	0.548336202446686	-1.8743884532039	2.36623595944333	-0.539367126323457	-1.45976896577478	-0.708808639832394	1.77035182020331
Region1267	0.665969087956492	0.0514386561796912	0.0632702449472024	0.670942535064556	-0.317215323307046	0.646355574184618	0.339020286518533	-0.0220347225041974
Region1271	0.668353762348491	0.225872352494832	-0.201567414918264	0.733719629029894	-0.558078692163768	0.610007288991115	0.399866269772755	0.237732692193643
Region1276	0.931160246797509	-0.498023852060342	-0.049118351393854	1.0571186191155	-0.0305106077932405	1.00563879346974	-0.0552428556833774	0.121450347367148
Region1277	-0.623437390161308	0.102991154844872	0.0362444464574622	0.63292575972734	0.209217463116095	-0.630658039958886	-0.157388170548794	-0.0785981515531453
Region1278	-0.529728081335558	0.635670241555523	0.627786239348741	1.03865492752422	-0.047813589893006	-0.622511084447616	0.529891725043388	-0.676783277711843
Region1279	0.233018629475732	-0.0883657024810823	0.448615364145984	0.513188000644557	0.133114519050253	0.256226574608297	0.170278287762132	-0.430372356391496
Region128	1.14536748936148	-1.72766286848647	-1.33548949508106	2.4658097786133	0.398943008243745	1.4117557688493	-1.43808336723468	1.4507807566803
Region1280	0.23563921277414	-0.59690912832256	-0.882285034506587	1.09098727223827	0.0541704796554058	0.320190615620496	-0.702825500236642	0.910915139416477
Region1281	-0.50058966094049	-1.81135045500534	-2.08903972979397	2.80992303669446	0.926990738737361	-0.208348834117522	-2.4378021462688	2.09985167922606
Region1282	-1.72046322281455	-1.86807665408424	-1.3353587086969	2.86930078023979	1.7987530394251	-1.37796302717077	-2.73768518775639	1.27172077966035
Region1283	-0.286799690317319	0.991063992309782	0.71251140884993	1.25384784043377	-0.414716660499848	-0.447403834666347	0.959632794754445	-0.755181847158106
Region1284	-2.46866493985993	-0.899419564746781	-1.27293527411953	2.91952502144453	1.36909090646991	-2.29044450200699	-2.20340731108797	1.13626671858586
Region1287	-1.89931188093052	0.76346646567429	0.113167417314903	2.05013988049468	0.272413497991732	-2.00429992188423	-0.0970853707704052	-0.254030483470809
Region1289	-0.0224689594498909	1.83615306724587	-0.441963455809483	1.88872831205715	-1.64752110064362	-0.372006776740842	1.40132861948398	0.391143267883382
Region129	0.518648533769369	-1.86403678410226	-1.14689831212753	2.24922323757078	0.860715177050318	0.825807279241622	-1.74919377000086	1.22629056728402
Region1291	0.429385194869093	3.96853986869203	0.670557748148157	4.04763239790528	-3.17465490254381	-0.294706062458323	3.76651114680166	-0.746070730436407
Region1292	0.273450009245546	-0.516212093249956	-1.16708413271436	1.30511884731143	-0.133670669716676	0.335472842352054	-0.713544886899315	1.19532163757312
